master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,block_index,evaluation_seed,controller_A_role,controller_B_role,success,collision,terminated,truncated,termination_reason,episode_length,passing_order,first_exit_controller,first_exit_step,second_exit_step,merge_entry_step_A,merge_entry_step_B,final_progress_A,final_progress_B,final_speed_A,final_speed_B,minimum_TTC,minimum_bumper_gap,mean_stakeholder_utility,minimum_stakeholder_utility,utility_A,utility_B,roles0_A,roles0_B,evaluation_guard,condition,primary_failure_label,secondary_flags_json,median_Q_margin_final50,q_margin_band,reason,flag_environment_or_exit_anomaly,flag_post_exit_survivor_stall,flag_mutual_yielding,flag_merge_zone_deadlock,flag_unilateral_stall,flag_downstream_completion_failure,flag_oscillatory_control,flag_persistent_accelerate_conflict,flag_stable_but_maladaptive,flag_low_confidence_policy,flag_other_unresolved
61002,100000,3440b62063dddb4cf8cfcf965776613cc631d684f38754e9c4f6a122e6e7e63a,validation_008,1,7,566017,ramp,mainline,False,False,False,True,truncation,400,,A,57.0,,,,261.02000000000004,81.06666666666655,0.0,0.0,,24.31700024899128,0.5101690012902341,0.0276749999999999,0.9689473684210552,0.0276749999999999,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.01895312964916225,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61003,100000,cc41f916c31e5c28b10305f0b7ea9c2e7600a3bc2fc4ace025524984870e71eb,validation_001,1,0,566004,ramp,mainline,False,False,False,True,truncation,400,,A,62.0,,,,260.5899999999987,99.98666666666686,0.0,0.0,,16.949317990373416,0.5182605127667945,0.04625,0.9674193548387108,0.04625,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.0119444131851196,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61003,100000,cc41f916c31e5c28b10305f0b7ea9c2e7600a3bc2fc4ace025524984870e71eb,validation_002,1,1,566006,ramp,mainline,False,False,False,True,truncation,400,,A,57.0,,,,261.1399999999989,214.31999999999888,0.0,0.0,,13.531629576261054,0.5475821446928669,0.11555,0.9515789473684232,0.11555,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,downstream_completion_failure,['low_confidence_policy'],0.0007283687591551999,below_10th_percentile,primary=downstream_completion_failure; secondary=['low_confidence_policy']; q_band=below_10th_percentile,False,False,False,False,False,True,False,False,False,True,False
61003,100000,cc41f916c31e5c28b10305f0b7ea9c2e7600a3bc2fc4ace025524984870e71eb,validation_003,1,2,566008,ramp,mainline,False,False,False,True,truncation,400,,A,59.0,,,,260.6199999999989,216.4000000000008,0.0,0.799999999999999,,12.210378717192782,0.5510407790491136,0.1200750000000002,0.952542372881358,0.1200750000000002,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,downstream_completion_failure,[],0.0014428198337554,10th_25th_percentile,primary=downstream_completion_failure; secondary=[]; q_band=10th_25th_percentile,False,False,False,False,False,True,False,False,False,False,False
61003,100000,cc41f916c31e5c28b10305f0b7ea9c2e7600a3bc2fc4ace025524984870e71eb,validation_005,1,4,566012,ramp,mainline,False,False,False,True,truncation,400,,,,,,,236.4666666666574,86.86666666666639,0.0,0.0,,20.172284107902072,0.3008821175878337,0.0312999999999999,0.1290500000000005,0.0312999999999999,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['low_confidence_policy'],0.0007584393024444,below_10th_percentile,primary=unilateral_stall; secondary=['low_confidence_policy']; q_band=below_10th_percentile,False,False,False,False,True,False,False,False,False,True,False
61003,100000,cc41f916c31e5c28b10305f0b7ea9c2e7600a3bc2fc4ace025524984870e71eb,validation_006,1,5,566014,ramp,mainline,False,False,False,True,truncation,400,,,,,,,203.7800000000028,81.06666666666655,0.5999999999999918,0.0,,20.26634619012788,0.2935446643607555,0.0276749999999999,0.1076999999999996,0.0276749999999999,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,[],0.00259464979171745,above_25th_percentile,primary=unilateral_stall; secondary=[]; q_band=above_25th_percentile,False,False,False,False,True,False,False,False,False,False,False
61003,100000,cc41f916c31e5c28b10305f0b7ea9c2e7600a3bc2fc4ace025524984870e71eb,validation_008,1,7,566018,ramp,mainline,False,False,False,True,truncation,400,,,,,,,203.66000000000284,81.06666666666655,0.5999999999999918,0.0,,20.266346190127862,0.2954009091849703,0.0276749999999999,0.1098749999999996,0.0276749999999999,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,[],0.00260412693023675,above_25th_percentile,primary=unilateral_stall; secondary=[]; q_band=above_25th_percentile,False,False,False,False,True,False,False,False,False,False,False
61004,100000,a52ed6d4bd69dfffdc07d6236d70fedaff01f555cd6e54ad45acbffe30216f7a,validation_001,0,0,566004,mainline,ramp,False,False,False,True,truncation,400,,A,86.0,,,,260.8125000000003,233.98666666666932,0.0,0.0,,39.36582608505422,0.6110190713377694,0.1349999999999998,0.669418604651163,0.1349999999999998,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.0075839757919311,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_002,0,1,566007,mainline,ramp,False,False,False,True,truncation,400,,B,54.0,,,,95.24000000000004,260.79999999999984,0.0,0.0,,23.17959202980866,0.5164322950333802,0.0399,0.0399,0.9766666666666672,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.0477392673492431,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_002,1,1,566008,ramp,mainline,False,False,False,True,truncation,400,,,,,,,124.03999999999984,87.19999999999999,0.0,0.0,,14.914318610977077,0.2823841514913888,0.034875,0.0505249999999997,0.034875,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,mutual_yielding,['merge_zone_deadlock'],0.00481063127517695,above_25th_percentile,primary=mutual_yielding; secondary=['merge_zone_deadlock']; q_band=above_25th_percentile,False,False,True,True,False,False,False,False,False,False,False
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_004,1,3,566012,ramp,mainline,False,False,False,True,truncation,400,,A,61.0,,,,260.73999999999984,140.9600000000002,0.0,0.0,,8.670243125235103,0.5309873532435151,0.0684750000000001,0.9704918032786888,0.0684750000000001,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.0029578208923339002,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_005,1,4,566014,ramp,mainline,False,False,False,True,truncation,400,,A,97.0,,,,260.2062500000014,122.59999999999994,0.0,0.0,,12.865329360787412,0.4279544866254487,0.053625,0.5926804123711349,0.053625,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.013885498046874951,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_006,1,5,566016,ramp,mainline,False,False,False,True,truncation,400,,A,82.0,,,,260.50999999999925,128.9866666666665,0.0,0.0,,10.37344897602334,0.4566555465630758,0.057625,0.7002439024390247,0.057625,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.0087305903434753,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_007,1,6,566018,ramp,mainline,False,False,False,True,truncation,400,,A,89.0,,,,260.3449999999985,124.60000000000046,0.0,0.0,,19.767270525824443,0.4398256298678064,0.0616250000000001,0.6229213483146069,0.0616250000000001,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.0126618146896362,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_008,1,7,566020,ramp,mainline,False,False,False,True,truncation,400,,A,79.0,,,,260.4499999999996,128.70666666666662,0.0,0.0,,12.234318610977295,0.4673766815175569,0.0574499999999999,0.7382278481012665,0.0574499999999999,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.00896078348159785,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_001,0,0,566006,mainline,ramp,False,False,False,True,truncation,400,,B,65.0,,,,111.06666666666696,260.80000000000024,0.0,0.0,,10.115010123182143,0.5113297174285943,0.0531750000000001,0.0531750000000001,0.9258461538461548,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.00209188461303705,10th_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=10th_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_002,0,1,566008,mainline,ramp,False,False,False,True,truncation,400,,,,,,,144.07999999999956,232.26666666666665,0.0,0.0,5.938944341736203,4.578026662088774,0.3170716836101208,0.0704249999999999,0.0704249999999999,0.1181749999999995,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,mutual_yielding,['merge_zone_deadlock'],0.0074360072612762,above_25th_percentile,primary=mutual_yielding; secondary=['merge_zone_deadlock']; q_band=above_25th_percentile,False,False,True,True,False,False,False,False,False,False,False
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_004,0,3,566012,mainline,ramp,False,False,False,True,truncation,400,,B,48.0,,,,120.31999999999992,260.7199999999996,0.0,0.0,,16.563914440967864,0.5319143716429324,0.055575,0.055575,1.0,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.00234749913215635,10th_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=10th_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_005,0,4,566014,mainline,ramp,False,False,False,True,truncation,400,,B,58.0,,,,125.46666666666644,260.6200000000021,0.0,0.0,,15.01301418089612,0.5153373821088363,0.0554249999999999,0.0554249999999999,0.9386206896551768,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.00248962640762325,10th_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=10th_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_006,0,5,566016,mainline,ramp,False,False,False,True,truncation,400,,B,50.0,,,,110.82666666666668,260.87000000000097,0.0,0.0,,19.26916374615457,0.5239196873201566,0.0462749999999999,0.0462749999999999,0.992,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.0020852684974670002,10th_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=10th_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_007,0,6,566018,mainline,ramp,False,False,False,True,truncation,400,,,,,,,215.92000000000328,240.34666666666965,1.2,0.4,4.854455605016971,3.705280071624927,0.3438327349509953,0.1186250000000001,0.1186250000000001,0.1260749999999999,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,other_unresolved,[],0.0055538117885589,above_25th_percentile,primary=other_unresolved; secondary=[]; q_band=above_25th_percentile,False,False,False,False,False,False,False,False,False,False,False
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_008,0,7,566020,mainline,ramp,False,False,False,True,truncation,400,,B,46.0,,,,88.66666666666646,260.3000000000005,0.0,0.0,,25.42916374615484,0.5175897743437738,0.0324249999999999,0.0324249999999999,0.9891304347826086,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.0016509294509887,10th_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=10th_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_001,0,0,566008,mainline,ramp,False,False,False,True,truncation,400,,B,58.0,,,,97.2266666666672,260.1999999999999,0.0,0.0,,15.63417391494572,0.5195517935510923,0.0445250000000001,0.0445250000000001,0.9760344827586216,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,"['downstream_completion_failure', 'stable_but_maladaptive']",0.07878500223159786,above_25th_percentile,"primary=unilateral_stall; secondary=['downstream_completion_failure', 'stable_but_maladaptive']; q_band=above_25th_percentile",False,False,False,False,True,True,False,False,True,False,False
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_001,1,0,566009,ramp,mainline,False,False,False,True,truncation,400,,A,93.0,,,,260.5662500000026,96.6666666666669,0.0,0.0,,13.80756805517072,0.4386745904770845,0.044175,0.6532258064516142,0.044175,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.01996439695358275,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_002,0,1,566010,mainline,ramp,False,False,False,True,truncation,400,,B,78.0,,,,87.19999999999999,260.22000000000133,0.0,0.0,,25.214549995332742,0.4430862348247235,0.034875,0.034875,0.6933333333333385,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,"['downstream_completion_failure', 'stable_but_maladaptive']",0.09612146019935605,above_25th_percentile,"primary=unilateral_stall; secondary=['downstream_completion_failure', 'stable_but_maladaptive']; q_band=above_25th_percentile",False,False,False,False,True,True,False,False,True,False,False
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_002,1,1,566011,ramp,mainline,False,False,False,True,truncation,400,,A,79.0,,,,260.4600000000005,99.30666666666625,0.0,0.0,,22.09822155123541,0.4447724627766437,0.0424499999999999,0.6849367088607591,0.0424499999999999,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.0196195244789123,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_003,0,2,566012,mainline,ramp,False,False,False,True,truncation,400,,B,125.0,,,,94.66666666666676,260.20000000000454,0.0,0.0,,17.619287816157268,0.3862431677399057,0.042925,0.042925,0.4460000000000028,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,"['downstream_completion_failure', 'stable_but_maladaptive']",0.08275783061981196,above_25th_percentile,"primary=unilateral_stall; secondary=['downstream_completion_failure', 'stable_but_maladaptive']; q_band=above_25th_percentile",False,False,False,False,True,True,False,False,True,False,False
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_003,1,2,566013,ramp,mainline,False,False,False,True,truncation,400,,A,69.0,,,,260.4250000000005,95.30666666666686,0.0,0.0,,17.718526433316654,0.4775156356940728,0.043325,0.8102898550724644,0.043325,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.0202196836471557,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_004,0,3,566014,mainline,ramp,False,False,False,True,truncation,400,,B,52.0,,,,87.19999999999999,260.3500000000013,0.0,0.0,,21.979135635493293,0.5199297454082263,0.034875,0.034875,0.993461538461539,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,"['downstream_completion_failure', 'stable_but_maladaptive']",0.09621393680572506,above_25th_percentile,"primary=unilateral_stall; secondary=['downstream_completion_failure', 'stable_but_maladaptive']; q_band=above_25th_percentile",False,False,False,False,True,True,False,False,True,False,False
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_004,1,3,566015,ramp,mainline,False,False,False,True,truncation,400,,A,77.0,,,,260.5399999999988,103.5800000000066,0.0,0.2000000000000008,,19.77943994835691,0.4696494115708642,0.0451,0.7720779220779235,0.0451,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,downstream_completion_failure,[],0.0195447206497192,above_25th_percentile,primary=downstream_completion_failure; secondary=[]; q_band=above_25th_percentile,False,False,False,False,False,True,False,False,False,False,False
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_005,0,4,566016,mainline,ramp,False,False,False,True,truncation,400,,B,47.0,,,,81.06666666666655,260.78000000000134,0.0,0.0,,26.230378717193048,0.5168071088872258,0.0276749999999999,0.0276749999999999,1.0,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,"['downstream_completion_failure', 'stable_but_maladaptive']",0.10757589340209955,above_25th_percentile,"primary=unilateral_stall; secondary=['downstream_completion_failure', 'stable_but_maladaptive']; q_band=above_25th_percentile",False,False,False,False,True,True,False,False,True,False,False
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_005,1,4,566017,ramp,mainline,False,False,False,True,truncation,400,,A,78.0,,,,260.2649999999986,95.79999999999924,0.0,0.0,,25.21577630820738,0.4559284885875936,0.0368749999999997,0.7380769230769244,0.0368749999999997,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.020081877708435,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_006,0,5,566018,mainline,ramp,False,False,False,True,truncation,400,,B,49.0,,,,81.06666666666655,261.4900000000011,0.0,0.0,,25.66637612974975,0.5148339500750415,0.0276749999999999,0.0276749999999999,0.992857142857143,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,"['downstream_completion_failure', 'stable_but_maladaptive']",0.10808145999908446,above_25th_percentile,"primary=unilateral_stall; secondary=['downstream_completion_failure', 'stable_but_maladaptive']; q_band=above_25th_percentile",False,False,False,False,True,True,False,False,True,False,False
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_006,1,5,566019,ramp,mainline,False,False,False,True,truncation,400,,A,87.0,,,,260.35999999999893,99.58666666666596,0.0,0.0,,21.89518468975534,0.4364589387901613,0.0392499999999997,0.6562068965517244,0.0392499999999997,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.01956900954246515,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_007,0,6,566020,mainline,ramp,False,False,False,True,truncation,400,,B,147.0,,,,94.66666666666676,260.1999999999969,0.0,0.0,,20.59431861097734,0.3689608548147352,0.042925,0.042925,0.3768707482993208,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,"['downstream_completion_failure', 'stable_but_maladaptive']",0.08275783061981196,above_25th_percentile,"primary=unilateral_stall; secondary=['downstream_completion_failure', 'stable_but_maladaptive']; q_band=above_25th_percentile",False,False,False,False,True,True,False,False,True,False,False
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_007,1,6,566021,ramp,mainline,False,False,False,True,truncation,400,,A,63.0,,,,260.65625000000097,97.06666666666662,0.0,0.0,,21.375010123182363,0.4965646022481942,0.044425,0.8842857142857143,0.044425,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.01989203691482535,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_008,0,7,566022,mainline,ramp,False,False,False,True,truncation,400,,B,50.0,,,,81.06666666666655,261.0700000000012,0.0,0.0,,25.2024714884339,0.5161321591849705,0.0276749999999999,0.0276749999999999,0.9928000000000003,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,"['downstream_completion_failure', 'stable_but_maladaptive']",0.10778242349624631,above_25th_percentile,"primary=unilateral_stall; secondary=['downstream_completion_failure', 'stable_but_maladaptive']; q_band=above_25th_percentile",False,False,False,False,True,True,False,False,True,False,False
61008,100000,036db8b02fd5fd487c629aa16d2b7e6df51779df63eb7458c92332112bae328b,validation_008,1,7,566023,ramp,mainline,False,False,False,True,truncation,400,,A,82.0,,,,260.2250000000002,99.35999999999908,0.0,0.0,50.81564648766438,23.00232044532392,0.4508114466853524,0.0390999999999997,0.7086585365853662,0.0390999999999997,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.01956051588058465,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_001,0,0,566009,mainline,ramp,False,False,False,True,truncation,400,,A,47.0,,,,260.0962500000006,98.6666666666668,0.0,0.0,,,0.7562430370385276,0.050425,0.9974468085106386,0.050425,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,unilateral_stall,['downstream_completion_failure'],0.00790435075759885,above_25th_percentile,primary=unilateral_stall; secondary=['downstream_completion_failure']; q_band=above_25th_percentile,False,False,False,False,True,True,False,False,False,False,False
61009,100000,5ea8fa385ae64a753b24a44a9de43968a425e4d490c46988a86edfdbd6c5540c,validation_001,1,0,566010,ramp,mainline,False,False,False,True,truncation,400,,,,,,,86.66666666666681,109.6666666666668,0.0,0.0,,,0.2901619353057425,0.042925,0.042925,0.0523,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline,mutual_yielding,['merge_zone_deadlock'],0.0057258754968642495,above_25th_percentile,primary=mutual_yielding; secondary=['merge_zone_deadlock']; q_band=above_25th_percentile,False,False,True,True,False,False,False,False,False,False,False
