policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap
0,0.0,A,mainline,True,False,28.0,20.0,0,maintain,0.0,0.0,20.0,20.0,0,0,maintain-maintain,0.8847401142120361,0.8844689130783081,0.8526349067687988,0,0.8847401142120361,0.8844689130783081,0.00027120113372802734,0.032105207443237305,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
0,0.0,B,ramp,True,False,20.0,20.0,0,maintain,0.0,0.0,28.0,20.0,0,0,maintain-maintain,0.5725696682929993,0.5677586793899536,0.5463900566101074,0,0.5725696682929993,0.5677586793899536,0.004810988903045654,0.026179611682891846,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
0,0.0,B_front,background_mainline,True,,120.0,20.0,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
0,0.0,B_rear,background_mainline,True,,3.945792890543582,19.483844969091912,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
1,0.2,A,mainline,True,False,32.0,20.0,1,accelerate,0.0,2.0000000000000284,24.0,20.0,1,0,accelerate-maintain,0.8837433457374573,0.8839080333709717,0.8531334400177002,1,0.8839080333709717,0.8837433457374573,0.0001646876335144043,0.030774593353271484,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
1,0.2,B,ramp,True,False,24.0,20.0,0,maintain,0.0,0.0,32.0,20.0,1,0,accelerate-maintain,0.5751547813415527,0.5709219574928284,0.5494804382324219,0,0.5751547813415527,0.5709219574928284,0.004232823848724365,0.02567434310913086,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
1,0.2,B_front,background_mainline,True,,124.0,20.0,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
1,0.2,B_rear,background_mainline,True,,7.804215140451259,19.126855508007647,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
2,0.4,A,mainline,True,False,36.04,20.400000000000006,0,maintain,2.0,0.0,28.0,20.0,0,0,maintain-maintain,0.8837693333625793,0.8836839199066162,0.8539730906486511,0,0.8837693333625793,0.8836839199066162,8.541345596313477e-05,0.029796242713928223,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
2,0.4,B,ramp,True,False,28.0,20.0,0,maintain,0.0,0.0,36.04,20.400000000000006,0,0,maintain-maintain,0.5652773380279541,0.559187650680542,0.5390396118164062,0,0.5652773380279541,0.559187650680542,0.006089687347412109,0.02623772621154785,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
2,0.4,B_front,background_mainline,True,,128.0,20.0,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
2,0.4,B_rear,background_mainline,True,,11.604775221423594,18.888247243296853,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
3,0.6000000000000001,A,mainline,True,False,40.12000000000001,20.400000000000006,1,accelerate,0.0,2.0000000000000284,32.0,20.0,1,0,accelerate-maintain,0.876858115196228,0.8779747486114502,0.8472410440444946,1,0.8779747486114502,0.876858115196228,0.001116633415222168,0.030733704566955566,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
3,0.6000000000000001,B,ramp,True,False,32.0,20.0,0,maintain,0.0,0.0,40.12000000000001,20.400000000000006,1,0,accelerate-maintain,0.5621742010116577,0.5555914044380188,0.5362546443939209,0,0.5621742010116577,0.5555914044380188,0.006582796573638916,0.025919556617736816,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
3,0.6000000000000001,B_front,background_mainline,True,,132.0,20.0,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
3,0.6000000000000001,B_rear,background_mainline,True,,15.364168661617429,18.71978480614185,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
4,0.8,A,mainline,True,False,44.240000000000016,20.80000000000001,1,accelerate,2.0,2.0000000000000284,36.0,20.0,1,0,accelerate-maintain,0.8704796433448792,0.8713502883911133,0.8413695096969604,1,0.8713502883911133,0.8704796433448792,0.0008706450462341309,0.029980778694152832,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
4,0.8,B,ramp,True,False,36.0,20.0,0,maintain,0.0,0.0,44.240000000000016,20.80000000000001,1,0,accelerate-maintain,0.5524747967720032,0.5440542697906494,0.525977373123169,0,0.5524747967720032,0.5440542697906494,0.00842052698135376,0.02649742364883423,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
4,0.8,B_front,background_mainline,True,,136.0,20.0,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
4,0.8,B_rear,background_mainline,True,,19.097862219852974,18.626921454790153,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
5,1.0,A,mainline,True,False,48.44000000000002,21.200000000000017,1,accelerate,2.0,2.0000000000000284,40.0,20.0,1,0,accelerate-maintain,0.8634962439537048,0.8642518520355225,0.8347923159599304,1,0.8642518520355225,0.8634962439537048,0.000755608081817627,0.02945953607559204,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
5,1.0,B,ramp,True,False,40.0,20.0,0,maintain,0.0,0.0,48.44000000000002,21.200000000000017,1,0,accelerate-maintain,0.5423589944839478,0.5317105054855347,0.5151731967926025,0,0.5423589944839478,0.5317105054855347,0.010648488998413086,0.027185797691345215,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
5,1.0,B_front,background_mainline,True,,140.0,20.0,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
5,1.0,B_rear,background_mainline,True,,22.818554959501327,18.586886139540937,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
6,1.2000000000000002,A,mainline,True,False,52.72000000000002,21.600000000000023,1,accelerate,2.0,2.0000000000000284,44.0,20.0,1,0,accelerate-maintain,0.8561098575592041,0.8568319082260132,0.8277155160903931,1,0.8568319082260132,0.8561098575592041,0.000722050666809082,0.029116392135620117,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
6,1.2000000000000002,B,ramp,True,False,44.0,20.0,0,maintain,0.0,0.0,52.72000000000002,21.600000000000023,1,0,accelerate-maintain,0.5369657278060913,0.524244487285614,0.5093234777450562,0,0.5369657278060913,0.524244487285614,0.012721240520477295,0.027642250061035156,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
6,1.2000000000000002,B_front,background_mainline,True,,144.0,20.0,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
6,1.2000000000000002,B_rear,background_mainline,True,,26.535169558732303,18.58411223903302,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
7,1.4000000000000001,A,mainline,True,False,57.08000000000003,22.00000000000003,1,accelerate,2.0,2.0000000000000284,48.0,20.0,1,0,accelerate-maintain,0.8484588265419006,0.8491945266723633,0.8202800154685974,1,0.8491945266723633,0.8484588265419006,0.0007357001304626465,0.02891451120376587,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
7,1.4000000000000001,B,ramp,True,False,48.0,20.0,0,maintain,0.0,0.0,57.08000000000003,22.00000000000003,1,0,accelerate-maintain,0.533554196357727,0.5188673138618469,0.5055099725723267,0,0.533554196357727,0.5188673138618469,0.014686882495880127,0.02804422378540039,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
7,1.4000000000000001,B_front,background_mainline,True,,148.0,20.0,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
7,1.4000000000000001,B_rear,background_mainline,True,,30.253991130756653,18.60747747947162,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
8,1.6,A,mainline,True,False,61.52000000000003,22.400000000000034,1,accelerate,2.0,2.0000000000000284,52.0,20.0,1,0,accelerate-maintain,0.8415748476982117,0.8423110246658325,0.8138025999069214,1,0.8423110246658325,0.8415748476982117,0.0007361769676208496,0.028508424758911133,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
8,1.6,B,ramp,True,False,52.0,20.0,0,maintain,0.0,0.0,61.52000000000003,22.400000000000034,1,0,accelerate-maintain,0.530059278011322,0.513238251209259,0.5015308856964111,0,0.530059278011322,0.513238251209259,0.01682102680206299,0.02852839231491089,"[true, true, true]",False,False,False,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
8,1.6,B_front,background_mainline,True,,152.0,20.0,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
8,1.6,B_rear,background_mainline,True,,33.979387977528646,18.64875385144302,,,,,,,,,,,,,,,,,,,,,,66019,350000,5b41bb780a3a5833e522f767d22288f3215e857d8cfa42f47bf17e5765a53536,validation_001,0,0,1217211950,0,
