policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap,minimum_TTC
0,0.0,A,mainline,True,False,28.0,20.0,0,maintain,0.0,0.0,20.0,20.0,0,1,maintain-accelerate,0.01801903545856476,0.004096508026123047,-0.22453047335147858,0,0.01801903545856476,0.004096508026123047,0.013922527432441711,0.24254950881004333,"[true, true, true]",False,False,False,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,0,1,maintain-accelerate,0.08170700818300247,0.12244893610477448,-0.04642781615257263,1,0.12244893610477448,0.08170700818300247,0.040741927921772,0.1688767522573471,"[true, true, true]",False,False,False,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
0,0.0,B_front,background_mainline,True,,120.0,20.0,,,,,,,,,,,,,,,,,,,,,,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
0,0.0,B_rear,background_mainline,True,,3.945792890543582,19.483844969091912,,,,,,,,,,,,,,,,,,,,,,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
1,0.2,A,mainline,True,False,32.0,20.0,0,maintain,0.0,0.0,24.040000000000003,20.400000000000006,0,1,maintain-accelerate,0.018605969846248627,0.0021957308053970337,-0.22489683330059052,0,0.018605969846248627,0.0021957308053970337,0.016410239040851593,0.24350280314683914,"[true, true, true]",False,False,False,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,1,accelerate,2.0,2.0000000000000284,32.0,20.0,0,1,maintain-accelerate,0.08173548430204391,0.1198047399520874,-0.048542581498622894,1,0.1198047399520874,0.08173548430204391,0.03806925565004349,0.1683473214507103,"[true, true, true]",False,False,False,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
1,0.2,B_front,background_mainline,True,,124.0,20.0,,,,,,,,,,,,,,,,,,,,,,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
1,0.2,B_rear,background_mainline,True,,7.802789976125999,19.103228823167687,,,,,,,,,,,,,,,,,,,,,,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
2,0.4,A,mainline,True,False,36.0,20.0,0,maintain,0.0,0.0,28.160000000000004,20.80000000000001,0,1,maintain-accelerate,0.01883023977279663,0.0004995986819267273,-0.22494322061538696,0,0.01883023977279663,0.0004995986819267273,0.018330641090869904,0.2437734603881836,"[true, true, true]",False,False,False,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
2,0.4,B,ramp,True,False,28.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,36.0,20.0,0,1,maintain-accelerate,0.08169782161712646,0.1171952486038208,-0.05062972754240036,1,0.1171952486038208,0.08169782161712646,0.035497426986694336,0.16782497614622116,"[true, true, true]",False,False,False,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
2,0.4,B_front,background_mainline,True,,128.0,20.0,,,,,,,,,,,,,,,,,,,,,,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
2,0.4,B_rear,background_mainline,True,,11.593368401039545,18.814498512244633,,,,,,,,,,,,,,,,,,,,,,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
3,0.6000000000000001,A,mainline,True,False,40.0,20.0,0,maintain,0.0,0.0,32.36000000000001,21.200000000000017,0,1,maintain-accelerate,0.018513962626457214,-0.0016916319727897644,-0.22437183558940887,0,0.018513962626457214,-0.0016916319727897644,0.02020559459924698,0.2428857982158661,"[true, true, true]",False,False,False,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
3,0.6000000000000001,B,ramp,True,False,32.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,40.0,20.0,0,1,maintain-accelerate,0.08162277936935425,0.11459681391716003,-0.05271269381046295,1,0.11459681391716003,0.08162277936935425,0.032974034547805786,0.16730950772762299,"[true, true, true]",False,False,False,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
3,0.6000000000000001,B_front,background_mainline,True,,132.0,20.0,,,,,,,,,,,,,,,,,,,,,,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
3,0.6000000000000001,B_rear,background_mainline,True,,15.333070330500611,18.591211668736282,,,,,,,,,,,,,,,,,,,,,,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
4,0.8,A,mainline,True,False,44.0,20.0,0,maintain,0.0,0.0,36.64000000000001,21.600000000000023,0,1,maintain-accelerate,0.018557317554950714,-0.0033678412437438965,-0.22474583983421326,0,0.018557317554950714,-0.0033678412437438965,0.02192515879869461,0.24330315738916397,"[true, true, true]",False,False,False,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
4,0.8,B,ramp,True,False,36.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,44.0,20.0,0,1,maintain-accelerate,0.08152573555707932,0.11199057847261429,-0.05481085926294327,1,0.11199057847261429,0.08152573555707932,0.030464842915534973,0.16680143773555756,"[true, true, true]",False,False,False,66007,0,c0195891db0c17c7ccd163373c5fe7ca36d25497df8653d5fce9ce0580da333e,validation_001,0,0,1936529896,0,,
