episode,epsilon,episode_reward,episode_length,merge_completed,collision,safe_merge,unsafe_merge,collision_without_merge,non_merge_failure,termination_reason,time_to_merge,mean_experience,min_experience,final_min_experience,final_gini_experience,near_collision_steps,merge_bonus_applied,non_merge_penalty_applied,collision_penalty_applied,mean_rawlsian_signal,rawlsian_positive_signal_count,rawlsian_negative_signal_count,rawlsian_zero_signal_count,mean_delta_min_experience,min_delta_min_experience,max_delta_min_experience
0,1.0,3.1064983238472,9,0,1,0,0,1,0,collision_without_merge,,10.304029758189008,9.090169823403441,0.03277568663611296,0.4682644672408318,2,0,0,1,1.0,9,0,0,8.237796822094184,8.090169823403414,8.903255647230168
1,0.9762,18.49277873658007,24,1,0,1,0,0,0,safe_merge,24,6.077160217024751,3.434870695693302,1.0,0.0,0,1,0,0,0.6666666666666666,20,4,0,2.434870695693302,-9.258708458393983,6.0231561381672805
2,0.9525,16.482789005757734,14,1,0,1,0,0,0,safe_merge,14,8.4133979225384,7.317526606428976,1.0,0.0,0,1,0,0,1.0,14,0,0,6.50645081584543,3.8969857965390844,9.590162829382757
3,0.9287,8.370399610235491,30,1,0,1,0,0,0,safe_merge,30,2.476037159979854,0.418934956846288,-10.0,0.5,0,1,0,0,0.2,18,12,0,2.2486589701682203,-4.924918891790581,6.93312814134286
4,0.905,13.43142236498823,11,1,0,1,0,0,0,safe_merge,11,9.672633859979868,8.184971485033932,0.44468774026927316,0.07651068818184203,0,1,0,0,1.0,11,0,0,7.36254043781442,5.4774385384409925,9.886517316589567
5,0.8812,23.510764959715285,21,1,0,1,0,0,0,safe_merge,21,7.431432914966709,5.674412224652419,1.0,0.0,0,1,0,0,1.0,21,0,0,4.86800891339544,2.4594037931959463,9.133044628356604
6,0.8575,17.46525616397571,15,1,0,1,0,0,0,safe_merge,15,8.349199084970802,7.203415519676128,1.0,0.0,0,1,0,0,1.0,15,0,0,6.398818061083751,3.536748853009442,8.003605000846393
7,0.8337,17.51565062125336,15,1,0,1,0,0,0,safe_merge,15,8.701395706986366,7.7736862735938965,1.0,0.0,0,1,0,0,1.0,15,0,0,6.7736862735938965,4.722970730669147,8.413154016636895
8,0.81,16.504278261532377,14,1,0,1,0,0,0,safe_merge,14,8.48907653071863,7.750517738074484,0.7703344955795883,0.06486500291156028,0,1,0,0,1.0,14,0,0,6.850613335596873,4.823049970318465,8.322884158097215
9,0.7863,13.411256031775734,11,1,0,1,0,0,0,safe_merge,11,9.36764420168434,8.470801628500162,0.34148221813740004,0.24544409644763276,0,1,0,0,1.0,11,0,0,7.691239027096511,5.891653839755804,9.791653839755819
