policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap
0,0.0,A,mainline,True,False,28.0,20.0,2,decelerate,0.0,-2.9999999999999716,20.0,20.0,2,1,decelerate-accelerate,0.7593953609466553,0.7678052186965942,0.769962728023529,2,0.769962728023529,0.7678052186965942,0.0021575093269348145,0.01056736707687378,"[true, true, true]",False,False,False,67016,350000,a1a515b0fb495c4981025f5f43f5bac6bbe24c5dc22d2a933576111f13cb25ba,validation_001,0,0,941681787,0,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,2,1,decelerate-accelerate,0.5949660539627075,0.5951218008995056,0.5800476670265198,1,0.5951218008995056,0.5949660539627075,0.0001557469367980957,0.01507413387298584,"[true, true, true]",False,False,False,67016,350000,a1a515b0fb495c4981025f5f43f5bac6bbe24c5dc22d2a933576111f13cb25ba,validation_001,0,0,941681787,0,
0,0.0,B_front,background_mainline,True,,120.0,20.0,,,,,,,,,,,,,,,,,,,,,,67016,350000,a1a515b0fb495c4981025f5f43f5bac6bbe24c5dc22d2a933576111f13cb25ba,validation_001,0,0,941681787,0,
0,0.0,B_rear,background_mainline,True,,3.9432301326797385,19.44110432056259,,,,,,,,,,,,,,,,,,,,,,67016,350000,a1a515b0fb495c4981025f5f43f5bac6bbe24c5dc22d2a933576111f13cb25ba,validation_001,0,0,941681787,0,
1,0.2,A,mainline,True,False,31.939999999999998,19.400000000000006,1,accelerate,-3.0,2.0000000000000284,24.040000000000003,20.400000000000006,1,0,accelerate-maintain,0.7247575521469116,0.7399967312812805,0.7185628414154053,1,0.7399967312812805,0.7247575521469116,0.015239179134368896,0.021433889865875244,"[true, true, true]",False,False,False,67016,350000,a1a515b0fb495c4981025f5f43f5bac6bbe24c5dc22d2a933576111f13cb25ba,validation_001,0,0,941681787,0,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,0,maintain,2.0,0.0,31.939999999999998,19.400000000000006,1,0,accelerate-maintain,0.5875346064567566,0.5864431858062744,0.5763157606124878,0,0.5875346064567566,0.5864431858062744,0.0010914206504821777,0.011218845844268799,"[true, true, true]",False,False,False,67016,350000,a1a515b0fb495c4981025f5f43f5bac6bbe24c5dc22d2a933576111f13cb25ba,validation_001,0,0,941681787,0,
1,0.2,B_front,background_mainline,True,,124.0,20.0,,,,,,,,,,,,,,,,,,,,,,67016,350000,a1a515b0fb495c4981025f5f43f5bac6bbe24c5dc22d2a933576111f13cb25ba,validation_001,0,0,941681787,0,
1,0.2,B_rear,background_mainline,True,,7.78368966870764,18.996362301425577,,,,,,,,,,,,,,,,,,,,,,67016,350000,a1a515b0fb495c4981025f5f43f5bac6bbe24c5dc22d2a933576111f13cb25ba,validation_001,0,0,941681787,0,
2,0.4,A,mainline,True,False,35.86,19.80000000000001,1,accelerate,2.0,2.0000000000000284,28.12,20.400000000000006,1,0,accelerate-maintain,0.730807900428772,0.7459505200386047,0.7257945537567139,1,0.7459505200386047,0.730807900428772,0.015142619609832764,0.02015596628189087,"[true, true, true]",False,False,False,67016,350000,a1a515b0fb495c4981025f5f43f5bac6bbe24c5dc22d2a933576111f13cb25ba,validation_001,0,0,941681787,0,
2,0.4,B,ramp,True,False,28.12,20.400000000000006,0,maintain,0.0,0.0,35.86,19.80000000000001,1,0,accelerate-maintain,0.5907900929450989,0.5895782709121704,0.5795224905014038,0,0.5907900929450989,0.5895782709121704,0.0012118220329284668,0.011267602443695068,"[true, true, true]",False,False,False,67016,350000,a1a515b0fb495c4981025f5f43f5bac6bbe24c5dc22d2a933576111f13cb25ba,validation_001,0,0,941681787,0,
