policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap
0,0.0,A,mainline,True,False,28.0,20.0,2,decelerate,0.0,-2.9999999999999716,20.0,20.0,2,2,decelerate-decelerate,0.020142223685979843,-0.06826312839984894,0.09772609174251556,2,0.09772609174251556,0.020142223685979843,0.07758386805653572,0.1659892201423645,"[true, true, true]",False,False,False,67004,0,72f49572662473f53476e0a5004e95812036db95b1925ff80f98ce17513fdefe,validation_001,0,0,1306693840,0,
0,0.0,B,ramp,True,False,20.0,20.0,2,decelerate,0.0,-2.9999999999999716,28.0,20.0,2,2,decelerate-decelerate,-0.25940877199172974,0.06338662654161453,0.2764001488685608,2,0.2764001488685608,0.06338662654161453,0.21301352232694626,0.5358089208602905,"[true, true, true]",False,False,False,67004,0,72f49572662473f53476e0a5004e95812036db95b1925ff80f98ce17513fdefe,validation_001,0,0,1306693840,0,
0,0.0,B_front,background_mainline,True,,120.0,20.0,,,,,,,,,,,,,,,,,,,,,,67004,0,72f49572662473f53476e0a5004e95812036db95b1925ff80f98ce17513fdefe,validation_001,0,0,1306693840,0,
0,0.0,B_rear,background_mainline,True,,3.9432301326797385,19.44110432056259,,,,,,,,,,,,,,,,,,,,,,67004,0,72f49572662473f53476e0a5004e95812036db95b1925ff80f98ce17513fdefe,validation_001,0,0,1306693840,0,
1,0.2,A,mainline,True,False,31.939999999999998,19.400000000000006,2,decelerate,-3.0,-2.9999999999999716,23.939999999999998,19.400000000000006,2,2,decelerate-decelerate,0.02053442969918251,-0.06760910898447037,0.09778907895088196,2,0.09778907895088196,0.02053442969918251,0.07725464925169945,0.16539818793535233,"[true, true, true]",False,False,False,67004,0,72f49572662473f53476e0a5004e95812036db95b1925ff80f98ce17513fdefe,validation_001,0,0,1306693840,0,
1,0.2,B,ramp,True,False,23.939999999999998,19.400000000000006,2,decelerate,-3.0,-2.9999999999999716,31.939999999999998,19.400000000000006,2,2,decelerate-decelerate,-0.26150304079055786,0.06181083619594574,0.2772987484931946,2,0.2772987484931946,0.06181083619594574,0.21548791229724884,0.5388017892837524,"[true, true, true]",False,False,False,67004,0,72f49572662473f53476e0a5004e95812036db95b1925ff80f98ce17513fdefe,validation_001,0,0,1306693840,0,
1,0.2,B_front,background_mainline,True,,124.0,20.0,,,,,,,,,,,,,,,,,,,,,,67004,0,72f49572662473f53476e0a5004e95812036db95b1925ff80f98ce17513fdefe,validation_001,0,0,1306693840,0,
1,0.2,B_rear,background_mainline,True,,7.7796490462312535,18.929084269131874,,,,,,,,,,,,,,,,,,,,,,67004,0,72f49572662473f53476e0a5004e95812036db95b1925ff80f98ce17513fdefe,validation_001,0,0,1306693840,0,
2,0.4,A,mainline,True,False,35.760000000000005,18.80000000000001,2,decelerate,-3.0,-2.9999999999999716,27.76,18.80000000000001,2,2,decelerate-decelerate,0.020766839385032654,-0.06709108501672745,0.09775646030902863,2,0.09775646030902863,0.020766839385032654,0.07698962092399597,0.16484754532575607,"[true, true, true]",False,False,False,67004,0,72f49572662473f53476e0a5004e95812036db95b1925ff80f98ce17513fdefe,validation_001,0,0,1306693840,0,
2,0.4,B,ramp,True,False,27.76,18.80000000000001,2,decelerate,-3.0,-2.9999999999999716,35.760000000000005,18.80000000000001,2,2,decelerate-decelerate,-0.26268714666366577,0.060793280601501465,0.27785104513168335,2,0.27785104513168335,0.060793280601501465,0.21705776453018188,0.5405381917953491,"[true, true, true]",False,False,False,67004,0,72f49572662473f53476e0a5004e95812036db95b1925ff80f98ce17513fdefe,validation_001,0,0,1306693840,0,
