policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap,minimum_TTC
0,0.0,A,mainline,True,False,28.0,20.0,1,accelerate,0.0,2.0000000000000284,20.0,20.0,1,1,accelerate-accelerate,0.6951269507408142,0.7276439070701599,0.6544844508171082,1,0.7276439070701599,0.6951269507408142,0.0325169563293457,0.07315945625305176,"[true, true, true]",False,False,False,67005,375000,2836ec2c115eb32f6332d1f9bc3bc8a6e53fea6ee01614b2f3383db642b80a8b,validation_001,0,0,579074105,0,,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,1,1,accelerate-accelerate,0.6559545993804932,0.6692904233932495,0.6398497819900513,1,0.6692904233932495,0.6559545993804932,0.013335824012756348,0.029440641403198242,"[true, true, true]",False,False,False,67005,375000,2836ec2c115eb32f6332d1f9bc3bc8a6e53fea6ee01614b2f3383db642b80a8b,validation_001,0,0,579074105,0,,
0,0.0,B_front,background_mainline,True,,120.0,20.0,,,,,,,,,,,,,,,,,,,,,,67005,375000,2836ec2c115eb32f6332d1f9bc3bc8a6e53fea6ee01614b2f3383db642b80a8b,validation_001,0,0,579074105,0,,
0,0.0,B_rear,background_mainline,True,,3.947431380829863,19.510886076666747,,,,,,,,,,,,,,,,,,,,,,67005,375000,2836ec2c115eb32f6332d1f9bc3bc8a6e53fea6ee01614b2f3383db642b80a8b,validation_001,0,0,579074105,0,,
1,0.2,A,mainline,True,False,32.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,24.040000000000003,20.400000000000006,1,1,accelerate-accelerate,0.6787362694740295,0.7074052691459656,0.6416458487510681,1,0.7074052691459656,0.6787362694740295,0.028668999671936035,0.06575942039489746,"[true, true, true]",False,False,False,67005,375000,2836ec2c115eb32f6332d1f9bc3bc8a6e53fea6ee01614b2f3383db642b80a8b,validation_001,0,0,579074105,0,,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,1,accelerate,2.0,2.0000000000000284,32.04,20.400000000000006,1,1,accelerate-accelerate,0.6585565209388733,0.6679382920265198,0.6442456245422363,1,0.6679382920265198,0.6585565209388733,0.009381771087646484,0.023692667484283447,"[true, true, true]",False,False,False,67005,375000,2836ec2c115eb32f6332d1f9bc3bc8a6e53fea6ee01614b2f3383db642b80a8b,validation_001,0,0,579074105,0,,
1,0.2,B_front,background_mainline,True,,124.0,20.0,,,,,,,,,,,,,,,,,,,,,,67005,375000,2836ec2c115eb32f6332d1f9bc3bc8a6e53fea6ee01614b2f3383db642b80a8b,validation_001,0,0,579074105,0,,
1,0.2,B_rear,background_mainline,True,,7.817030369943869,19.207819996757216,,,,,,,,,,,,,,,,,,,,,,67005,375000,2836ec2c115eb32f6332d1f9bc3bc8a6e53fea6ee01614b2f3383db642b80a8b,validation_001,0,0,579074105,0,,
2,0.4,A,mainline,True,False,36.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,28.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.6703115701675415,0.697177529335022,0.6351714134216309,1,0.697177529335022,0.6703115701675415,0.02686595916748047,0.06200611591339111,"[true, true, true]",False,False,False,67005,375000,2836ec2c115eb32f6332d1f9bc3bc8a6e53fea6ee01614b2f3383db642b80a8b,validation_001,0,0,579074105,0,,
2,0.4,B,ramp,True,False,28.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,36.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.664369523525238,0.668392539024353,0.6546558141708374,1,0.668392539024353,0.664369523525238,0.00402301549911499,0.013736724853515625,"[true, true, true]",False,False,False,67005,375000,2836ec2c115eb32f6332d1f9bc3bc8a6e53fea6ee01614b2f3383db642b80a8b,validation_001,0,0,579074105,0,,
