policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap,minimum_TTC
0,0.0,A,mainline,True,False,28.0,20.0,1,accelerate,0.0,2.0000000000000284,20.0,20.0,1,1,accelerate-accelerate,0.6963945627212524,0.7168352007865906,0.6564584374427795,1,0.7168352007865906,0.6963945627212524,0.020440638065338135,0.060376763343811035,"[true, true, true]",False,False,False,67019,400000,ce1fce68a7c4912cccb7ed3d796a7ce3bb96647776b8bfee51df733fcbfd8540,validation_001,0,0,596008069,0,,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,1,1,accelerate-accelerate,0.6082553863525391,0.6224150657653809,0.6050173044204712,1,0.6224150657653809,0.6082553863525391,0.014159679412841797,0.017397761344909668,"[true, true, true]",False,False,False,67019,400000,ce1fce68a7c4912cccb7ed3d796a7ce3bb96647776b8bfee51df733fcbfd8540,validation_001,0,0,596008069,0,,
0,0.0,B_front,background_mainline,True,,120.0,20.0,,,,,,,,,,,,,,,,,,,,,,67019,400000,ce1fce68a7c4912cccb7ed3d796a7ce3bb96647776b8bfee51df733fcbfd8540,validation_001,0,0,596008069,0,,
0,0.0,B_rear,background_mainline,True,,3.947431380829863,19.510886076666747,,,,,,,,,,,,,,,,,,,,,,67019,400000,ce1fce68a7c4912cccb7ed3d796a7ce3bb96647776b8bfee51df733fcbfd8540,validation_001,0,0,596008069,0,,
1,0.2,A,mainline,True,False,32.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,24.040000000000003,20.400000000000006,1,1,accelerate-accelerate,0.730461597442627,0.7490278482437134,0.6905313730239868,1,0.7490278482437134,0.730461597442627,0.018566250801086426,0.05849647521972656,"[true, true, true]",False,False,False,67019,400000,ce1fce68a7c4912cccb7ed3d796a7ce3bb96647776b8bfee51df733fcbfd8540,validation_001,0,0,596008069,0,,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,1,accelerate,2.0,2.0000000000000284,32.04,20.400000000000006,1,1,accelerate-accelerate,0.553808867931366,0.5634570717811584,0.5496424436569214,1,0.5634570717811584,0.553808867931366,0.00964820384979248,0.01381462812423706,"[true, true, true]",False,False,False,67019,400000,ce1fce68a7c4912cccb7ed3d796a7ce3bb96647776b8bfee51df733fcbfd8540,validation_001,0,0,596008069,0,,
1,0.2,B_front,background_mainline,True,,124.0,20.0,,,,,,,,,,,,,,,,,,,,,,67019,400000,ce1fce68a7c4912cccb7ed3d796a7ce3bb96647776b8bfee51df733fcbfd8540,validation_001,0,0,596008069,0,,
1,0.2,B_rear,background_mainline,True,,7.817030369943869,19.207819996757216,,,,,,,,,,,,,,,,,,,,,,67019,400000,ce1fce68a7c4912cccb7ed3d796a7ce3bb96647776b8bfee51df733fcbfd8540,validation_001,0,0,596008069,0,,
2,0.4,A,mainline,True,False,36.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,28.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.7406176328659058,0.7569160461425781,0.7029099464416504,1,0.7569160461425781,0.7406176328659058,0.016298413276672363,0.054006099700927734,"[true, true, true]",False,False,False,67019,400000,ce1fce68a7c4912cccb7ed3d796a7ce3bb96647776b8bfee51df733fcbfd8540,validation_001,0,0,596008069,0,,
2,0.4,B,ramp,True,False,28.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,36.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.5086075067520142,0.5143977999687195,0.505135178565979,1,0.5143977999687195,0.5086075067520142,0.005790293216705322,0.009262621402740479,"[true, true, true]",False,False,False,67019,400000,ce1fce68a7c4912cccb7ed3d796a7ce3bb96647776b8bfee51df733fcbfd8540,validation_001,0,0,596008069,0,,
