policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap,minimum_TTC
0,0.0,A,mainline,True,False,28.0,20.0,0,maintain,0.0,0.0,20.0,20.0,0,1,maintain-accelerate,0.8064392805099487,0.802433967590332,0.8022303581237793,0,0.8064392805099487,0.802433967590332,0.004005312919616699,0.004208922386169434,"[true, true, true]",False,False,False,66011,400000,e9d75987860d0ab3f8152a8dab8369b4e2c913bb91de2d23e444117005b71fb1,validation_001,0,0,19580547,0,,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,0,1,maintain-accelerate,0.5886684656143188,0.5954774618148804,0.5762143135070801,1,0.5954774618148804,0.5886684656143188,0.0068089962005615234,0.019263148307800293,"[true, true, true]",False,False,False,66011,400000,e9d75987860d0ab3f8152a8dab8369b4e2c913bb91de2d23e444117005b71fb1,validation_001,0,0,19580547,0,,
1,0.2,A,mainline,True,False,32.0,20.0,0,maintain,0.0,0.0,24.040000000000003,20.400000000000006,0,1,maintain-accelerate,0.8019734621047974,0.8010939359664917,0.7913421392440796,0,0.8019734621047974,0.8010939359664917,0.0008795261383056641,0.010631322860717773,"[true, true, true]",False,False,False,66011,400000,e9d75987860d0ab3f8152a8dab8369b4e2c913bb91de2d23e444117005b71fb1,validation_001,0,0,19580547,0,,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,1,accelerate,2.0,2.0000000000000284,32.0,20.0,0,1,maintain-accelerate,0.5907275676727295,0.5955145359039307,0.5797255635261536,1,0.5955145359039307,0.5907275676727295,0.004786968231201172,0.0157889723777771,"[true, true, true]",False,False,False,66011,400000,e9d75987860d0ab3f8152a8dab8369b4e2c913bb91de2d23e444117005b71fb1,validation_001,0,0,19580547,0,,
2,0.4,A,mainline,True,False,36.0,20.0,1,accelerate,0.0,2.0000000000000284,28.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.7961738109588623,0.7984935641288757,0.7789626121520996,1,0.7984935641288757,0.7961738109588623,0.0023197531700134277,0.019530951976776123,"[true, true, true]",False,False,False,66011,400000,e9d75987860d0ab3f8152a8dab8369b4e2c913bb91de2d23e444117005b71fb1,validation_001,0,0,19580547,0,,
2,0.4,B,ramp,True,False,28.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,36.0,20.0,1,1,accelerate-accelerate,0.592932939529419,0.5955674648284912,0.5833475589752197,1,0.5955674648284912,0.592932939529419,0.0026345252990722656,0.012219905853271484,"[true, true, true]",False,False,False,66011,400000,e9d75987860d0ab3f8152a8dab8369b4e2c913bb91de2d23e444117005b71fb1,validation_001,0,0,19580547,0,,
3,0.6000000000000001,A,mainline,True,False,40.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,32.36000000000001,21.200000000000017,1,1,accelerate-accelerate,0.7989367246627808,0.8007833361625671,0.7828569412231445,1,0.8007833361625671,0.7989367246627808,0.001846611499786377,0.017926394939422607,"[true, true, true]",False,False,False,66011,400000,e9d75987860d0ab3f8152a8dab8369b4e2c913bb91de2d23e444117005b71fb1,validation_001,0,0,19580547,0,,
3,0.6000000000000001,B,ramp,True,False,32.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,40.04,20.400000000000006,1,1,accelerate-accelerate,0.5903548002243042,0.5915685892105103,0.5821549296379089,1,0.5915685892105103,0.5903548002243042,0.0012137889862060547,0.009413659572601318,"[true, true, true]",False,False,False,66011,400000,e9d75987860d0ab3f8152a8dab8369b4e2c913bb91de2d23e444117005b71fb1,validation_001,0,0,19580547,0,,
4,0.8,A,mainline,True,False,44.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,36.64000000000001,21.600000000000023,1,1,accelerate-accelerate,0.7963690757751465,0.7976453304290771,0.7812018394470215,1,0.7976453304290771,0.7963690757751465,0.001276254653930664,0.016443490982055664,"[true, true, true]",False,False,False,66011,400000,e9d75987860d0ab3f8152a8dab8369b4e2c913bb91de2d23e444117005b71fb1,validation_001,0,0,19580547,0,,
4,0.8,B,ramp,True,False,36.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,44.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.5850805640220642,0.5853423476219177,0.5782821774482727,1,0.5853423476219177,0.5850805640220642,0.0002617835998535156,0.0070601701736450195,"[true, true, true]",False,False,False,66011,400000,e9d75987860d0ab3f8152a8dab8369b4e2c913bb91de2d23e444117005b71fb1,validation_001,0,0,19580547,0,,
