policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap,minimum_TTC
0,0.0,A,mainline,True,False,28.0,20.0,1,accelerate,0.0,2.0000000000000284,20.0,20.0,1,1,accelerate-accelerate,0.7384681701660156,0.7883127927780151,0.6973935961723328,1,0.7883127927780151,0.7384681701660156,0.04984462261199951,0.09091919660568237,"[true, true, true]",False,False,False,66005,375000,f6e4762b30d131cb347757143ae1c98f7b25f3fcd5634e29b07a22df965221c0,validation_001,0,0,1882635685,0,,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,1,1,accelerate-accelerate,0.542274534702301,0.5429432988166809,0.5317454934120178,1,0.5429432988166809,0.542274534702301,0.0006687641143798828,0.011197805404663086,"[true, true, true]",False,False,False,66005,375000,f6e4762b30d131cb347757143ae1c98f7b25f3fcd5634e29b07a22df965221c0,validation_001,0,0,1882635685,0,,
1,0.2,A,mainline,True,False,32.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,24.040000000000003,20.400000000000006,1,0,accelerate-maintain,0.7458376884460449,0.7840551137924194,0.7140899896621704,1,0.7840551137924194,0.7458376884460449,0.03821742534637451,0.06996512413024902,"[true, true, true]",False,False,False,66005,375000,f6e4762b30d131cb347757143ae1c98f7b25f3fcd5634e29b07a22df965221c0,validation_001,0,0,1882635685,0,,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,0,maintain,2.0,0.0,32.04,20.400000000000006,1,0,accelerate-maintain,0.5396840572357178,0.5390918254852295,0.5309392809867859,0,0.5396840572357178,0.5390918254852295,0.0005922317504882812,0.008744776248931885,"[true, true, true]",False,False,False,66005,375000,f6e4762b30d131cb347757143ae1c98f7b25f3fcd5634e29b07a22df965221c0,validation_001,0,0,1882635685,0,,
2,0.4,A,mainline,True,False,36.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,28.12,20.400000000000006,1,1,accelerate-accelerate,0.7513511180877686,0.7754876017570496,0.7315185070037842,1,0.7754876017570496,0.7513511180877686,0.024136483669281006,0.04396909475326538,"[true, true, true]",False,False,False,66005,375000,f6e4762b30d131cb347757143ae1c98f7b25f3fcd5634e29b07a22df965221c0,validation_001,0,0,1882635685,0,,
2,0.4,B,ramp,True,False,28.12,20.400000000000006,1,accelerate,0.0,2.0000000000000284,36.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.5356392860412598,0.5359713435173035,0.5274981260299683,1,0.5359713435173035,0.5356392860412598,0.00033205747604370117,0.008473217487335205,"[true, true, true]",False,False,False,66005,375000,f6e4762b30d131cb347757143ae1c98f7b25f3fcd5634e29b07a22df965221c0,validation_001,0,0,1882635685,0,,
3,0.6000000000000001,A,mainline,True,False,40.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,32.24,20.80000000000001,1,1,accelerate-accelerate,0.7582957744598389,0.7716144323348999,0.7471141815185547,1,0.7716144323348999,0.7582957744598389,0.013318657875061035,0.024500250816345215,"[true, true, true]",False,False,False,66005,375000,f6e4762b30d131cb347757143ae1c98f7b25f3fcd5634e29b07a22df965221c0,validation_001,0,0,1882635685,0,,
3,0.6000000000000001,B,ramp,True,False,32.24,20.80000000000001,1,accelerate,2.0,2.0000000000000284,40.36000000000001,21.200000000000017,1,1,accelerate-accelerate,0.5259150266647339,0.5262770652770996,0.518993616104126,1,0.5262770652770996,0.5259150266647339,0.00036203861236572266,0.007283449172973633,"[true, true, true]",False,False,False,66005,375000,f6e4762b30d131cb347757143ae1c98f7b25f3fcd5634e29b07a22df965221c0,validation_001,0,0,1882635685,0,,
4,0.8,A,mainline,True,False,44.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,36.440000000000005,21.200000000000017,1,1,accelerate-accelerate,0.7549413442611694,0.767935037612915,0.7441635131835938,1,0.767935037612915,0.7549413442611694,0.012993693351745605,0.02377152442932129,"[true, true, true]",False,False,False,66005,375000,f6e4762b30d131cb347757143ae1c98f7b25f3fcd5634e29b07a22df965221c0,validation_001,0,0,1882635685,0,,
4,0.8,B,ramp,True,False,36.440000000000005,21.200000000000017,1,accelerate,2.0,2.0000000000000284,44.64000000000001,21.600000000000023,1,1,accelerate-accelerate,0.5158274173736572,0.5162865519523621,0.5101075172424316,1,0.5162865519523621,0.5158274173736572,0.000459134578704834,0.00617903470993042,"[true, true, true]",False,False,False,66005,375000,f6e4762b30d131cb347757143ae1c98f7b25f3fcd5634e29b07a22df965221c0,validation_001,0,0,1882635685,0,,
