policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap
0,0.0,A,mainline,True,False,28.0,20.0,2,decelerate,0.0,-2.9999999999999716,20.0,20.0,2,0,decelerate-maintain,-0.14893782138824463,-0.030838657170534134,0.03551449999213219,2,0.03551449999213219,-0.030838657170534134,0.06635315716266632,0.18445232138037682,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
0,0.0,B,ramp,True,False,20.0,20.0,0,maintain,0.0,0.0,28.0,20.0,2,0,decelerate-maintain,0.16943800449371338,0.05446474254131317,-0.06571584939956665,0,0.16943800449371338,0.05446474254131317,0.11497326195240021,0.23515385389328003,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
1,0.2,A,mainline,True,False,31.939999999999998,19.400000000000006,2,decelerate,-3.0,-2.9999999999999716,24.0,20.0,2,0,decelerate-maintain,-0.14902056753635406,-0.03148629888892174,0.03640551120042801,2,0.03640551120042801,-0.03148629888892174,0.06789181008934975,0.18542607873678207,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
1,0.2,B,ramp,True,False,24.0,20.0,0,maintain,0.0,0.0,31.939999999999998,19.400000000000006,2,0,decelerate-maintain,0.1670079380273819,0.05303400754928589,-0.0675906240940094,0,0.1670079380273819,0.05303400754928589,0.11397393047809601,0.2345985621213913,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
2,0.4,A,mainline,True,False,35.760000000000005,18.80000000000001,2,decelerate,-3.0,-2.9999999999999716,28.0,20.0,2,0,decelerate-maintain,-0.14917056262493134,-0.03224524110555649,0.03725240379571915,2,0.03725240379571915,-0.03224524110555649,0.06949764490127563,0.18642296642065048,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
2,0.4,B,ramp,True,False,28.0,20.0,0,maintain,0.0,0.0,35.760000000000005,18.80000000000001,2,0,decelerate-maintain,0.1646691858768463,0.05162952095270157,-0.06965320557355881,0,0.1646691858768463,0.05162952095270157,0.11303966492414474,0.23432239145040512,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
3,0.6000000000000001,A,mainline,True,False,39.46000000000001,18.200000000000017,2,decelerate,-3.0,-2.9999999999999716,32.0,20.0,2,0,decelerate-maintain,-0.14957253634929657,-0.03271365538239479,0.03825682774186134,2,0.03825682774186134,-0.03271365538239479,0.07097048312425613,0.1878293640911579,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
3,0.6000000000000001,B,ramp,True,False,32.0,20.0,0,maintain,0.0,0.0,39.46000000000001,18.200000000000017,2,0,decelerate-maintain,0.1625177562236786,0.05025508999824524,-0.072328582406044,0,0.1625177562236786,0.05025508999824524,0.11226266622543335,0.2348463386297226,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
4,0.8,A,mainline,True,False,43.040000000000006,17.600000000000023,2,decelerate,-3.0,-2.9999999999999716,36.0,20.0,2,0,decelerate-maintain,-0.15007679164409637,-0.03308873996138573,0.03931933268904686,2,0.03931933268904686,-0.03308873996138573,0.07240807265043259,0.18939612433314323,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
4,0.8,B,ramp,True,False,36.0,20.0,0,maintain,0.0,0.0,43.040000000000006,17.600000000000023,2,0,decelerate-maintain,0.16041728854179382,0.04888628423213959,-0.07499383389949799,0,0.16041728854179382,0.04888628423213959,0.11153100430965424,0.2354111224412918,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
5,1.0,A,mainline,True,False,46.5,17.00000000000003,2,decelerate,-3.0,-2.9999999999999716,40.0,20.0,2,0,decelerate-maintain,-0.1505809724330902,-0.033505555242300034,0.040371768176555634,2,0.040371768176555634,-0.033505555242300034,0.07387732341885567,0.19095274060964584,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
5,1.0,B,ramp,True,False,40.0,20.0,0,maintain,0.0,0.0,46.5,17.00000000000003,2,0,decelerate-maintain,0.15836699306964874,0.04752114415168762,-0.07763923704624176,0,0.15836699306964874,0.04752114415168762,0.11084584891796112,0.2360062301158905,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
6,1.2000000000000002,A,mainline,True,False,49.84000000000002,16.400000000000034,2,decelerate,-3.0,-3.000000000000007,44.0,20.0,2,0,decelerate-maintain,-0.15108776092529297,-0.033963367342948914,0.041414834558963776,2,0.041414834558963776,-0.033963367342948914,0.07537820190191269,0.19250259548425674,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
6,1.2000000000000002,B,ramp,True,False,44.0,20.0,0,maintain,0.0,0.0,49.84000000000002,16.400000000000034,2,0,decelerate-maintain,0.15636636316776276,0.0461583137512207,-0.0802578330039978,0,0.15636636316776276,0.0461583137512207,0.11020804941654205,0.23662419617176056,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
7,1.4000000000000001,A,mainline,True,False,53.06000000000003,15.800000000000036,2,decelerate,-3.0,-3.000000000000007,48.0,20.0,2,0,decelerate-maintain,-0.15160049498081207,-0.03433088958263397,0.042372167110443115,2,0.042372167110443115,-0.03433088958263397,0.07670305669307709,0.1939726620912552,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
7,1.4000000000000001,B,ramp,True,False,48.0,20.0,0,maintain,0.0,0.0,53.06000000000003,15.800000000000036,2,0,decelerate-maintain,0.15441501140594482,0.04479680210351944,-0.08284423500299454,0,0.15441501140594482,0.04479680210351944,0.10961820930242538,0.23725924640893936,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
8,1.6,A,mainline,True,False,56.16000000000004,15.200000000000035,2,decelerate,-3.0,-3.000000000000007,52.0,20.0,2,0,decelerate-maintain,-0.15212008357048035,-0.0346798449754715,0.043286338448524475,2,0.043286338448524475,-0.0346798449754715,0.07796618342399597,0.19540642201900482,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
8,1.6,B,ramp,True,False,52.0,20.0,0,maintain,0.0,0.0,56.16000000000004,15.200000000000035,2,0,decelerate-maintain,0.15251271426677704,0.04343584179878235,-0.08539453148841858,0,0.15251271426677704,0.04343584179878235,0.10907687246799469,0.23790724575519562,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
9,1.8,A,mainline,True,False,59.14000000000004,14.600000000000033,2,decelerate,-3.0,-3.000000000000007,56.0,20.0,2,0,decelerate-maintain,-0.15264740586280823,-0.035059213638305664,0.04418633133172989,2,0.04418633133172989,-0.035059213638305664,0.07924554497003555,0.19683373719453812,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
9,1.8,B,ramp,True,False,56.0,20.0,0,maintain,0.0,0.0,59.14000000000004,14.600000000000033,2,0,decelerate-maintain,0.15065932273864746,0.04207491874694824,-0.0879056453704834,0,0.15065932273864746,0.04207491874694824,0.10858440399169922,0.23856496810913086,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
10,2.0,A,mainline,True,False,62.00000000000004,14.000000000000032,2,decelerate,-3.0,-3.000000000000007,60.0,20.0,2,0,decelerate-maintain,-0.15327991545200348,-0.03538719564676285,0.045142173767089844,2,0.045142173767089844,-0.03538719564676285,0.08052936941385269,0.19842208921909332,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
10,2.0,B,ramp,True,False,60.0,20.0,0,maintain,0.0,0.0,62.00000000000004,14.000000000000032,2,0,decelerate-maintain,0.14863456785678864,0.040273912250995636,-0.09054261445999146,0,0.14863456785678864,0.040273912250995636,0.108360655605793,0.2391771823167801,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
11,2.2,A,mainline,True,False,64.74000000000004,13.40000000000003,2,decelerate,-3.0,-3.000000000000007,64.0,20.0,2,0,decelerate-maintain,-0.15326732397079468,-0.035283468663692474,0.045167356729507446,2,0.045167356729507446,-0.035283468663692474,0.08045082539319992,0.19843468070030212,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
11,2.2,B,ramp,True,False,64.0,20.0,0,maintain,0.0,0.0,64.74000000000004,13.40000000000003,2,0,decelerate-maintain,0.1462191641330719,0.03935311734676361,-0.09363526105880737,0,0.1462191641330719,0.03935311734676361,0.10686604678630829,0.23985442519187927,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
12,2.4000000000000004,A,mainline,True,False,67.36000000000004,12.80000000000003,2,decelerate,-3.0,-3.000000000000007,68.0,20.0,2,0,decelerate-maintain,-0.15322408080101013,-0.03485393896698952,0.04506839066743851,2,0.04506839066743851,-0.03485393896698952,0.07992232963442802,0.19829247146844864,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
12,2.4000000000000004,B,ramp,True,False,68.0,20.0,0,maintain,0.0,0.0,67.36000000000004,12.80000000000003,2,0,decelerate-maintain,0.14345939457416534,0.038866378366947174,-0.09671323001384735,0,0.14345939457416534,0.038866378366947174,0.10459301620721817,0.2401726245880127,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
13,2.6,A,mainline,True,False,69.86000000000004,12.200000000000028,2,decelerate,-3.0,-3.000000000000007,72.0,20.0,2,0,decelerate-maintain,-0.15318578481674194,-0.03427513688802719,0.04491918906569481,2,0.04491918906569481,-0.03427513688802719,0.079194325953722,0.19810497388243675,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
13,2.6,B,ramp,True,False,72.0,20.0,0,maintain,0.0,0.0,69.86000000000004,12.200000000000028,2,0,decelerate-maintain,0.14068692922592163,0.03850668668746948,-0.0996667817234993,0,0.14068692922592163,0.03850668668746948,0.10218024253845215,0.24035371094942093,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
14,2.8000000000000003,A,mainline,True,False,72.24000000000004,11.600000000000026,2,decelerate,-3.0,-3.000000000000007,76.0,20.0,2,0,decelerate-maintain,-0.1527901291847229,-0.03344380855560303,0.04455938935279846,2,0.04455938935279846,-0.03344380855560303,0.07800319790840149,0.19734951853752136,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
14,2.8000000000000003,B,ramp,True,False,76.0,20.0,0,maintain,0.0,0.0,72.24000000000004,11.600000000000026,2,0,decelerate-maintain,0.1379842460155487,0.03817552328109741,-0.10251256823539734,0,0.1379842460155487,0.03817552328109741,0.0998087227344513,0.24049681425094604,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
15,3.0,A,mainline,True,False,74.50000000000004,11.000000000000025,2,decelerate,-3.0,-3.000000000000007,80.0,20.0,2,0,decelerate-maintain,-0.15217669308185577,-0.03247283771634102,0.04406284540891647,2,0.04406284540891647,-0.03247283771634102,0.07653568312525749,0.19623953849077225,"[true, true, true]",False,False,False,66009,0,42028e934728eef7c2914e7ecbd36e2dfd3880832d44be04bd4ceebd9baa1df7,validation_001,0,0,2042093369,0,
