policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap
0,0.0,A,mainline,True,False,28.0,20.0,1,accelerate,0.0,2.0000000000000284,20.0,20.0,1,0,accelerate-maintain,0.04151877015829086,0.222883939743042,0.07690919935703278,1,0.222883939743042,0.07690919935703278,0.14597474038600922,0.18136516958475113,"[true, true, true]",False,False,False,66017,0,6c4a23da3ba1cdc368b6f94718842c54b569bb0375d8d59157e6b040cdf1cbae,validation_001,0,0,713138571,0,
0,0.0,B,ramp,True,False,20.0,20.0,0,maintain,0.0,0.0,28.0,20.0,1,0,accelerate-maintain,0.011090263724327087,-0.03282996639609337,-0.004441812634468079,0,0.011090263724327087,-0.004441812634468079,0.015532076358795166,0.043920230120420456,"[true, true, true]",False,False,False,66017,0,6c4a23da3ba1cdc368b6f94718842c54b569bb0375d8d59157e6b040cdf1cbae,validation_001,0,0,713138571,0,
1,0.2,A,mainline,True,False,32.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,24.0,20.0,1,0,accelerate-maintain,0.044861312955617905,0.222451314330101,0.07671570777893066,1,0.222451314330101,0.07671570777893066,0.14573560655117035,0.1775900013744831,"[true, true, true]",False,False,False,66017,0,6c4a23da3ba1cdc368b6f94718842c54b569bb0375d8d59157e6b040cdf1cbae,validation_001,0,0,713138571,0,
1,0.2,B,ramp,True,False,24.0,20.0,0,maintain,0.0,0.0,32.04,20.400000000000006,1,0,accelerate-maintain,0.01360439881682396,-0.033395323902368546,-0.006626427173614502,0,0.01360439881682396,-0.006626427173614502,0.02023082599043846,0.046999722719192505,"[true, true, true]",False,False,False,66017,0,6c4a23da3ba1cdc368b6f94718842c54b569bb0375d8d59157e6b040cdf1cbae,validation_001,0,0,713138571,0,
2,0.4,A,mainline,True,False,36.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,28.0,20.0,1,0,accelerate-maintain,0.04780765622854233,0.2222714126110077,0.07674607634544373,1,0.2222714126110077,0.07674607634544373,0.14552533626556396,0.17446375638246536,"[true, true, true]",False,False,False,66017,0,6c4a23da3ba1cdc368b6f94718842c54b569bb0375d8d59157e6b040cdf1cbae,validation_001,0,0,713138571,0,
2,0.4,B,ramp,True,False,28.0,20.0,0,maintain,0.0,0.0,36.160000000000004,20.80000000000001,1,0,accelerate-maintain,0.016052987426519394,-0.034489814192056656,-0.008466795086860657,0,0.016052987426519394,-0.008466795086860657,0.02451978251338005,0.05054280161857605,"[true, true, true]",False,False,False,66017,0,6c4a23da3ba1cdc368b6f94718842c54b569bb0375d8d59157e6b040cdf1cbae,validation_001,0,0,713138571,0,
3,0.6000000000000001,A,mainline,True,False,40.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,32.0,20.0,1,0,accelerate-maintain,0.05051470547914505,0.22226375341415405,0.07690180838108063,1,0.22226375341415405,0.07690180838108063,0.14536194503307343,0.171749047935009,"[true, true, true]",False,False,False,66017,0,6c4a23da3ba1cdc368b6f94718842c54b569bb0375d8d59157e6b040cdf1cbae,validation_001,0,0,713138571,0,
3,0.6000000000000001,B,ramp,True,False,32.0,20.0,0,maintain,0.0,0.0,40.36000000000001,21.200000000000017,1,0,accelerate-maintain,0.018334191292524338,-0.03574185445904732,-0.010505780577659607,0,0.018334191292524338,-0.010505780577659607,0.028839971870183945,0.054076045751571655,"[true, true, true]",False,False,False,66017,0,6c4a23da3ba1cdc368b6f94718842c54b569bb0375d8d59157e6b040cdf1cbae,validation_001,0,0,713138571,0,
4,0.8,A,mainline,True,False,44.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,36.0,20.0,1,0,accelerate-maintain,0.05308936908841133,0.22230276465415955,0.07647450268268585,1,0.22230276465415955,0.07647450268268585,0.1458282619714737,0.16921339556574821,"[true, true, true]",False,False,False,66017,0,6c4a23da3ba1cdc368b6f94718842c54b569bb0375d8d59157e6b040cdf1cbae,validation_001,0,0,713138571,0,
4,0.8,B,ramp,True,False,36.0,20.0,0,maintain,0.0,0.0,44.64000000000001,21.600000000000023,1,0,accelerate-maintain,0.02052871137857437,-0.037143826484680176,-0.012638688087463379,0,0.02052871137857437,-0.012638688087463379,0.03316739946603775,0.05767253786325455,"[true, true, true]",False,False,False,66017,0,6c4a23da3ba1cdc368b6f94718842c54b569bb0375d8d59157e6b040cdf1cbae,validation_001,0,0,713138571,0,
5,1.0,A,mainline,True,False,49.000000000000014,22.00000000000003,1,accelerate,2.0,2.0000000000000284,40.0,20.0,1,0,accelerate-maintain,0.05506885051727295,0.2225835919380188,0.07622571289539337,1,0.2225835919380188,0.07622571289539337,0.14635787904262543,0.16751474142074585,"[true, true, true]",False,False,False,66017,0,6c4a23da3ba1cdc368b6f94718842c54b569bb0375d8d59157e6b040cdf1cbae,validation_001,0,0,713138571,0,
5,1.0,B,ramp,True,False,40.0,20.0,0,maintain,0.0,0.0,49.000000000000014,22.00000000000003,1,0,accelerate-maintain,0.02268993854522705,-0.03869814798235893,-0.014791466295719147,0,0.02268993854522705,-0.014791466295719147,0.0374814048409462,0.06138808652758598,"[true, true, true]",False,False,False,66017,0,6c4a23da3ba1cdc368b6f94718842c54b569bb0375d8d59157e6b040cdf1cbae,validation_001,0,0,713138571,0,
