policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap
0,0.0,A,mainline,True,False,28.0,20.0,1,accelerate,0.0,2.0000000000000284,20.0,20.0,1,1,accelerate-accelerate,0.7310892343521118,0.7398629188537598,0.6897773146629333,1,0.7398629188537598,0.7310892343521118,0.00877368450164795,0.050085604190826416,"[true, true, true]",False,False,False,66015,400000,b687fe52a243117f5847c2307e93488a341025f78087fbfba665ee6feb56d188,validation_001,0,0,1241053490,0,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,1,1,accelerate-accelerate,0.5622429847717285,0.5638828873634338,0.5413480997085571,1,0.5638828873634338,0.5622429847717285,0.0016399025917053223,0.02253478765487671,"[true, true, true]",False,False,False,66015,400000,b687fe52a243117f5847c2307e93488a341025f78087fbfba665ee6feb56d188,validation_001,0,0,1241053490,0,
1,0.2,A,mainline,True,False,32.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,24.040000000000003,20.400000000000006,1,1,accelerate-accelerate,0.7328146696090698,0.74175626039505,0.6923700571060181,1,0.74175626039505,0.7328146696090698,0.008941590785980225,0.04938620328903198,"[true, true, true]",False,False,False,66015,400000,b687fe52a243117f5847c2307e93488a341025f78087fbfba665ee6feb56d188,validation_001,0,0,1241053490,0,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,1,accelerate,2.0,2.0000000000000284,32.04,20.400000000000006,1,1,accelerate-accelerate,0.5587199926376343,0.5608919858932495,0.5395541787147522,1,0.5608919858932495,0.5587199926376343,0.0021719932556152344,0.021337807178497314,"[true, true, true]",False,False,False,66015,400000,b687fe52a243117f5847c2307e93488a341025f78087fbfba665ee6feb56d188,validation_001,0,0,1241053490,0,
2,0.4,A,mainline,True,False,36.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,28.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.7413922548294067,0.7507461905479431,0.7020115256309509,1,0.7507461905479431,0.7413922548294067,0.009353935718536377,0.04873466491699219,"[true, true, true]",False,False,False,66015,400000,b687fe52a243117f5847c2307e93488a341025f78087fbfba665ee6feb56d188,validation_001,0,0,1241053490,0,
2,0.4,B,ramp,True,False,28.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,36.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.5552017688751221,0.557932436466217,0.5377527475357056,1,0.557932436466217,0.5552017688751221,0.0027306675910949707,0.020179688930511475,"[true, true, true]",False,False,False,66015,400000,b687fe52a243117f5847c2307e93488a341025f78087fbfba665ee6feb56d188,validation_001,0,0,1241053490,0,
3,0.6000000000000001,A,mainline,True,False,40.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,32.36000000000001,21.200000000000017,1,1,accelerate-accelerate,0.752326250076294,0.7621399164199829,0.7140675783157349,1,0.7621399164199829,0.752326250076294,0.009813666343688965,0.04807233810424805,"[true, true, true]",False,False,False,66015,400000,b687fe52a243117f5847c2307e93488a341025f78087fbfba665ee6feb56d188,validation_001,0,0,1241053490,0,
3,0.6000000000000001,B,ramp,True,False,32.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,40.36000000000001,21.200000000000017,1,1,accelerate-accelerate,0.5516733527183533,0.5549836754798889,0.5359439849853516,1,0.5549836754798889,0.5516733527183533,0.0033103227615356445,0.019039690494537354,"[true, true, true]",False,False,False,66015,400000,b687fe52a243117f5847c2307e93488a341025f78087fbfba665ee6feb56d188,validation_001,0,0,1241053490,0,
4,0.8,A,mainline,True,False,44.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,36.64000000000001,21.600000000000023,1,1,accelerate-accelerate,0.7609795331954956,0.7711566090583801,0.7236686944961548,1,0.7711566090583801,0.7609795331954956,0.010177075862884521,0.04748791456222534,"[true, true, true]",False,False,False,66015,400000,b687fe52a243117f5847c2307e93488a341025f78087fbfba665ee6feb56d188,validation_001,0,0,1241053490,0,
4,0.8,B,ramp,True,False,36.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,44.64000000000001,21.600000000000023,1,1,accelerate-accelerate,0.5481264591217041,0.5520341992378235,0.5341285467147827,1,0.5520341992378235,0.5481264591217041,0.003907740116119385,0.01790565252304077,"[true, true, true]",False,False,False,66015,400000,b687fe52a243117f5847c2307e93488a341025f78087fbfba665ee6feb56d188,validation_001,0,0,1241053490,0,
