policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap,minimum_TTC
0,0.0,A,mainline,True,False,28.0,20.0,1,accelerate,0.0,2.0000000000000284,20.0,20.0,1,1,accelerate-accelerate,0.8536787033081055,0.8692986369132996,0.8349906206130981,1,0.8692986369132996,0.8536787033081055,0.015619933605194092,0.034308016300201416,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,1,1,accelerate-accelerate,0.5952507257461548,0.597196102142334,0.5651702284812927,1,0.597196102142334,0.5952507257461548,0.0019453763961791992,0.03202587366104126,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
1,0.2,A,mainline,True,False,32.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,24.040000000000003,20.400000000000006,1,1,accelerate-accelerate,0.8368194699287415,0.8489380478858948,0.8203909993171692,1,0.8489380478858948,0.8368194699287415,0.01211857795715332,0.028547048568725586,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,1,accelerate,2.0,2.0000000000000284,32.04,20.400000000000006,1,1,accelerate-accelerate,0.5977935194969177,0.5994131565093994,0.5701168775558472,1,0.5994131565093994,0.5977935194969177,0.0016196370124816895,0.029296278953552246,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
2,0.4,A,mainline,True,False,36.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,28.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.8188682794570923,0.8300485610961914,0.8019739985466003,1,0.8300485610961914,0.8188682794570923,0.011180281639099121,0.028074562549591064,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
2,0.4,B,ramp,True,False,28.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,36.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.6016124486923218,0.6030610799789429,0.5756620764732361,1,0.6030610799789429,0.6016124486923218,0.0014486312866210938,0.027399003505706787,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
3,0.6000000000000001,A,mainline,True,False,40.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,32.36000000000001,21.200000000000017,1,1,accelerate-accelerate,0.8139541149139404,0.831782877445221,0.7891597151756287,1,0.831782877445221,0.8139541149139404,0.017828762531280518,0.042623162269592285,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
3,0.6000000000000001,B,ramp,True,False,32.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,40.36000000000001,21.200000000000017,1,1,accelerate-accelerate,0.6035422086715698,0.6048578023910522,0.5790910720825195,1,0.6048578023910522,0.6035422086715698,0.0013155937194824219,0.025766730308532715,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
4,0.8,A,mainline,True,False,44.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,36.64000000000001,21.600000000000023,1,1,accelerate-accelerate,0.808051586151123,0.8371322154998779,0.7703306078910828,1,0.8371322154998779,0.808051586151123,0.029080629348754883,0.06680160760879517,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
4,0.8,B,ramp,True,False,36.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,44.64000000000001,21.600000000000023,1,1,accelerate-accelerate,0.6054023504257202,0.6068195700645447,0.5818580985069275,1,0.6068195700645447,0.6054023504257202,0.0014172196388244629,0.024961471557617188,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
5,1.0,A,mainline,True,False,49.000000000000014,22.00000000000003,1,accelerate,2.0,2.0000000000000284,41.000000000000014,22.00000000000003,1,1,accelerate-accelerate,0.7990223169326782,0.8388893604278564,0.7487983107566833,1,0.8388893604278564,0.7990223169326782,0.03986704349517822,0.0900910496711731,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
5,1.0,B,ramp,True,False,41.000000000000014,22.00000000000003,1,accelerate,2.0,2.0000000000000284,49.000000000000014,22.00000000000003,1,1,accelerate-accelerate,0.6071619987487793,0.6087164878845215,0.5843876600265503,1,0.6087164878845215,0.6071619987487793,0.0015544891357421875,0.02432882785797119,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
6,1.2000000000000002,A,mainline,True,False,53.44000000000002,22.400000000000034,1,accelerate,2.0,2.0000000000000284,45.44000000000002,22.400000000000034,1,1,accelerate-accelerate,0.7885444760322571,0.8359289765357971,0.7295250296592712,1,0.8359289765357971,0.7885444760322571,0.04738450050354004,0.10640394687652588,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
6,1.2000000000000002,B,ramp,True,False,45.44000000000002,22.400000000000034,1,accelerate,2.0,2.0000000000000284,53.44000000000002,22.400000000000034,1,1,accelerate-accelerate,0.6095568537712097,0.611208438873291,0.5875349640846252,1,0.611208438873291,0.6095568537712097,0.0016515851020812988,0.02367347478866577,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
7,1.4000000000000001,A,mainline,True,False,57.96000000000003,22.80000000000004,1,accelerate,2.0,2.0000000000000284,49.96000000000003,22.80000000000004,1,1,accelerate-accelerate,0.7797708511352539,0.8335806131362915,0.713175356388092,1,0.8335806131362915,0.7797708511352539,0.0538097620010376,0.12040525674819946,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
7,1.4000000000000001,B,ramp,True,False,49.96000000000003,22.80000000000004,1,accelerate,2.0,2.0000000000000284,57.96000000000003,22.80000000000004,1,1,accelerate-accelerate,0.616401731967926,0.6178514957427979,0.5957567095756531,1,0.6178514957427979,0.616401731967926,0.0014497637748718262,0.022094786167144775,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
8,1.6,A,mainline,True,False,62.56000000000004,23.200000000000045,1,accelerate,2.0,2.0000000000000284,54.56000000000004,23.200000000000045,1,1,accelerate-accelerate,0.771844208240509,0.8321042060852051,0.6974254250526428,1,0.8321042060852051,0.771844208240509,0.060259997844696045,0.13467878103256226,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
8,1.6,B,ramp,True,False,54.56000000000004,23.200000000000045,1,accelerate,2.0,2.0000000000000284,62.56000000000004,23.200000000000045,1,1,accelerate-accelerate,0.6104146242141724,0.6120852828025818,0.5895637273788452,1,0.6120852828025818,0.6104146242141724,0.0016706585884094238,0.022521555423736572,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
9,1.8,A,mainline,True,False,67.24000000000005,23.60000000000005,1,accelerate,2.0,2.0000000000000284,59.240000000000045,23.60000000000005,1,1,accelerate-accelerate,0.7595633864402771,0.8243251442909241,0.6794683933258057,1,0.8243251442909241,0.7595633864402771,0.06476175785064697,0.1448567509651184,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
9,1.8,B,ramp,True,False,59.240000000000045,23.60000000000005,1,accelerate,2.0,2.0000000000000284,67.24000000000005,23.60000000000005,1,1,accelerate-accelerate,0.6035134792327881,0.6054434180259705,0.5824694633483887,1,0.6054434180259705,0.6035134792327881,0.001929938793182373,0.022973954677581787,"[true, true, true]",False,False,False,66006,350000,4ae938b43a06f98286b3ff0e98b599e90ec1478f23d32a92e8ff94416385d47b,validation_001,0,0,22609937,0,,
