policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap
0,0.0,A,mainline,True,False,28.0,20.0,0,maintain,0.0,0.0,20.0,20.0,0,1,maintain-accelerate,0.2449294775724411,0.22396597266197205,0.23309874534606934,0,0.2449294775724411,0.23309874534606934,0.011830732226371765,0.020963504910469055,"[true, true, true]",False,False,False,66014,375000,052441a135203ffe852a0c954630a85932fd5e227144ab9c7d63d00d0a7e366f,validation_001,0,0,274214663,0,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,0,1,maintain-accelerate,0.17750389873981476,0.2684907913208008,0.12004639208316803,1,0.2684907913208008,0.17750389873981476,0.09098689258098602,0.14844439923763275,"[true, true, true]",False,False,False,66014,375000,052441a135203ffe852a0c954630a85932fd5e227144ab9c7d63d00d0a7e366f,validation_001,0,0,274214663,0,
1,0.2,A,mainline,True,False,32.0,20.0,0,maintain,0.0,0.0,24.040000000000003,20.400000000000006,0,1,maintain-accelerate,0.22034010291099548,0.17606329917907715,0.21501722931861877,0,0.22034010291099548,0.21501722931861877,0.005322873592376709,0.044276803731918335,"[true, true, true]",False,False,False,66014,375000,052441a135203ffe852a0c954630a85932fd5e227144ab9c7d63d00d0a7e366f,validation_001,0,0,274214663,0,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,1,accelerate,2.0,2.0000000000000284,32.0,20.0,0,1,maintain-accelerate,-0.07939839363098145,0.014178365468978882,-0.11373655498027802,1,0.014178365468978882,-0.07939839363098145,0.09357675909996033,0.1279149204492569,"[true, true, true]",False,False,False,66014,375000,052441a135203ffe852a0c954630a85932fd5e227144ab9c7d63d00d0a7e366f,validation_001,0,0,274214663,0,
2,0.4,A,mainline,True,False,36.0,20.0,2,decelerate,0.0,-2.9999999999999716,28.160000000000004,20.80000000000001,2,1,decelerate-accelerate,0.2061966359615326,0.14324462413787842,0.2064371407032013,2,0.2064371407032013,0.2061966359615326,0.00024050474166870117,0.06319251656532288,"[true, true, true]",False,False,False,66014,375000,052441a135203ffe852a0c954630a85932fd5e227144ab9c7d63d00d0a7e366f,validation_001,0,0,274214663,0,
2,0.4,B,ramp,True,False,28.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,36.0,20.0,2,1,decelerate-accelerate,-0.26680344343185425,-0.17258425056934357,-0.27812179923057556,1,-0.17258425056934357,-0.26680344343185425,0.09421919286251068,0.105537548661232,"[true, true, true]",False,False,False,66014,375000,052441a135203ffe852a0c954630a85932fd5e227144ab9c7d63d00d0a7e366f,validation_001,0,0,274214663,0,
3,0.6000000000000001,A,mainline,True,False,39.94000000000001,19.400000000000006,0,maintain,-3.0,0.0,32.36000000000001,21.200000000000017,0,1,maintain-accelerate,0.32224002480506897,0.2965547442436218,0.30711162090301514,0,0.32224002480506897,0.30711162090301514,0.015128403902053833,0.025685280561447144,"[true, true, true]",False,False,False,66014,375000,052441a135203ffe852a0c954630a85932fd5e227144ab9c7d63d00d0a7e366f,validation_001,0,0,274214663,0,
3,0.6000000000000001,B,ramp,True,False,32.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,39.94000000000001,19.400000000000006,0,1,maintain-accelerate,-0.003015756607055664,0.047414377331733704,0.019994109869003296,1,0.047414377331733704,0.019994109869003296,0.027420267462730408,0.05043013393878937,"[true, true, true]",False,False,False,66014,375000,052441a135203ffe852a0c954630a85932fd5e227144ab9c7d63d00d0a7e366f,validation_001,0,0,274214663,0,
4,0.8,A,mainline,True,False,43.82000000000001,19.400000000000006,0,maintain,0.0,0.0,36.64000000000001,21.600000000000023,0,1,maintain-accelerate,0.3007943630218506,0.26304343342781067,0.2883399724960327,0,0.3007943630218506,0.2883399724960327,0.012454390525817871,0.03775092959403992,"[true, true, true]",False,False,False,66014,375000,052441a135203ffe852a0c954630a85932fd5e227144ab9c7d63d00d0a7e366f,validation_001,0,0,274214663,0,
4,0.8,B,ramp,True,False,36.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,43.82000000000001,19.400000000000006,0,1,maintain-accelerate,0.14751693606376648,0.1840464025735855,0.1667376160621643,1,0.1840464025735855,0.1667376160621643,0.017308786511421204,0.03652946650981903,"[true, true, true]",False,False,False,66014,375000,052441a135203ffe852a0c954630a85932fd5e227144ab9c7d63d00d0a7e366f,validation_001,0,0,274214663,0,
