policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap,minimum_TTC
0,0.0,A,mainline,True,False,28.0,20.0,1,accelerate,0.0,2.0000000000000284,20.0,20.0,1,1,accelerate-accelerate,0.6195436120033264,0.6263168454170227,0.6107246279716492,1,0.6263168454170227,0.6195436120033264,0.006773233413696289,0.015592217445373535,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,1,1,accelerate-accelerate,0.6408392190933228,0.6561563014984131,0.6106305122375488,1,0.6561563014984131,0.6408392190933228,0.015317082405090332,0.04552578926086426,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
1,0.2,A,mainline,True,False,32.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,24.040000000000003,20.400000000000006,1,1,accelerate-accelerate,0.6347531080245972,0.645311713218689,0.6206027865409851,1,0.645311713218689,0.6347531080245972,0.010558605194091797,0.024708926677703857,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,1,accelerate,2.0,2.0000000000000284,32.04,20.400000000000006,1,1,accelerate-accelerate,0.6490548849105835,0.6616591215133667,0.6233348846435547,1,0.6616591215133667,0.6490548849105835,0.012604236602783203,0.03832423686981201,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
2,0.4,A,mainline,True,False,36.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,28.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.6453826427459717,0.6584243774414062,0.6273951530456543,1,0.6584243774414062,0.6453826427459717,0.01304173469543457,0.031029224395751953,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
2,0.4,B,ramp,True,False,28.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,36.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.6435046195983887,0.652305006980896,0.6238903999328613,1,0.652305006980896,0.6435046195983887,0.008800387382507324,0.028414607048034668,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
3,0.6000000000000001,A,mainline,True,False,40.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,32.36000000000001,21.200000000000017,1,1,accelerate-accelerate,0.6491941213607788,0.6621923446655273,0.6309383511543274,1,0.6621923446655273,0.6491941213607788,0.012998223304748535,0.03125399351119995,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
3,0.6000000000000001,B,ramp,True,False,32.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,40.36000000000001,21.200000000000017,1,1,accelerate-accelerate,0.635540246963501,0.6402325630187988,0.6224961280822754,1,0.6402325630187988,0.635540246963501,0.0046923160552978516,0.017736434936523438,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
4,0.8,A,mainline,True,False,44.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,36.64000000000001,21.600000000000023,1,1,accelerate-accelerate,0.6516703963279724,0.6641969084739685,0.6336619853973389,1,0.6641969084739685,0.6516703963279724,0.012526512145996094,0.03053492307662964,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
4,0.8,B,ramp,True,False,36.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,44.64000000000001,21.600000000000023,1,1,accelerate-accelerate,0.6271522045135498,0.6284109950065613,0.6196074485778809,1,0.6284109950065613,0.6271522045135498,0.0012587904930114746,0.00880354642868042,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
5,1.0,A,mainline,True,False,49.000000000000014,22.00000000000003,1,accelerate,2.0,2.0000000000000284,41.000000000000014,22.00000000000003,1,0,accelerate-maintain,0.6460122466087341,0.6551831960678101,0.6323609948158264,1,0.6551831960678101,0.6460122466087341,0.009170949459075928,0.022822201251983643,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
5,1.0,B,ramp,True,False,41.000000000000014,22.00000000000003,0,maintain,2.0,0.0,49.000000000000014,22.00000000000003,1,0,accelerate-maintain,0.6169589757919312,0.6162278652191162,0.6125359535217285,0,0.6169589757919312,0.6162278652191162,0.0007311105728149414,0.004423022270202637,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
6,1.2000000000000002,A,mainline,True,False,53.44000000000002,22.400000000000034,1,accelerate,2.0,2.0000000000000284,45.40000000000002,22.00000000000003,1,0,accelerate-maintain,0.6978263854980469,0.7097591161727905,0.6748121976852417,1,0.7097591161727905,0.6978263854980469,0.011932730674743652,0.03494691848754883,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
6,1.2000000000000002,B,ramp,True,False,45.40000000000002,22.00000000000003,0,maintain,0.0,0.0,53.44000000000002,22.400000000000034,1,0,accelerate-maintain,0.571845531463623,0.5705280303955078,0.567946195602417,0,0.571845531463623,0.5705280303955078,0.0013175010681152344,0.0038993358612060547,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
7,1.4000000000000001,A,mainline,True,False,57.96000000000003,22.80000000000004,1,accelerate,2.0,2.0000000000000284,49.800000000000026,22.00000000000003,1,0,accelerate-maintain,0.6896529793739319,0.7017185091972351,0.6733084321022034,1,0.7017185091972351,0.6896529793739319,0.012065529823303223,0.02841007709503174,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
7,1.4000000000000001,B,ramp,True,False,49.800000000000026,22.00000000000003,0,maintain,0.0,0.0,57.96000000000003,22.80000000000004,1,0,accelerate-maintain,0.5492231249809265,0.547760009765625,0.5469865798950195,0,0.5492231249809265,0.547760009765625,0.0014631152153015137,0.0022365450859069824,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
8,1.6,A,mainline,True,False,62.56000000000004,23.200000000000045,1,accelerate,2.0,2.0000000000000284,54.20000000000003,22.00000000000003,1,0,accelerate-maintain,0.701777458190918,0.7134838700294495,0.6861923933029175,1,0.7134838700294495,0.701777458190918,0.011706411838531494,0.027291476726531982,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
8,1.6,B,ramp,True,False,54.20000000000003,22.00000000000003,0,maintain,0.0,0.0,62.56000000000004,23.200000000000045,1,0,accelerate-maintain,0.5229273438453674,0.5214675068855286,0.5224275588989258,0,0.5229273438453674,0.5224275588989258,0.0004997849464416504,0.0014598369598388672,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
9,1.8,A,mainline,True,False,67.24000000000005,23.60000000000005,1,accelerate,2.0,2.0000000000000284,58.60000000000004,22.00000000000003,1,0,accelerate-maintain,0.7187144160270691,0.7303757667541504,0.7039761543273926,1,0.7303757667541504,0.7187144160270691,0.011661350727081299,0.026399612426757812,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
9,1.8,B,ramp,True,False,58.60000000000004,22.00000000000003,0,maintain,0.0,0.0,67.24000000000005,23.60000000000005,1,0,accelerate-maintain,0.5091123580932617,0.5079519748687744,0.5090134739875793,0,0.5091123580932617,0.5090134739875793,9.888410568237305e-05,0.0011603832244873047,"[true, true, true]",False,False,False,66008,350000,8108263cf0d14025f3478bc9f03913421eab6ac47a46a381f4b7545586b7ea73,validation_001,0,0,1481000058,0,,
