success,collision,truncation,terminated,truncated,termination_reason,episode_length,exit_step_agent_0,exit_step_agent_1,passing_order,controller_role_mapping,failure_category,primary_failure_label,reward_progress_A,reward_exit_A,reward_collision_A,reward_hard_braking_A,reward_active_time_A,reward_total_A,reward_progress_B,reward_exit_B,reward_collision_B,reward_hard_braking_B,reward_active_time_B,reward_total_B,stage,protocol_tag,code_commit,master_seed,checkpoint,checkpoint_step,checkpoint_sha256,scenario_block,assignment,eval_seed,episode_index,swap_pair_id,validation_block_id,template_validation_index
False,True,False,True,False,collision,18,,,,"{""A"": ""mainline"", ""B"": ""ramp""}",collision,,0.10677307692307719,0.0,-1.0,0.0,-0.009000000000000005,-0.9022269230769226,0.11761023900588691,0.0,-1.0,0.0,-0.009000000000000005,-0.891389760994113,stage8_gate,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,0,0,0843ed3f032eeea0612c508f007d708852bd5b1fffa62c033181097389bc1972,5,0,603649955,10,stage9-confirmatory-v1:ms67001:ckpt0:b5,validation_006,5
True,False,False,True,False,success,96,96,46,mainline_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.34896036162222893,0.6,0.0,-0.4218749999999972,-0.048000000000000036,0.4790853616222318,0.3409230769230771,0.6,0.0,0.0,-0.023000000000000017,0.9179230769230771,stage8_gate,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,0,0,0843ed3f032eeea0612c508f007d708852bd5b1fffa62c033181097389bc1972,5,1,603649955,11,stage9-confirmatory-v1:ms67001:ckpt0:b5,validation_006,5
False,True,False,True,False,collision,21,,,,"{""A"": ""mainline"", ""B"": ""ramp""}",collision,,0.1504769230769234,0.0,-1.0,-0.00843749999999968,-0.010500000000000006,-0.8684605769230762,0.13929824197017646,0.0,-1.0,0.0,-0.010500000000000006,-0.8712017580298235,stage8_gate,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,0,0,0843ed3f032eeea0612c508f007d708852bd5b1fffa62c033181097389bc1972,6,0,1118928940,12,stage9-confirmatory-v1:ms67001:ckpt0:b6,validation_007,6
False,True,False,True,False,collision,17,,,,"{""A"": ""ramp"", ""B"": ""mainline""}",collision,,0.10801340338621114,0.0,-1.0,-0.0421874999999984,-0.008500000000000004,-0.9426740966137873,0.12240000000000026,0.0,-1.0,0.0,-0.008500000000000004,-0.8860999999999997,stage8_gate,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,0,0,0843ed3f032eeea0612c508f007d708852bd5b1fffa62c033181097389bc1972,6,1,1118928940,13,stage9-confirmatory-v1:ms67001:ckpt0:b6,validation_007,6
False,True,False,True,False,collision,19,,,,"{""A"": ""mainline"", ""B"": ""ramp""}",collision,,0.11034230769230798,0.0,-1.0,0.0,-0.009500000000000005,-0.8991576923076919,0.12148433203938044,0.0,-1.0,0.0,-0.009500000000000005,-0.8880156679606195,stage8_gate,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,0,0,0843ed3f032eeea0612c508f007d708852bd5b1fffa62c033181097389bc1972,7,0,1337296561,14,stage9-confirmatory-v1:ms67001:ckpt0:b7,validation_008,7
True,False,False,True,False,success,133,133,46,mainline_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.3544947802415054,0.6,0.0,-0.523124999999998,-0.06650000000000005,0.3648697802415075,0.3409230769230771,0.6,0.0,0.0,-0.023000000000000017,0.9179230769230771,stage8_gate,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,0,0,0843ed3f032eeea0612c508f007d708852bd5b1fffa62c033181097389bc1972,7,1,1337296561,15,stage9-confirmatory-v1:ms67001:ckpt0:b7,validation_008,7
True,False,False,True,False,success,61,59,61,mainline_first,"{""A"": ""mainline"", ""B"": ""ramp""}",success,,0.3569230769230768,0.6,0.0,-0.13499999999999487,-0.029500000000000023,0.7924230769230821,0.36925322989290893,0.6,0.0,-0.05906249999999776,-0.030500000000000024,0.8796907298929112,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,25000,25000,0,0,1783334917,0,stage9-confirmatory-v1:ms67001:ckpt25000:b0,validation_001,0,40e7e7ced0cd1ce461e32f6a982a22845e417c3a82bcefce6b6c6de7ae2763e7
True,False,False,True,False,success,66,66,59,mainline_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.36925322989290915,0.6,0.0,-0.10124999999999737,-0.03300000000000002,0.8350032298929115,0.35692307692307723,0.6,0.0,-0.03374999999999872,-0.029500000000000023,0.8936730769230783,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,25000,25000,0,1,1783334917,1,stage9-confirmatory-v1:ms67001:ckpt25000:b0,validation_001,0,40e7e7ced0cd1ce461e32f6a982a22845e417c3a82bcefce6b6c6de7ae2763e7
True,False,False,True,False,success,63,63,55,ramp_first,"{""A"": ""mainline"", ""B"": ""ramp""}",success,,0.34892307692307684,0.6,0.0,-0.10124999999999898,-0.03150000000000002,0.8161730769230781,0.3311272349601163,0.6,0.0,-0.00843749999999968,-0.02750000000000002,0.8951897349601166,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,25000,25000,1,0,250175976,2,stage9-confirmatory-v1:ms67001:ckpt25000:b1,validation_002,1,40e7e7ced0cd1ce461e32f6a982a22845e417c3a82bcefce6b6c6de7ae2763e7
True,False,False,True,False,success,65,65,57,mainline_first,"{""A"": ""ramp"", ""B"": ""mainline""}",success,,0.3311272349601161,0.6,0.0,-0.07593749999999994,-0.03250000000000002,0.8226897349601161,0.34892307692307684,0.6,0.0,-0.05062499999999808,-0.028500000000000022,0.8697980769230789,stage7c_q1,stage9-confirmatory-v1,9d564f862a4673377586b57933b45dd93ccfb4f8,67001,25000,25000,1,1,250175976,3,stage9-confirmatory-v1:ms67001:ckpt25000:b1,validation_002,1,40e7e7ced0cd1ce461e32f6a982a22845e417c3a82bcefce6b6c6de7ae2763e7
