success,collision,truncation,terminated,truncated,termination_reason,episode_length,exit_step_agent_0,exit_step_agent_1,passing_order,controller_role_mapping,failure_category,primary_failure_label,reward_progress_A,reward_exit_A,reward_collision_A,reward_hard_braking_A,reward_active_time_A,reward_total_A,reward_progress_B,reward_exit_B,reward_collision_B,reward_hard_braking_B,reward_active_time_B,reward_total_B,stage,protocol_tag,code_commit,master_seed,checkpoint,checkpoint_step,scenario_block,assignment,eval_seed,episode_index,swap_pair_id,validation_block_id,template_validation_index
True,False,False,True,False,success,56,56,46,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.35692307692307673,0.6,0.0,-0.05906249999999776,-0.02800000000000002,0.8698605769230793,0.36925322989290876,0.6,0.0,0.0,-0.023000000000000017,0.9462532298929089,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,125000,125000,0,0,1906318821,0,stage7c-q1-protocol-v1:ms64001:ckpt125000:b0,validation_001,0
True,False,False,True,False,success,82,82,58,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.36925322989290876,0.6,0.0,-0.20249999999999946,-0.04100000000000003,0.7257532298929095,0.3569230769230767,0.6,0.0,0.0,-0.029000000000000022,0.9279230769230767,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,125000,125000,0,1,1906318821,1,stage7c-q1-protocol-v1:ms64001:ckpt125000:b0,validation_001,0
True,False,False,True,False,success,64,64,55,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34892307692307706,0.6,0.0,-0.08437499999999881,-0.03200000000000002,0.8325480769230782,0.33112723496011615,0.6,0.0,0.0,-0.02750000000000002,0.9036272349601162,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,125000,125000,1,0,742547506,2,stage7c-q1-protocol-v1:ms64001:ckpt125000:b1,validation_002,1
True,False,False,True,False,success,66,45,66,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3311272349601161,0.6,0.0,0.0,-0.022500000000000017,0.9086272349601161,0.3489230769230768,0.6,0.0,-0.033749999999999114,-0.03300000000000002,0.8821730769230778,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,125000,125000,1,1,742547506,3,stage7c-q1-protocol-v1:ms64001:ckpt125000:b1,validation_002,1
True,False,False,True,False,success,58,58,50,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3569230769230767,0.6,0.0,-0.07593749999999712,-0.029000000000000022,0.8519855769230797,0.34096620139438527,0.6,0.0,0.0,-0.02500000000000002,0.9159662013943852,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,125000,125000,2,0,1725324999,4,stage7c-q1-protocol-v1:ms64001:ckpt125000:b2,validation_003,2
True,False,False,True,False,success,58,58,53,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3409662013943851,0.6,0.0,-0.05062499999999888,-0.029000000000000022,0.8613412013943863,0.3569230769230766,0.6,0.0,0.0,-0.02650000000000002,0.9304230769230767,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,125000,125000,2,1,1725324999,5,stage7c-q1-protocol-v1:ms64001:ckpt125000:b2,validation_003,2
True,False,False,True,False,success,56,56,46,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3489230769230768,0.6,0.0,-0.033749999999999114,-0.02800000000000002,0.8871730769230777,0.3631038758714907,0.6,0.0,0.0,-0.023000000000000017,0.9401038758714907,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,125000,125000,3,0,496266531,6,stage7c-q1-protocol-v1:ms64001:ckpt125000:b3,validation_004,3
True,False,False,True,False,success,88,88,63,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3631038758714907,0.6,0.0,-0.2446874999999994,-0.04400000000000003,0.6744163758714913,0.34892307692307717,0.6,0.0,0.0,-0.03150000000000002,0.9174230769230771,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,125000,125000,3,1,496266531,7,stage7c-q1-protocol-v1:ms64001:ckpt125000:b3,validation_004,3
True,False,False,True,False,success,55,55,48,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.340923076923077,0.6,0.0,-0.03374999999999872,-0.02750000000000002,0.8796730769230782,0.35080516782865434,0.6,0.0,0.0,-0.024000000000000018,0.9268051678286543,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,125000,125000,4,0,826270285,8,stage7c-q1-protocol-v1:ms64001:ckpt125000:b4,validation_005,4
True,False,False,True,False,success,66,43,66,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3508051678286544,0.6,0.0,0.0,-0.021500000000000016,0.9293051678286544,0.3409230769230772,0.6,0.0,-0.00843750000000008,-0.03300000000000002,0.8994855769230772,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,125000,125000,4,1,826270285,9,stage7c-q1-protocol-v1:ms64001:ckpt125000:b4,validation_005,4
True,False,False,True,False,success,57,57,50,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34092307692307683,0.6,0.0,-0.03374999999999872,-0.028500000000000022,0.8786730769230782,0.34896036162222904,0.6,0.0,0.0,-0.02500000000000002,0.9239603616222289,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,125000,125000,5,0,1540766621,10,stage7c-q1-protocol-v1:ms64001:ckpt125000:b5,validation_006,5
True,False,False,True,False,success,60,44,60,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3489603616222289,0.6,0.0,0.0,-0.022000000000000016,0.926960361622229,0.34092307692307683,0.6,0.0,-0.01687500000000016,-0.030000000000000023,0.8940480769230766,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,125000,125000,5,1,1540766621,11,stage7c-q1-protocol-v1:ms64001:ckpt125000:b5,validation_006,5
True,False,False,True,False,success,57,57,50,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.35692307692307707,0.6,0.0,-0.07593749999999712,-0.028500000000000022,0.8524855769230799,0.33789152438367615,0.6,0.0,0.0,-0.02500000000000002,0.9128915243836762,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,125000,125000,6,0,269783816,12,stage7c-q1-protocol-v1:ms64001:ckpt125000:b6,validation_007,6
True,False,False,True,False,success,58,45,58,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.33789152438367626,0.6,0.0,0.0,-0.022500000000000017,0.9153915243836763,0.35692307692307695,0.6,0.0,-0.03374999999999872,-0.029000000000000022,0.8941730769230782,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,125000,125000,6,1,269783816,13,stage7c-q1-protocol-v1:ms64001:ckpt125000:b6,validation_007,6
True,False,False,True,False,success,57,57,50,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34092307692307705,0.6,0.0,-0.01687499999999936,-0.028500000000000022,0.8955480769230777,0.35449478024150527,0.6,0.0,0.0,-0.02500000000000002,0.9294947802415054,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,125000,125000,7,0,1284073578,14,stage7c-q1-protocol-v1:ms64001:ckpt125000:b7,validation_008,7
True,False,False,True,False,success,58,47,58,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3544947802415054,0.6,0.0,0.0,-0.023500000000000017,0.9309947802415053,0.34092307692307694,0.6,0.0,-0.025312499999999037,-0.029000000000000022,0.8866105769230779,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,125000,125000,7,1,1284073578,15,stage7c-q1-protocol-v1:ms64001:ckpt125000:b7,validation_008,7
True,False,False,True,False,success,55,55,45,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.35692307692307673,0.6,0.0,-0.06749999999999824,-0.02750000000000002,0.8619230769230786,0.36925322989290904,0.6,0.0,0.0,-0.022500000000000017,0.9467532298929091,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,100000,100000,0,0,1952588099,0,stage7c-q1-protocol-v1:ms64001:ckpt100000:b0,validation_001,0
True,False,False,True,False,success,73,73,57,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.36925322989290893,0.6,0.0,-0.0843749999999968,-0.036500000000000025,0.8483782298929121,0.3569230769230766,0.6,0.0,-0.05906249999999776,-0.028500000000000022,0.8693605769230792,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,100000,100000,0,1,1952588099,1,stage7c-q1-protocol-v1:ms64001:ckpt100000:b0,validation_001,0
True,False,False,True,False,success,57,57,45,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.348923076923077,0.6,0.0,-0.05062499999999928,-0.028500000000000022,0.8697980769230778,0.3311272349601161,0.6,0.0,0.0,-0.022500000000000017,0.9086272349601161,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,100000,100000,1,0,802661893,2,stage7c-q1-protocol-v1:ms64001:ckpt100000:b1,validation_002,1
True,False,False,True,False,success,79,79,61,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3311272349601162,0.6,0.0,-0.05906250000000057,-0.03950000000000003,0.8325647349601155,0.34892307692307684,0.6,0.0,-0.05906249999999856,-0.030500000000000024,0.8593605769230783,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,100000,100000,1,1,802661893,3,stage7c-q1-protocol-v1:ms64001:ckpt100000:b1,validation_002,1
True,False,False,True,False,success,58,58,47,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.35692307692307695,0.6,0.0,-0.09281249999999769,-0.029000000000000022,0.8351105769230793,0.34096620139438527,0.6,0.0,0.0,-0.023500000000000017,0.9174662013943853,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,100000,100000,2,0,1618878084,4,stage7c-q1-protocol-v1:ms64001:ckpt100000:b2,validation_003,2
True,False,False,True,False,success,69,69,54,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.34096620139438527,0.6,0.0,-0.016874999999999758,-0.034500000000000024,0.8895912013943855,0.3569230769230766,0.6,0.0,-0.03374999999999872,-0.02700000000000002,0.896173076923078,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,100000,100000,2,1,1618878084,5,stage7c-q1-protocol-v1:ms64001:ckpt100000:b2,validation_003,2
True,False,False,True,False,success,56,56,44,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34892307692307717,0.6,0.0,-0.05062499999999928,-0.02800000000000002,0.8702980769230777,0.3631038758714908,0.6,0.0,0.0,-0.022000000000000016,0.9411038758714909,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,100000,100000,3,0,1700916739,6,stage7c-q1-protocol-v1:ms64001:ckpt100000:b3,validation_004,3
True,False,False,True,False,success,82,82,64,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.36310387587149096,0.6,0.0,-0.0928124999999985,-0.04100000000000003,0.8292913758714924,0.3489230769230771,0.6,0.0,-0.05062499999999928,-0.03200000000000002,0.8662980769230777,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,100000,100000,3,1,1700916739,7,stage7c-q1-protocol-v1:ms64001:ckpt100000:b3,validation_004,3
True,False,False,True,False,success,55,55,43,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3409230769230769,0.6,0.0,-0.02531250000000024,-0.02750000000000002,0.8881105769230766,0.35080516782865434,0.6,0.0,0.0,-0.021500000000000016,0.9293051678286544,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,100000,100000,4,0,96179752,8,stage7c-q1-protocol-v1:ms64001:ckpt100000:b4,validation_005,4
True,False,False,True,False,success,60,52,60,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.35080516782865423,0.6,0.0,-0.05062499999999808,-0.02600000000000002,0.8741801678286562,0.34092307692307683,0.6,0.0,-0.07593749999999792,-0.030000000000000023,0.8349855769230791,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,100000,100000,4,1,96179752,9,stage7c-q1-protocol-v1:ms64001:ckpt100000:b4,validation_005,4
True,False,False,True,False,success,55,55,45,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3409230769230771,0.6,0.0,-0.03375000000000032,-0.02750000000000002,0.8796730769230768,0.3489603616222289,0.6,0.0,0.0,-0.022500000000000017,0.9264603616222289,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,100000,100000,5,0,2027060077,10,stage7c-q1-protocol-v1:ms64001:ckpt100000:b5,validation_006,5
True,False,False,True,False,success,83,83,65,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3489603616222291,0.6,0.0,-0.07593749999999953,-0.04150000000000003,0.8315228616222294,0.34092307692307683,0.6,0.0,-0.03375000000000032,-0.03250000000000002,0.8746730769230765,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,100000,100000,5,1,2027060077,11,stage7c-q1-protocol-v1:ms64001:ckpt100000:b5,validation_006,5
True,False,False,True,False,success,70,70,44,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.35692307692307707,0.6,0.0,-0.05906249999999816,-0.035000000000000024,0.8628605769230788,0.3378915243836759,0.6,0.0,0.0,-0.022000000000000016,0.915891524383676,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,100000,100000,6,0,1177958695,12,stage7c-q1-protocol-v1:ms64001:ckpt100000:b6,validation_007,6
False,True,False,True,False,collision,25,,,,"{'A': 'ramp', 'B': 'mainline'}",collision,,0.1040413050230007,0.0,-1.0,-0.08437499999999962,-0.012500000000000008,-0.9928336949769988,0.12973846153846189,0.0,-1.0,-0.07593749999999712,-0.012500000000000008,-0.9586990384615351,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,100000,100000,6,1,1177958695,13,stage7c-q1-protocol-v1:ms64001:ckpt100000:b6,validation_007,6
True,False,False,True,False,success,55,55,45,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34092307692307705,0.6,0.0,-0.042187500000000405,-0.02750000000000002,0.8712355769230766,0.3544947802415053,0.6,0.0,0.0,-0.022500000000000017,0.9319947802415052,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,100000,100000,7,0,1225198901,14,stage7c-q1-protocol-v1:ms64001:ckpt100000:b7,validation_008,7
True,False,False,True,False,success,85,85,66,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.3544947802415053,0.6,0.0,-0.08437499999999962,-0.04250000000000003,0.8276197802415058,0.3409230769230771,0.6,0.0,-0.03375000000000032,-0.03300000000000002,0.8741730769230766,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,100000,100000,7,1,1225198901,15,stage7c-q1-protocol-v1:ms64001:ckpt100000:b7,validation_008,7
False,False,True,False,True,truncation,400,,,,"{'A': 'mainline', 'B': 'ramp'}",mutual_yielding,mutual_yielding,0.10256410256410274,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38431089743589714,0.10248923369030374,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.3843857663096962,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,0,0,0,0,1649193643,0,stage7c-q1-protocol-v1:ms64001:ckpt0:b0,validation_001,0
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.10248923369030374,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.3843857663096962,0.10256410256410274,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38431089743589714,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,0,0,0,1,1649193643,1,stage7c-q1-protocol-v1:ms64001:ckpt0:b0,validation_001,0
False,False,True,False,True,truncation,400,,,,"{'A': 'mainline', 'B': 'ramp'}",mutual_yielding,mutual_yielding,0.08307692307692308,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.3700480769230778,0.06559310956179411,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.3622193904382076,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,0,0,1,0,1916096691,2,stage7c-q1-protocol-v1:ms64001:ckpt0:b1,validation_002,1
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.06559310956179411,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.3622193904382076,0.08307692307692308,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.3700480769230778,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,0,0,1,1,1916096691,3,stage7c-q1-protocol-v1:ms64001:ckpt0:b1,validation_002,1
False,False,True,False,True,truncation,400,,,,"{'A': 'mainline', 'B': 'ramp'}",mutual_yielding,mutual_yielding,0.10256410256410274,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38431089743589714,0.06559310956179408,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.3622193904382076,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,0,0,2,0,489104027,4,stage7c-q1-protocol-v1:ms64001:ckpt0:b2,validation_003,2
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.06559310956179408,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.3622193904382076,0.10256410256410274,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38431089743589714,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,0,0,2,1,489104027,5,stage7c-q1-protocol-v1:ms64001:ckpt0:b2,validation_003,2
False,False,True,False,True,truncation,400,,,,"{'A': 'mainline', 'B': 'ramp'}",mutual_yielding,mutual_yielding,0.08307692307692308,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.3700480769230778,0.10248923369030367,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38438576630969623,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,0,0,3,0,1070613676,6,stage7c-q1-protocol-v1:ms64001:ckpt0:b3,validation_004,3
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.10248923369030367,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38438576630969623,0.08307692307692308,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.3700480769230778,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,0,0,3,1,1070613676,7,stage7c-q1-protocol-v1:ms64001:ckpt0:b3,validation_004,3
False,False,True,False,True,truncation,400,,,,"{'A': 'mainline', 'B': 'ramp'}",mutual_yielding,mutual_yielding,0.06564102564102547,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.36217147435897623,0.10248923369030376,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.3843857663096961,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,0,0,4,0,1269534912,8,stage7c-q1-protocol-v1:ms64001:ckpt0:b4,validation_005,4
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.10248923369030376,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.3843857663096961,0.06564102564102547,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.36217147435897623,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,0,0,4,1,1269534912,9,stage7c-q1-protocol-v1:ms64001:ckpt0:b4,validation_005,4
False,False,True,False,True,truncation,400,,,,"{'A': 'mainline', 'B': 'ramp'}",mutual_yielding,mutual_yielding,0.06564102564102547,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.36217147435897623,0.08301627928914584,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.370108720710855,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,0,0,5,0,717574107,10,stage7c-q1-protocol-v1:ms64001:ckpt0:b5,validation_006,5
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.08301627928914584,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.370108720710855,0.06564102564102547,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.36217147435897623,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,0,0,5,1,717574107,11,stage7c-q1-protocol-v1:ms64001:ckpt0:b5,validation_006,5
False,False,True,False,True,truncation,400,,,,"{'A': 'mainline', 'B': 'ramp'}",mutual_yielding,mutual_yielding,0.10256410256410274,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38431089743589714,0.08301627928914587,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.37010872071085493,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,0,0,6,0,852604734,12,stage7c-q1-protocol-v1:ms64001:ckpt0:b6,validation_007,6
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.08301627928914587,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.37010872071085493,0.10256410256410274,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38431089743589714,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,0,0,6,1,852604734,13,stage7c-q1-protocol-v1:ms64001:ckpt0:b6,validation_007,6
False,False,True,False,True,truncation,400,,,,"{'A': 'mainline', 'B': 'ramp'}",mutual_yielding,mutual_yielding,0.06564102564102547,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.36217147435897623,0.08301627928914582,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.370108720710855,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,0,0,7,0,1778355339,14,stage7c-q1-protocol-v1:ms64001:ckpt0:b7,validation_008,7
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.08301627928914582,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.370108720710855,0.06564102564102547,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.36217147435897623,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,0,0,7,1,1778355339,15,stage7c-q1-protocol-v1:ms64001:ckpt0:b7,validation_008,7
True,False,False,True,False,success,60,60,46,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3569230769230769,0.6,0.0,-0.10968749999999826,-0.030000000000000023,0.8172355769230788,0.369253229892909,0.6,0.0,0.0,-0.023000000000000017,0.9462532298929089,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,175000,175000,0,0,193780076,0,stage7c-q1-protocol-v1:ms64001:ckpt175000:b0,validation_001,0
False,False,True,False,True,truncation,400,,61,,"{'A': 'ramp', 'B': 'mainline'}",downstream_failure,post_exit_survivor_stall,0.10248923369030374,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.3843857663096962,0.3569230769230766,0.6,0.0,-0.01687499999999936,-0.030500000000000024,0.9095480769230773,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,175000,175000,0,1,193780076,1,stage7c-q1-protocol-v1:ms64001:ckpt175000:b0,validation_001,0
True,False,False,True,False,success,54,54,45,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34892307692307684,0.6,0.0,-0.033749999999999114,-0.02700000000000002,0.8881730769230778,0.3311272349601159,0.6,0.0,0.0,-0.022500000000000017,0.9086272349601159,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,175000,175000,1,0,1891048905,2,stage7c-q1-protocol-v1:ms64001:ckpt175000:b1,validation_002,1
True,False,False,True,False,success,111,52,111,ramp_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.331127234960116,0.6,0.0,-0.10968749999999625,-0.02600000000000002,0.7954397349601197,0.34892307692307695,0.6,0.0,-0.15187500000000023,-0.05550000000000004,0.7415480769230767,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,175000,175000,1,1,1891048905,3,stage7c-q1-protocol-v1:ms64001:ckpt175000:b1,validation_002,1
True,False,False,True,False,success,58,58,46,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.356923076923077,0.6,0.0,-0.10968749999999866,-0.029000000000000022,0.8182355769230782,0.34096620139438505,0.6,0.0,0.0,-0.023000000000000017,0.9179662013943851,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,175000,175000,2,0,323717526,4,stage7c-q1-protocol-v1:ms64001:ckpt175000:b2,validation_003,2
False,False,True,False,True,truncation,400,,62,,"{'A': 'ramp', 'B': 'mainline'}",downstream_failure,post_exit_survivor_stall,0.06559310956179408,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.3622193904382076,0.35692307692307707,0.6,0.0,-0.01687499999999936,-0.031000000000000024,0.9090480769230775,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,175000,175000,2,1,323717526,5,stage7c-q1-protocol-v1:ms64001:ckpt175000:b2,validation_003,2
True,False,False,True,False,success,50,50,44,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.348923076923077,0.6,0.0,-0.00843749999999968,-0.02500000000000002,0.9154855769230772,0.3631038758714908,0.6,0.0,0.0,-0.022000000000000016,0.9411038758714909,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64001,175000,175000,3,0,1467253429,6,stage7c-q1-protocol-v1:ms64001:ckpt175000:b3,validation_004,3
