episode,epsilon,episode_reward,episode_length,merge_completed,collision,safe_merge,unsafe_merge,collision_without_merge,non_merge_failure,termination_reason,time_to_merge,mean_experience,min_experience,final_min_experience,final_gini_experience,near_collision_steps,merge_bonus_applied,non_merge_penalty_applied,collision_penalty_applied,mean_rawlsian_signal,rawlsian_positive_signal_count,rawlsian_negative_signal_count,rawlsian_zero_signal_count,mean_delta_min_experience,min_delta_min_experience,max_delta_min_experience
56,0.05,2.435023963567145,11,1,0,1,0,0,0,safe_merge,11,9.114923798741696,8.185593969120667,1.0,0.0,0,1,0,0,,0,0,0,,,
57,0.05,2.4720313455888743,12,1,0,1,0,0,0,safe_merge,12,9.34168517788222,8.74706264193936,1.0,0.0,0,1,0,0,,0,0,0,,,
58,0.05,2.4120024272462013,22,1,0,1,0,0,0,safe_merge,22,5.644755682324239,2.5998944072969876,-4.0,0.5,0,1,0,0,,0,0,0,,,
59,0.05,2.473036474476769,12,1,0,1,0,0,0,safe_merge,12,9.507995584182726,8.762112599443777,1.0,0.0,0,1,0,0,,0,0,0,,,
60,0.05,2.5179022110692033,13,1,0,1,0,0,0,safe_merge,13,9.183158422222219,8.285138365240588,1.0,0.0,0,1,0,0,,0,0,0,,,
61,0.05,2.5085540099310393,14,1,0,1,0,0,0,safe_merge,14,9.009545946700992,8.078458934108486,1.0,0.0,0,1,0,0,,0,0,0,,,
62,0.05,2.4479313295506135,11,1,0,1,0,0,0,safe_merge,11,9.554479791593531,8.923597618727753,0.8025977495965572,0.05475493643760054,0,1,0,0,,0,0,0,,,
63,0.05,2.4954270831273897,12,1,0,1,0,0,0,safe_merge,12,9.21860896100638,8.701293918540477,1.0,0.0,0,1,0,0,,0,0,0,,,
64,0.05,2.493277917378962,12,1,0,1,0,0,0,safe_merge,12,9.46847574946596,9.101857473639589,1.0,0.0,0,1,0,0,,0,0,0,,,
65,0.05,2.3816281241490094,23,1,0,1,0,0,0,safe_merge,23,4.608498334936967,0.7508215651364023,-4.0,0.5,0,1,0,0,,0,0,0,,,
66,0.05,2.516906204853654,13,1,0,1,0,0,0,safe_merge,13,9.015278035417294,8.468481962039531,1.0,0.0,0,1,0,0,,0,0,0,,,
67,0.05,2.5052553965325246,11,1,0,1,0,0,0,safe_merge,11,10.012181573560774,9.018983061117762,0.8505813226948687,0.04037074066205948,0,1,0,0,,0,0,0,,,
68,0.05,2.496560067032205,13,1,0,1,0,0,0,safe_merge,13,9.069673306435524,8.42761069210198,0.650388102902324,0.10591808571658357,0,1,0,0,,0,0,0,,,
69,0.05,2.9078708886476288,25,1,0,1,0,0,0,safe_merge,25,7.118615072275252,4.7454964696557145,-4.0,0.5,0,1,0,0,,0,0,0,,,
70,0.05,2.730015666164115,18,1,0,1,0,0,0,safe_merge,18,9.23904348295415,7.572376816287483,1.0,0.0,0,1,0,0,,0,0,0,,,
71,0.05,-3.2948373795611463,14,1,1,0,1,0,0,unsafe_merge,14,10.003563966000382,7.988984628668139,0.11929586952498447,0.39341882448327814,1,1,0,1,,0,0,0,,,
72,0.05,2.4041077911980997,26,1,0,1,0,0,0,safe_merge,26,3.395959730665652,-0.7297618575034561,-6.0,0.5,0,1,0,0,,0,0,0,,,
73,0.05,2.7833776694497954,18,1,0,1,0,0,0,safe_merge,18,9.516319607382213,8.105096033043198,1.0,0.0,0,1,0,0,,0,0,0,,,
74,0.05,2.7402804856959917,23,1,0,1,0,0,0,safe_merge,23,7.487348434663643,5.0458630586729445,-2.0,0.5,0,1,0,0,,0,0,0,,,
75,0.05,2.871745404340149,29,1,0,1,0,0,0,safe_merge,29,4.702067416392611,2.703901823560465,-9.0,0.5,0,1,0,0,,0,0,0,,,
76,0.05,2.8198777052900468,32,1,0,1,0,0,0,safe_merge,32,3.77631071960882,1.567886741637511,-7.0,0.5,0,1,0,0,,0,0,0,,,
77,0.05,2.6598929672541822,42,1,0,1,0,0,0,safe_merge,42,0.4798836242717438,-1.9303511466305037,-12.0,0.5,0,1,0,0,,0,0,0,,,
78,0.05,-4.196990679753254,100,0,0,0,0,0,1,max_steps_unmerged,,-5.743744937636928,-8.593579787945375,-13.0,0.5,0,0,1,0,,0,0,0,,,
79,0.05,2.462732515802778,11,1,0,1,0,0,0,safe_merge,11,10.20098494502798,9.558900291799718,0.8198724411150708,0.004557651983605915,0,1,0,0,,0,0,0,,,
80,0.05,2.5315127990835142,43,1,0,1,0,0,0,safe_merge,43,0.586703420089866,-1.6944864818885288,-10.0,0.5,0,1,0,0,,0,0,0,,,
81,0.05,2.4859022279128866,13,1,0,1,0,0,0,safe_merge,13,9.040766763054428,8.31957885379977,0.9138050902152951,0.02251924979858022,0,1,0,0,,0,0,0,,,
82,0.05,2.759881472008871,34,1,0,1,0,0,0,safe_merge,34,2.7722048911459276,0.6757284881589602,-9.0,0.5,0,1,0,0,,0,0,0,,,
83,0.05,-4.8765977677423145,100,0,0,0,0,0,1,max_steps_unmerged,,-8.760771704154237,-15.110678368011186,-29.0,0.5,0,0,1,0,,0,0,0,,,
84,0.05,2.128704712461028,46,1,0,1,0,0,0,safe_merge,46,-1.4064635323145485,-5.07741278214665,-13.0,0.5,0,1,0,0,,0,0,0,,,
85,0.05,-5.005259303540777,100,0,0,0,0,0,1,max_steps_unmerged,,-8.491452415276365,-14.465105594866845,-25.0,0.5,0,0,1,0,,0,0,0,,,
86,0.05,2.1583459380553722,51,1,0,1,0,0,0,safe_merge,51,-1.2826636105279379,-3.962901250829816,-9.0,0.5,0,1,0,0,,0,0,0,,,
87,0.05,2.383673121403436,42,1,0,1,0,0,0,safe_merge,42,-0.20200042567383342,-3.9702911315593847,-14.0,0.5,0,1,0,0,,0,0,0,,,
88,0.05,1.474753213194338,62,1,0,1,0,0,0,safe_merge,62,-4.046544683237975,-8.606999346154039,-29.0,0.5,0,1,0,0,,0,0,0,,,
89,0.05,-5.355810170881716,100,0,0,0,0,0,1,max_steps_unmerged,,-9.765996239623854,-16.90797950963973,-45.0,0.5,0,0,1,0,,0,0,0,,,
90,0.05,2.2183653739601636,33,1,0,1,0,0,0,safe_merge,33,3.0213358648350592,-0.4694209656623423,0.5010372852907996,0.16620596956475175,0,1,0,0,,0,0,0,,,
91,0.05,-7.215098825755697,100,0,0,0,0,0,1,max_steps_unmerged,,-7.277012679740538,-12.122348828477692,-6.0,0.5,0,0,1,0,,0,0,0,,,
92,0.05,2.9325687964474625,15,1,0,1,0,0,0,safe_merge,15,11.254219303928881,8.351692590060058,1.0,0.0,0,1,0,0,,0,0,0,,,
93,0.05,1.1963118904899788,60,1,0,1,0,0,0,safe_merge,60,-4.080526780341217,-8.388519624203884,-21.0,0.5,0,1,0,0,,0,0,0,,,
94,0.05,1.694208850594452,64,1,0,1,0,0,0,safe_merge,64,-2.4251301880672234,-5.351221311264591,-15.0,0.5,0,1,0,0,,0,0,0,,,
95,0.05,2.2383004521973007,44,1,0,1,0,0,0,safe_merge,44,1.1104073452535952,-1.9306715770792218,-2.0,0.5,0,1,0,0,,0,0,0,,,
96,0.05,-0.1425637304564773,95,1,0,1,0,0,0,safe_merge,95,-10.848873659456883,-19.470058791530924,-47.0,0.5,0,1,0,0,,0,0,0,,,
97,0.05,2.8016775271067673,17,1,0,1,0,0,0,safe_merge,17,9.546700510818297,5.8212805510274075,1.0,0.0,0,1,0,0,,0,0,0,,,
98,0.05,-0.5463408801934266,96,1,0,1,0,0,0,safe_merge,96,-7.641793531490696,-12.797328943378504,-26.0,0.5,0,1,0,0,,0,0,0,,,
99,0.05,1.152381911246013,67,1,0,1,0,0,0,safe_merge,67,-5.288138837656967,-10.499648690716773,-21.0,0.5,0,1,0,0,,0,0,0,,,
