episode,epsilon,episode_reward,episode_length,merge_completed,collision,safe_merge,unsafe_merge,collision_without_merge,non_merge_failure,termination_reason,time_to_merge,mean_experience,min_experience,final_min_experience,final_gini_experience,near_collision_steps,merge_bonus_applied,non_merge_penalty_applied,collision_penalty_applied,mean_rawlsian_signal,rawlsian_positive_signal_count,rawlsian_negative_signal_count,rawlsian_zero_signal_count,mean_delta_min_experience,min_delta_min_experience,max_delta_min_experience
0,1.0,9.054891078794277,13,1,0,1,0,0,0,safe_merge,13,9.458151034655263,8.8770633118681,0.37406817716230556,0.22776592648057492,0,1,0,0,0.5,13,0,0,7.877063311868101,7.563338904756307,8.016496381695589
1,0.9762,8.974058555515667,13,1,0,1,0,0,0,safe_merge,13,9.091548706614466,8.146160448375618,0.9593042666683427,0.010385251036292065,0,1,0,0,0.5,13,0,0,7.154111177848284,3.963135837256459,9.307965823393744
2,0.9525,11.48534022821519,18,1,0,1,0,0,0,safe_merge,18,7.7787493724702905,6.315326616470428,1.0,0.0,0,1,0,0,0.5,18,0,0,5.315326616470428,2.0629543275260005,8.062954327526
3,0.9287,11.882316772899994,24,1,0,1,0,0,0,safe_merge,24,7.764791737739166,6.451184076218155,1.0,0.0,0,1,0,0,0.375,21,3,0,5.451184076218155,-8.570319274291364,8.570319274291364
4,0.905,-2.258893491463369,7,0,1,0,0,1,0,collision_without_merge,,10.50521024112049,9.406858573161687,0.09746334864065885,0.41119216075746046,1,0,0,1,0.5,7,0,0,8.502637627251982,7.541129438547074,9.221600140896188
5,0.8812,8.996249679750484,13,1,0,1,0,0,0,safe_merge,13,8.996600046266233,8.270041981873801,1.0,0.0,0,1,0,0,0.5,13,0,0,7.270041981873802,4.471453750856114,8.598669418599428
6,0.8575,6.484806015397863,8,1,0,1,0,0,0,safe_merge,8,11.107903898373795,8.782354492684876,0.7168574228019039,0.08245954889370166,0,1,0,0,0.5,8,0,0,7.782354492684876,6.532354492684874,8.532354492684888
7,0.8337,7.960215528879971,11,1,0,1,0,0,0,safe_merge,11,9.5132320938119,8.228600248771272,0.5923442458375743,0.1280049069879352,0,1,0,0,0.5,11,0,0,7.278561524089904,5.5299440888954905,9.52994408889549
8,0.81,7.9990630686517425,11,1,0,1,0,0,0,safe_merge,11,10.091490917920234,9.331616572823103,0.8939064368899918,0.028009188057944945,0,1,0,0,0.5,11,0,0,8.34056390747992,6.947162047190119,9.254411992680815
9,0.7863,8.977852922845441,13,1,0,1,0,0,0,safe_merge,13,8.958855311120043,8.073153515697456,1.0,0.0,0,1,0,0,0.5,13,0,0,7.073153515697456,4.890044966852926,8.5661271938487
