episode,epsilon,episode_reward,episode_length,merge_completed,collision,safe_merge,unsafe_merge,collision_without_merge,non_merge_failure,termination_reason,time_to_merge,mean_experience,min_experience,final_min_experience,final_gini_experience,near_collision_steps,merge_bonus_applied,non_merge_penalty_applied,collision_penalty_applied,mean_rawlsian_signal,rawlsian_positive_signal_count,rawlsian_negative_signal_count,rawlsian_zero_signal_count,mean_delta_min_experience,min_delta_min_experience,max_delta_min_experience
78,0.05,2.431333578729846,10,1,0,1,0,0,0,safe_merge,10,10.091499446598704,9.280959153708693,0.3632508283533694,0.23354072427586248,0,1,0,0,,0,0,0,,,
79,0.05,2.3677902044744776,10,1,0,1,0,0,0,safe_merge,10,9.876060107790114,8.987058204676323,0.43454049117333193,0.19708732946400498,1,1,0,0,,0,0,0,,,
80,0.05,-4.851665396554447,100,0,0,0,0,0,1,max_steps_unmerged,,-6.640368465993252,-10.943113305127518,-29.0,0.5,0,0,1,0,,0,0,0,,,
81,0.05,-5.66994000510658,7,0,1,0,0,1,0,collision_without_merge,,10.760361372310248,9.215592935077703,0.15063291834955664,0.36908690343604866,1,0,0,1,,0,0,0,,,
82,0.05,2.4077145897418752,11,1,0,1,0,0,0,safe_merge,11,9.500777828846532,8.666021265507435,1.0,0.0,0,1,0,0,,0,0,0,,,
83,0.05,2.424059839440727,11,1,0,1,0,0,0,safe_merge,11,9.951719851784818,8.836321186071489,0.25338578879171103,0.29783894866401806,0,1,0,0,,0,0,0,,,
84,0.05,2.440156988106087,13,1,0,1,0,0,0,safe_merge,13,8.8021298137429,7.503762626080296,0.8847017948873035,0.030587917257114405,0,1,0,0,,0,0,0,,,
85,0.05,1.1299630974201755,68,1,0,1,0,0,0,safe_merge,68,-2.6023180902983656,-5.59841936668591,-10.0,0.5,0,1,0,0,,0,0,0,,,
86,0.05,-5.6684578169416495,7,0,1,0,0,1,0,collision_without_merge,,12.05117265684228,10.048045505243854,0.07999261553093451,0.3966764526481825,1,0,0,1,,0,0,0,,,
87,0.05,0.6103717395386148,94,1,0,1,0,0,0,safe_merge,94,-5.8610475671425295,-9.691633507896873,-28.0,0.5,0,1,0,0,,0,0,0,,,
88,0.05,2.4698636696552567,12,1,0,1,0,0,0,safe_merge,12,9.585267256339444,8.538840014578648,1.0,0.0,0,1,0,0,,0,0,0,,,
89,0.05,2.380649719942191,11,1,0,1,0,0,0,safe_merge,11,9.158195113999794,8.457996426333464,1.0,0.0,0,1,0,0,,0,0,0,,,
90,0.05,2.3826575183194647,10,1,0,1,0,0,0,safe_merge,10,9.851925794560978,9.115397432403839,0.6014833804956414,0.1244210912076471,0,1,0,0,,0,0,0,,,
91,0.05,-3.69337182277007,10,1,1,0,1,0,0,unsafe_merge,10,9.897978478831332,9.045903162154982,0.1276403869472041,0.38680754216975366,1,1,0,1,,0,0,0,,,
92,0.05,2.439836435419034,11,1,0,1,0,0,0,safe_merge,11,9.745304231321702,9.035636461153954,0.46713466038244833,0.181600692154136,0,1,0,0,,0,0,0,,,
93,0.05,2.282778016649776,25,1,0,1,0,0,0,safe_merge,25,5.012217760929475,0.3711493880714318,1.0,0.0,0,1,0,0,,0,0,0,,,
94,0.05,2.455096562725601,11,1,0,1,0,0,0,safe_merge,11,9.435349014810994,8.65138374848372,1.0,0.0,0,1,0,0,,0,0,0,,,
95,0.05,-5.72643069571228,6,0,1,0,0,1,0,collision_without_merge,,12.112809251613848,9.997926338472148,0.07810385061977453,0.42755442754900264,1,0,0,1,,0,0,0,,,
96,0.05,-6.018122242491892,7,0,1,0,0,1,0,collision_without_merge,,11.55056287723214,8.979240820540648,0.026410365917077704,0.47426919408254364,2,0,0,1,,0,0,0,,,
97,0.05,2.4746453894803064,13,1,0,1,0,0,0,safe_merge,13,9.073792994795797,7.932635647408592,0.35785323995675444,0.23645661443636468,0,1,0,0,,0,0,0,,,
98,0.05,2.46508791603131,10,1,0,1,0,0,0,safe_merge,10,10.281051778131644,9.67131843121877,1.0,0.0,0,1,0,0,,0,0,0,,,
99,0.05,-4.965385061462165,100,0,0,0,0,0,1,max_steps_unmerged,,-7.464435315822013,-12.381250549408973,-30.0,0.5,0,0,1,0,,0,0,0,,,
