episode,epsilon,episode_reward,episode_length,merge_completed,collision,safe_merge,unsafe_merge,collision_without_merge,non_merge_failure,termination_reason,time_to_merge,mean_experience,min_experience,final_min_experience,final_gini_experience,near_collision_steps,merge_bonus_applied,non_merge_penalty_applied,collision_penalty_applied,mean_rawlsian_signal,rawlsian_positive_signal_count,rawlsian_negative_signal_count,rawlsian_zero_signal_count,mean_delta_min_experience,min_delta_min_experience,max_delta_min_experience
19,0.5488,8.440415870094075,12,1,0,1,0,0,0,safe_merge,12,9.098962082085455,8.35055270576546,0.8407194456596164,0.04326584225422403,0,1,0,0,0.5,12,0,0,7.399691089835204,5.702476415170224,8.58823956709534
20,0.525,8.582312614338347,12,1,0,1,0,0,0,safe_merge,12,10.213992460737002,9.296448162946747,0.8509606080419928,0.04026001183127992,0,1,0,0,0.5,12,0,0,8.296448162946747,6.8726938904915755,8.87269389049159
21,0.5012,11.484750318419485,18,1,0,1,0,0,0,safe_merge,18,7.545286613130991,6.226785646184434,1.0,0.0,0,1,0,0,0.5,18,0,0,5.3157595693129,2.073069459706801,8.084013456628771
22,0.4775,9.463828111059167,14,1,0,1,0,0,0,safe_merge,14,8.494202935523958,7.562632618715961,1.0,0.0,0,1,0,0,0.5,14,0,0,6.562632618715961,5.447147349135605,8.255544236198006
23,0.4538,10.56811615104147,16,1,0,1,0,0,0,safe_merge,16,8.66787795458817,7.147686117315662,1.0,0.0,0,1,0,0,0.5,16,0,0,6.231554399579145,2.2264518880184028,8.816038310565565
24,0.43,9.480946117321883,14,1,0,1,0,0,0,safe_merge,14,8.623780493134248,7.569522215669389,1.0,0.0,0,1,0,0,0.5,14,0,0,6.745556995663898,4.856011801910398,8.856011801910384
25,0.4062,7.930030042858702,11,1,0,1,0,0,0,safe_merge,11,9.554373657841886,9.085637129708164,1.0,0.0,0,1,0,0,0.5,11,0,0,8.180903789938316,7.736620883239169,8.688467317398569
26,0.3825,9.998460014714976,15,1,0,1,0,0,0,safe_merge,15,8.679716577184584,7.455281029927483,0.82243609942553,0.04871608410040862,0,1,0,0,0.5,15,0,0,6.498200224074881,5.088098035514349,9.088098035514378
27,0.3588,4.748282974074776,48,1,0,1,0,0,0,safe_merge,48,-5.802694468660071,-12.129761331899347,-28.0,0.5,0,1,0,0,0.0625,27,21,0,1.2088062720365564,-1.0,8.514484707824762
28,0.335,8.47295473555522,12,1,0,1,0,0,0,safe_merge,12,9.1234340866826,8.070832104383877,1.0,0.0,0,1,0,0,0.5,12,0,0,7.298962748673083,5.663371155920913,9.563371155920914
29,0.3113,8.467995839838443,12,1,0,1,0,0,0,safe_merge,12,9.439680015733934,8.629425179326878,1.0,0.0,0,1,0,0,0.5,12,0,0,7.670625256993067,6.301048762179917,8.795449694174168
30,0.2875,9.015494143471887,13,1,0,1,0,0,0,safe_merge,13,9.347343546682776,8.660883212634136,0.8989511610149806,0.02660648705968005,0,1,0,0,0.5,13,0,0,7.676580195918998,5.391990718892686,7.993056932615676
31,0.2638,8.99863520218742,13,1,0,1,0,0,0,safe_merge,13,8.53395619915204,8.140976227194162,1.0,0.0,0,1,0,0,0.5,13,0,0,7.140976227194162,4.000039883337536,7.683257130351166
32,0.24,-2.1974829233282662,7,0,1,0,0,1,0,collision_without_merge,,11.262865135335138,10.034739454870978,0.0996371542173504,0.40939088058709183,1,0,0,1,0.5,7,0,0,9.034739454870978,8.365160432976268,9.146335958520098
33,0.2163,8.991803680382159,13,1,0,1,0,0,0,safe_merge,13,9.115971318861828,8.45371856789283,1.0,0.0,0,1,0,0,0.5,13,0,0,7.622977572417297,5.642218790254276,8.244886096937304
34,0.1925,9.014587028261525,13,1,0,1,0,0,0,safe_merge,13,9.150472785997435,8.300924915885135,1.0,0.0,0,1,0,0,0.5,13,0,0,7.3370472431917495,5.301338896331174,9.275712551518986
35,0.1688,9.991415712650467,15,1,0,1,0,0,0,safe_merge,15,8.64803646056209,7.5522095020062165,1.0,0.0,0,1,0,0,0.5,15,0,0,6.5522095020062165,6.285542835339527,8.285542835339555
36,0.145,1.300365112493263,10,1,1,0,1,0,0,unsafe_merge,10,10.38438994442745,9.435359878136666,0.08159662632547542,0.4245590968578692,2,1,0,1,0.5,10,0,0,8.58904055287157,6.466103312188466,9.566600962443328
37,0.1212,-4.184348261190502,7,0,1,0,0,1,0,collision_without_merge,,11.156281684902028,9.469347103732483,0.004656355733430367,0.4953652254257319,1,0,0,1,0.5,7,0,0,8.469347103732483,7.0804205957141875,9.080420595714202
38,0.0975,1.8705615401318223,11,1,1,0,1,0,0,unsafe_merge,11,10.75100381764194,9.570455864027167,0.043117993570790755,0.45866431809579855,1,1,0,1,0.5,11,0,0,8.792665203224383,5.957630873457916,9.857630873457959
39,0.0738,2.0953693796653843,11,1,1,0,1,0,0,unsafe_merge,11,10.595289580322456,9.121651621176456,0.7378416728611359,0.07542641289849317,0,1,0,1,0.5,11,0,0,8.209528113621746,5.161752928565022,9.090981382819308
40,0.05,8.169946333571714,11,1,0,1,0,0,0,safe_merge,11,11.491924471483829,9.695996055152216,1.0,0.0,0,1,0,0,0.5,11,0,0,8.858230267672768,5.768390035217564,9.741329483907009
41,0.05,1.4939799776397265,10,1,1,0,1,0,0,unsafe_merge,10,10.482521114876025,9.563904985789396,0.40801753973708754,0.041843830944404914,0,1,0,1,0.5,10,0,0,8.76131171584208,5.779411265423889,9.679411265423903
42,0.05,-2.138992350592118,7,0,1,0,0,1,0,collision_without_merge,,10.483732721687511,9.501940817800824,1.0,0.0,0,0,0,1,0.5,7,0,0,8.501940817800824,8.5019408178008,8.501940817800829
43,0.05,8.147873751264768,11,1,0,1,0,0,0,safe_merge,11,10.777400429293419,8.630766584247318,1.0,0.0,0,1,0,0,0.5,11,0,0,7.630766584247319,6.539857493338218,8.539857493338246
44,0.05,1.5576336062450848,10,1,1,0,1,0,0,unsafe_merge,10,11.04959416573232,9.622531716120916,0.5217083972551759,0.1571561291268273,0,1,0,1,0.5,10,0,0,8.791581386869398,5.776949661000401,9.676949661000402
45,0.05,7.902882192103907,11,1,0,1,0,0,0,safe_merge,11,9.41877205609748,8.908675265177258,0.30757726506586847,0.2647731623336427,0,1,0,0,0.5,11,0,0,8.00846817239015,6.585318960990179,9.1559608232927
46,0.05,8.562546047268594,12,1,0,1,0,0,0,safe_merge,12,10.070003788350341,9.462467053542975,1.0,0.0,0,1,0,0,0.5,12,0,0,8.494136411719198,7.373551995482279,9.264363606683162
47,0.05,8.57344920075231,12,1,0,1,0,0,0,safe_merge,12,9.822551726488433,8.846513101282719,0.8005614445006763,0.05538232424904299,0,1,0,0,0.5,12,0,0,7.895823717524444,4.820213936305038,8.820213936305038
48,0.05,-1.162853881541687,9,0,1,0,0,1,0,collision_without_merge,,9.686473160463198,8.579133010778252,0.3062552140112693,0.2655471834858243,1,0,0,1,0.5,9,0,0,7.838488984045636,5.875971120046756,9.775971120046757
49,0.05,7.926239677077039,11,1,0,1,0,0,0,safe_merge,11,9.748481228623355,9.0588109234071,0.6981061192879318,0.031380707263183316,0,1,0,0,0.5,11,0,0,8.310049946355084,5.538694216728985,9.495872197498345
50,0.05,8.990342468841451,13,1,0,1,0,0,0,safe_merge,13,8.89770654786911,8.264446074678013,0.8217103903121435,0.04893467442355304,0,1,0,0,0.5,13,0,0,7.310048156300401,4.762551007844337,8.713592044471083
51,0.05,3.120284699159973,13,1,1,0,1,0,0,unsafe_merge,13,9.807761533746778,9.021416686095861,1.0,0.0,0,1,0,1,0.5,13,0,0,8.021416686095861,7.850533833230344,8.072681541955518
52,0.05,7.362771083037833,10,1,0,1,0,0,0,safe_merge,10,10.157658800849786,9.114573103488985,0.9730032234716266,0.006841543948638451,1,1,0,0,0.5,10,0,0,8.389063038205537,5.336234636735696,10.074387664999751
53,0.05,9.073596248618436,13,1,0,1,0,0,0,safe_merge,13,9.624338836017275,8.63138892734042,1.0,0.0,0,1,0,0,0.5,13,0,0,7.631388927340421,4.363019209514405,8.424120000981702
54,0.05,1.383799501124138,10,1,1,0,1,0,0,unsafe_merge,10,10.126572568083713,9.058663429501639,0.13741309491067596,0.3791880491568742,1,1,0,1,0.5,10,0,0,8.316188244003252,5.904587932390655,9.804587932390655
55,0.05,4.705061255937683,16,1,1,0,1,0,0,unsafe_merge,16,9.339624559741791,7.915303990002163,1.0,0.0,0,1,0,1,0.5,16,0,0,6.915303990002163,2.5632656992210343,8.365983420262552
56,0.05,7.654457485231821,10,1,0,1,0,0,0,safe_merge,10,12.029279089152798,9.524117920579505,0.39534778325734476,0.08542640669505852,0,1,0,0,0.5,10,0,0,8.674676364690656,5.518848633285444,9.486076282252728
57,0.05,7.973678880192041,11,1,0,1,0,0,0,safe_merge,11,9.66474110070137,9.114265554117239,1.0,0.0,0,1,0,0,0.5,11,0,0,8.1596188962209,8.114265554117225,8.613152317257521
58,0.05,9.016718245465453,13,1,0,1,0,0,0,safe_merge,13,9.39480923700113,8.836350277852919,1.0,0.0,0,1,0,0,0.5,13,0,0,7.847445901177415,7.549324059940773,8.626402371373626
59,0.05,5.373207350608533,19,1,1,0,1,0,0,unsafe_merge,19,9.532557897261896,7.172209530293383,-1.0,0.5,0,1,0,1,0.4473684210526316,17,0,2,6.384346709881406,0.0,9.772213228089011
60,0.05,-28.16265194140047,81,1,0,1,0,0,0,safe_merge,81,-5.42826756240994,-8.948189334191374,1.0,0.0,0,1,0,0,-0.3271604938271605,14,67,0,-9.948189334191374,-15.0,8.341506833357784
61,0.05,-42.30554284934819,100,0,0,0,0,0,1,max_steps_unmerged,,-6.803357964433664,-10.137082958443562,1.0,0.0,0,0,1,0,-0.34,16,84,0,-11.137082958443562,-15.0,8.917462326376409
62,0.05,-43.735519664314886,100,0,0,0,0,0,1,max_steps_unmerged,,-5.907440165182664,-9.490026757325344,1.0,0.0,0,0,1,0,-0.36,14,86,0,-10.490026757325342,-15.000000000000114,8.571046323923682
63,0.05,8.400948795449295,12,1,0,1,0,0,0,safe_merge,12,8.973994036847833,7.95309063307057,0.4370886028614128,0.19585131912457032,0,1,0,0,0.5,12,0,0,7.234355404532086,5.536792173319839,9.019484782266648
64,0.05,9.412956345384538,27,1,0,1,0,0,0,safe_merge,27,6.5478897817176165,4.440199632339794,1.0,0.0,0,1,0,0,0.24074074074074073,20,7,0,3.440199632339793,-9.238777270534058,9.238777270534058
65,0.05,2.6456919882540895,12,1,1,0,1,0,0,unsafe_merge,12,10.470915631567534,9.110503960900457,1.0,0.0,0,1,0,1,0.5,12,0,0,8.110503960900457,6.5136314589002495,8.513631458900278
66,0.05,-24.99566179407535,78,1,0,1,0,0,0,safe_merge,78,-4.545112503190784,-8.052991545858509,1.0,0.0,0,1,0,0,-0.3076923076923077,15,63,0,-8.902439111840572,-15.000000000000028,9.664503682361408
67,0.05,-7.86341383524143,45,1,0,1,0,0,0,safe_merge,45,-1.9784734846866001,-6.849232124676349,0.8126273696452568,0.05168536939597601,0,1,0,0,-0.18888888888888888,14,31,0,-7.734123495969411,-15.0,8.946435744018117
68,0.05,-29.54539711806049,85,1,0,1,0,0,0,safe_merge,85,-5.622702641850326,-9.481856091975265,1.0,0.0,0,1,0,0,-0.3235294117647059,15,70,0,-10.481856091975265,-15.0,8.107777225438554
69,0.05,-2.6957779585700905,6,0,1,0,0,1,0,collision_without_merge,,11.676969907194996,9.729060864973574,0.1276902726860219,0.3866808181980852,1,0,0,1,0.5,6,0,0,8.729060864973574,8.623762945367218,8.75029458771084
70,0.05,7.386776887353477,10,1,0,1,0,0,0,safe_merge,10,10.709590045185102,9.700850588428809,0.13357316046488282,0.38216626405471343,1,1,0,0,0.5,10,0,0,8.847571784815973,7.219495239197144,9.985922078732262
71,0.05,7.941348480429683,11,1,0,1,0,0,0,safe_merge,11,9.391287147576879,9.035847323962072,1.0,0.0,0,1,0,0,0.5,11,0,0,8.113351848479123,8.03584732396206,8.520880806435871
72,0.05,-0.4470661568958434,34,1,0,1,0,0,0,safe_merge,34,0.9238690949654552,-3.6348583660383422,1.0,0.0,0,1,0,0,-0.058823529411764705,15,19,0,-4.634858366038342,-15.0,8.136974918809841
73,0.05,-12.999294630376971,54,1,0,1,0,0,0,safe_merge,54,-3.5085552502400783,-7.844705002974003,1.0,0.0,0,1,0,0,-0.24074074074074073,14,40,0,-8.844705002974003,-15.0,8.741852131385997
74,0.05,7.643232926524496,10,1,0,1,0,0,0,safe_merge,10,11.886286373835528,9.185585509625465,0.2507615356564853,0.26433472588516094,0,1,0,0,0.5,10,0,0,8.254930886571362,5.673601233597054,9.586897763340097
75,0.05,-43.49730144099796,100,0,0,0,0,0,1,max_steps_unmerged,,-5.940499966352906,-9.296771682315237,-1.0,0.5,0,0,1,0,-0.36,14,86,0,-9.869867556724966,-15.0,9.324912298685035
76,0.05,9.447264928839129,14,1,0,1,0,0,0,safe_merge,14,7.970829040631772,6.936843381756064,0.5978354918023612,0.12584665638638337,0,1,0,0,0.5,14,0,0,6.012560856928692,3.521772244140095,8.562095834092725
77,0.05,7.954122839607868,11,1,0,1,0,0,0,safe_merge,11,9.64462991080916,8.677669139839828,0.6001141074267914,0.11280771175328708,0,1,0,0,0.5,11,0,0,7.891592577331152,5.788644751936658,9.688644751936659
78,0.05,8.449803658837116,12,1,0,1,0,0,0,safe_merge,12,9.260644352019128,8.067663883548954,0.6282565918100268,0.02778379271670528,0,1,0,0,0.5,12,0,0,7.288446109841426,5.568730828353495,9.468730828353495
79,0.05,-41.5898040977298,100,0,0,0,0,0,1,max_steps_unmerged,,-4.935762898358217,-7.902465644212255,-3.0,0.5,0,0,1,0,-0.35,15,85,0,-8.80652254520892,-15.0,8.880631147318212
80,0.05,7.936421451210266,11,1,0,1,0,0,0,safe_merge,11,9.861949218067263,9.284233667891584,0.567876943914922,0.13780515676379723,0,1,0,0,0.5,11,0,0,8.384636878171042,7.91223679853303,9.195693039912328
81,0.05,-15.869551039050625,63,1,0,1,0,0,0,safe_merge,63,-4.177743048855214,-7.348488357092915,1.0,0.0,0,1,0,0,-0.24603174603174602,16,47,0,-8.348488357092915,-15.000000000000057,8.978759099150864
82,0.05,8.445415786141414,12,1,0,1,0,0,0,safe_merge,12,9.405556222086277,8.182684654593592,1.0,0.0,0,1,0,0,0.5,12,0,0,7.243726829678586,5.529588608067641,9.529588608067655
83,0.05,7.925548007141465,11,1,0,1,0,0,0,safe_merge,11,9.58464939531428,8.600419836844264,0.5857719370342603,0.13060770382292075,0,1,0,0,0.5,11,0,0,7.82749907641813,5.908683464818068,9.657761543165165
84,0.05,-42.10511202191378,100,0,0,0,0,0,1,max_steps_unmerged,,-6.358892326161058,-9.95087525070413,1.0,0.0,0,0,1,0,-0.34,16,84,0,-10.781067022280551,-15.000000000000028,9.307448016286367
85,0.05,7.934744532216677,11,1,0,1,0,0,0,safe_merge,11,9.56557572301094,8.655749996000756,0.2944323900639645,0.27253938303458636,0,1,0,0,0.5,11,0,0,7.880209317109841,5.448602729928362,9.209255969759477
86,0.05,1.9027151224572125,11,1,1,0,1,0,0,unsafe_merge,11,9.658287810277791,9.226072265818827,0.5776585279559441,0.13385072389246777,1,1,0,1,0.5,11,0,0,8.299467968591815,8.2260722658188,9.033424996321717
87,0.05,-3.034777549882449,6,0,1,0,0,1,0,collision_without_merge,,11.083776829936829,9.239413823991509,0.025427562265673324,0.4752029658638284,1,0,0,1,0.5,6,0,0,8.386771262564164,5.912143215042732,9.812143215042761
88,0.05,7.384263212529306,10,1,0,1,0,0,0,safe_merge,10,9.690391127880913,8.711821763089546,1.0,0.0,1,1,0,0,0.5,10,0,0,8.047066394780117,5.76411620535319,9.664116205353189
89,0.05,8.466667329054708,12,1,0,1,0,0,0,safe_merge,12,9.602733056443398,8.62661779762423,0.6047042591339332,0.12316778578235033,0,1,0,0,0.5,12,0,0,7.62661779762423,6.974779301580384,8.930294789711922
90,0.05,-28.242129528555747,88,1,0,1,0,0,0,safe_merge,88,-5.860579414924928,-9.244887006430325,1.0,0.0,0,1,0,0,-0.29545454545454547,18,70,0,-10.244887006430325,-15.0,8.687011202825772
91,0.05,9.492033345659966,14,1,0,1,0,0,0,safe_merge,14,8.581023401239818,7.647488372574396,1.0,0.0,0,1,0,0,0.5,14,0,0,6.80714130775773,5.957615105731293,8.77825047954667
92,0.05,8.992933692947831,13,1,0,1,0,0,0,safe_merge,13,9.014133382552636,8.496941311072744,0.6797640973120602,0.09532168927779128,0,1,0,0,0.5,13,0,0,7.496941311072745,6.326250047234055,8.326250047234069
93,0.05,-39.516786912225534,100,0,0,0,0,0,1,max_steps_unmerged,,-5.725710445088807,-8.509574523192121,0.8752406704401482,0.03326488474958489,0,0,1,0,-0.32,18,82,0,-9.470804605624881,-15.0,8.911647607735972
94,0.05,9.264626794778902,13,1,0,1,0,0,0,safe_merge,13,11.201557846324848,9.218266682512164,0.32495955894928363,0.2547400169655123,0,1,0,0,0.5,13,0,0,8.218266682512164,8.218266682512137,8.21826668251218
95,0.05,10.00385317867165,15,1,0,1,0,0,0,safe_merge,15,8.496756863747667,7.723445119654812,1.0,0.0,0,1,0,0,0.5,15,0,0,6.723445119654812,6.614730492358461,8.24544990180351
96,0.05,5.084162360479232,30,1,0,1,0,0,0,safe_merge,30,3.0965710124283317,-0.28516595947938395,0.3929883472677873,0.2178810949577603,0,1,0,0,0.1,18,12,0,-1.1168826095601692,-15.0,9.384211248250066
97,0.05,8.996265668485352,13,1,0,1,0,0,0,safe_merge,13,8.95911695914016,8.313430651918896,1.0,0.0,0,1,0,0,0.5,13,0,0,7.313430651918897,6.895717175749468,8.253285973300052
98,0.05,-1.6050865087264654,36,1,0,1,0,0,0,safe_merge,36,0.2137844361416311,-4.405794374119349,1.0,0.0,0,1,0,0,-0.08333333333333333,15,21,0,-5.222954526369314,-15.000000000000057,9.830864359396935
99,0.05,9.921959730121799,14,1,0,1,0,0,0,safe_merge,14,11.720402580942736,9.26995187443121,1.0,0.0,0,1,0,0,0.5,14,0,0,8.26995187443121,8.2699518744312,8.269951874431229
