episode,epsilon,episode_reward,episode_length,merge_completed,collision,safe_merge,unsafe_merge,collision_without_merge,non_merge_failure,termination_reason,time_to_merge,mean_experience,min_experience,final_min_experience,final_gini_experience,near_collision_steps,merge_bonus_applied,non_merge_penalty_applied,collision_penalty_applied,mean_rawlsian_signal,rawlsian_positive_signal_count,rawlsian_negative_signal_count,rawlsian_zero_signal_count,mean_delta_min_experience,min_delta_min_experience,max_delta_min_experience
0,1.0,28.554891078794277,13,1,0,1,0,0,0,safe_merge,13,9.458151034655263,8.8770633118681,0.37406817716230556,0.22776592648057492,0,1,0,0,2.0,13,0,0,7.877063311868101,7.563338904756307,8.016496381695589
1,0.9762,28.47405855551567,13,1,0,1,0,0,0,safe_merge,13,9.091548706614466,8.146160448375618,0.9593042666683427,0.010385251036292065,0,1,0,0,2.0,13,0,0,7.154111177848284,3.963135837256459,9.307965823393744
2,0.9525,38.48534022821519,18,1,0,1,0,0,0,safe_merge,18,7.7787493724702905,6.315326616470428,1.0,0.0,0,1,0,0,2.0,18,0,0,5.315326616470428,2.0629543275260005,8.062954327526
3,0.9287,38.88231677290001,24,1,0,1,0,0,0,safe_merge,24,7.764791737739166,6.451184076218155,1.0,0.0,0,1,0,0,1.5,21,3,0,5.451184076218155,-8.570319274291364,8.570319274291364
4,0.905,8.241106508536632,7,0,1,0,0,1,0,collision_without_merge,,10.50521024112049,9.406858573161687,0.09746334864065885,0.41119216075746046,1,0,0,1,2.0,7,0,0,8.502637627251982,7.541129438547074,9.221600140896188
5,0.8812,28.496249679750484,13,1,0,1,0,0,0,safe_merge,13,8.996600046266233,8.270041981873801,1.0,0.0,0,1,0,0,2.0,13,0,0,7.270041981873802,4.471453750856114,8.598669418599428
6,0.8575,18.48480601539786,8,1,0,1,0,0,0,safe_merge,8,11.107903898373795,8.782354492684876,0.7168574228019039,0.08245954889370166,0,1,0,0,2.0,8,0,0,7.782354492684876,6.532354492684874,8.532354492684888
7,0.8337,28.695842669324463,13,1,0,1,0,0,0,safe_merge,13,10.843130766850058,8.73890013893552,0.31645708173312903,0.22620653450908468,0,1,0,0,2.0,13,0,0,7.7858391408760355,5.5299440888954905,9.52994408889549
8,0.81,22.441177451409366,10,1,0,1,0,0,0,safe_merge,10,10.454760847152855,9.690944951812961,0.177897225572828,0.3489705029347414,1,1,0,0,2.0,10,0,0,8.70078701993546,6.947162047190147,9.254411992680787
9,0.7863,28.467852922845438,13,1,0,1,0,0,0,safe_merge,13,8.881932234196967,7.9193073618513035,1.0,0.0,0,1,0,0,2.0,13,0,0,6.9193073618513035,4.890044966852926,8.566127193848729
10,0.7625,28.45692108036789,13,1,0,1,0,0,0,safe_merge,13,8.552629888464914,7.866465331048075,0.5509233648139216,0.14477718415182883,0,1,0,0,2.0,13,0,0,7.02490392954408,3.9637077738115636,9.18068880432088
11,0.7388,18.090438790720327,40,1,0,1,0,0,0,safe_merge,40,-1.9152470466090132,-6.043746358281327,-15.0,0.5,0,1,0,0,0.4,24,16,0,1.8562536417186724,-1.0,7.315425535795801
12,0.715,16.46041511618955,10,1,1,0,1,0,0,unsafe_merge,10,10.027791278833549,8.585381068613284,0.1514592571021965,0.36846320773575236,1,1,0,1,2.0,10,0,0,7.723149330645046,5.150286706251151,9.050286706251152
13,0.6913,44.500690093133045,21,1,0,1,0,0,0,safe_merge,21,7.391611054633157,5.768477077457645,0.6697779777164043,0.09888201506143024,0,1,0,0,2.0,21,0,0,4.855216208821106,2.006572315552887,6.3457986211237865
14,0.6675,34.50004325329707,16,1,0,1,0,0,0,safe_merge,16,8.012224425122325,7.071056655892511,1.0,0.0,0,1,0,0,2.0,16,0,0,6.2686306973834025,3.8749391098281905,7.939642471671138
15,0.6438,26.44542601597849,12,1,0,1,0,0,0,safe_merge,12,9.070744791882872,8.47003570605479,0.37878964471960225,0.225273796354458,0,1,0,0,2.0,12,0,0,7.47698116653507,6.2566367918498855,8.2566367918499
16,0.62,28.50860547685865,13,1,0,1,0,0,0,safe_merge,13,8.943012051879785,7.58997193563226,0.44617833955945346,0.19147765019397833,0,1,0,0,2.0,13,0,0,6.724770240055999,4.784815652776416,9.013652716580607
17,0.5962,26.41970746692356,12,1,0,1,0,0,0,safe_merge,12,8.832572951651596,7.820294838984459,0.41511043813215276,0.20665862752021713,0,1,0,0,2.0,12,0,0,6.990995596494138,4.807837465408284,9.143416658893566
18,0.5725,26.480165363560296,12,1,0,1,0,0,0,safe_merge,12,9.533405933465515,9.03853490695588,0.9251494528896338,0.01944019125320784,0,1,0,0,2.0,12,0,0,8.068886007661966,7.0122042076379785,9.120895041692314
19,0.5488,26.463503869275637,12,1,0,1,0,0,0,safe_merge,12,9.455767599891653,8.735993440799323,1.0,0.0,0,1,0,0,2.0,12,0,0,7.735993440799323,5.296445122614671,9.115090077168631
20,0.525,26.459318902053948,12,1,0,1,0,0,0,safe_merge,12,9.34960359685271,8.71903859796859,0.9134193072129536,0.02262459996631838,0,1,0,0,2.0,12,0,0,7.8248865945598745,6.553823430506867,9.160210229700548
21,0.5012,36.50529475076396,17,1,0,1,0,0,0,safe_merge,17,7.8986354594432155,6.820636670722658,1.0,0.0,0,1,0,0,2.0,17,0,0,5.820636670722658,3.389397224419497,7.389397224419511
22,0.4775,30.46218375900055,14,1,0,1,0,0,0,safe_merge,14,8.228229314994719,7.4353749100855975,1.0,0.0,0,1,0,0,2.0,14,0,0,6.436625171355904,4.602032450258861,8.602032450258875
23,0.4538,28.465117364870384,13,1,0,1,0,0,0,safe_merge,13,8.573155089199258,7.7352133234932605,1.0,0.0,0,1,0,0,2.0,13,0,0,6.926240429970099,5.5337494961602545,8.049109813108425
