episode,epsilon,episode_reward,episode_length,merge_completed,collision,safe_merge,unsafe_merge,collision_without_merge,non_merge_failure,termination_reason,time_to_merge,mean_experience,min_experience,final_min_experience,final_gini_experience,near_collision_steps,merge_bonus_applied,non_merge_penalty_applied,collision_penalty_applied,mean_rawlsian_signal,rawlsian_positive_signal_count,rawlsian_negative_signal_count,rawlsian_zero_signal_count,mean_delta_min_experience,min_delta_min_experience,max_delta_min_experience
0,1.0,22.433290556505035,10,1,0,1,0,0,0,safe_merge,10,10.463925783886792,8.999382305945169,0.14338338319508448,0.3621868034899296,1,1,0,0,2.0,10,0,0,8.007999830826328,5.324625950884297,9.1727264935559
1,0.9762,18.205958911466904,11,1,1,0,1,0,0,unsafe_merge,11,10.426456347908857,8.802873355977647,0.025296608630017665,0.45953956773448135,1,1,0,1,2.0,11,0,0,7.950495090527614,5.67620053103397,9.576200531033983
2,0.9525,40.420579068547795,19,1,0,1,0,0,0,safe_merge,19,6.693256695132223,4.324819772671923,-1.0,0.5,0,1,0,0,2.0,19,0,0,4.640609246356133,0.08820955719093604,9.088209557190936
3,0.9287,17.88113657606824,52,1,0,1,0,0,0,safe_merge,52,-4.579965846179579,-8.830360713173848,-22.0,0.5,0,1,0,0,0.3076923076923077,30,22,0,1.400408517595384,-1.0,5.271219202274466
4,0.905,12.285230242367154,8,1,1,0,1,0,0,unsafe_merge,8,10.893583839927802,8.723490972289941,0.05165145162820282,0.4508853893100857,1,1,0,1,2.0,8,0,0,7.913798730781043,5.8844805805631495,9.78448058056315
5,0.8812,36.88367522849401,17,1,0,1,0,0,0,safe_merge,17,10.244117165491518,8.064862990179405,0.38635934107483555,0.22131371021362067,0,1,0,0,2.0,17,0,0,7.197253212176187,4.891023436014422,9.415501982153097
6,0.8575,32.45567823334287,15,1,0,1,0,0,0,safe_merge,15,8.140458629971068,6.958851071764989,1.0,0.0,0,1,0,0,2.0,15,0,0,6.067942216205,2.578930077340459,8.628493902815631
7,0.8337,26.51738503885707,12,1,0,1,0,0,0,safe_merge,12,9.67943257007546,8.750790305495025,1.0,0.0,0,1,0,0,2.0,12,0,0,7.750790305495024,5.00128615755807,8.857578982592855
8,0.81,42.49786576642524,24,1,0,1,0,0,0,safe_merge,24,6.3943202977909435,4.4510153595910245,1.0,0.0,0,1,0,0,1.6666666666666667,22,2,0,3.6398035137387983,-3.7645287371426264,6.882512252623717
9,0.7863,6.28601464114395,6,0,1,0,0,1,0,collision_without_merge,,11.04817268966721,9.249164936748185,0.1355427722114639,0.3806361367194515,1,0,0,1,2.0,6,0,0,8.249164936748185,6.582498270081544,8.582498270081516
