episode,epsilon,episode_reward,episode_length,merge_completed,collision,safe_merge,unsafe_merge,collision_without_merge,non_merge_failure,termination_reason,time_to_merge,mean_experience,min_experience,final_min_experience,final_gini_experience,near_collision_steps,merge_bonus_applied,non_merge_penalty_applied,collision_penalty_applied,mean_rawlsian_signal,rawlsian_positive_signal_count,rawlsian_negative_signal_count,rawlsian_zero_signal_count,mean_delta_min_experience,min_delta_min_experience,max_delta_min_experience
0,1.0,13.276014587384745,33,1,0,1,0,0,0,safe_merge,33,0.6738306355265224,-2.0508853053313647,-12.0,0.5,0,1,0,0,0.3333333333333333,22,11,0,2.40366014921409,-1.0,7.9835764564124645
1,0.9762,8.657831038752663,12,1,1,0,1,0,0,unsafe_merge,12,10.643420932024485,9.15507495158654,0.9852409691564887,0.003717188762677459,0,1,0,1,1.0,12,0,0,8.15507495158654,8.155074951586528,8.155074951586556
2,0.9525,14.466422213912725,12,1,0,1,0,0,0,safe_merge,12,9.020599935515902,8.360649995204627,0.44523726975305616,0.1919279075683311,0,1,0,0,1.0,12,0,0,7.545511813574172,5.616067924171858,9.516067924171887
3,0.9287,12.4510130420352,10,1,0,1,0,0,0,safe_merge,10,10.000821562907694,9.15701972062546,0.5285409033011054,0.05892495048725599,0,1,0,0,1.0,10,0,0,8.268608666030449,5.47673835821621,9.376738358216208
4,0.905,13.47105361522405,11,1,0,1,0,0,0,safe_merge,11,9.485514397827423,8.488663355752248,0.5892699401265081,0.1292197283492309,0,1,0,0,1.0,11,0,0,7.622214039164491,5.3045801168001105,9.20458011680011
5,0.8812,15.488504931242932,13,1,0,1,0,0,0,safe_merge,13,8.947828505922708,8.127832924801602,0.38515930985520946,0.22193861954010874,0,1,0,0,1.0,13,0,0,7.365561759194342,3.8236299373799483,9.350748501463324
6,0.8575,13.436138761305815,11,1,0,1,0,0,0,safe_merge,11,9.108789086495419,7.978675965017013,0.19104086772756013,0.33960175263166614,1,1,0,0,1.0,11,0,0,7.174484751322035,3.7877251220894124,9.062839940140321
7,0.8337,19.733441957051365,17,1,0,1,0,0,0,safe_merge,17,9.30722560866201,8.712729192864344,1.0,0.0,0,1,0,0,1.0,17,0,0,7.872901672752492,5.971840367222114,9.871840367222115
8,0.81,11.543121048196955,15,1,1,0,1,0,0,unsafe_merge,15,9.80927873373476,8.589281753413525,0.05953381001644008,0.4438113163981845,1,1,0,1,1.0,15,0,0,7.589281753413524,5.744148739877858,8.203773140257226
9,0.7863,16.490227830381162,14,1,0,1,0,0,0,safe_merge,14,8.599021676656928,7.823308172068159,1.0,0.0,0,1,0,0,1.0,14,0,0,6.854057855004946,3.1151586713738357,8.924881458808244
