episode,epsilon,episode_reward,episode_length,merge_completed,collision,safe_merge,unsafe_merge,collision_without_merge,non_merge_failure,termination_reason,time_to_merge,mean_experience,min_experience,final_min_experience,final_gini_experience,near_collision_steps,merge_bonus_applied,non_merge_penalty_applied,collision_penalty_applied,mean_rawlsian_signal,rawlsian_positive_signal_count,rawlsian_negative_signal_count,rawlsian_zero_signal_count,mean_delta_min_experience,min_delta_min_experience,max_delta_min_experience
0,1.0,12.433290556505035,10,1,0,1,0,0,0,safe_merge,10,10.463925783886792,8.999382305945169,0.14338338319508448,0.3621868034899296,1,1,0,0,1.0,10,0,0,8.007999830826328,5.324625950884297,9.1727264935559
1,0.9762,7.205958911466904,11,1,1,0,1,0,0,unsafe_merge,11,10.426456347908857,8.802873355977647,0.025296608630017665,0.45953956773448135,1,1,0,1,1.0,11,0,0,7.950495090527614,5.67620053103397,9.576200531033983
2,0.9525,21.420579068547795,19,1,0,1,0,0,0,safe_merge,19,6.693256695132223,4.324819772671923,-1.0,0.5,0,1,0,0,1.0,19,0,0,4.640609246356133,0.08820955719093604,9.088209557190936
3,0.9287,9.88113657606823,52,1,0,1,0,0,0,safe_merge,52,-4.579965846179579,-8.830360713173848,-22.0,0.5,0,1,0,0,0.15384615384615385,30,22,0,1.400408517595384,-1.0,5.271219202274466
4,0.905,4.285230242367152,8,1,1,0,1,0,0,unsafe_merge,8,10.893583839927802,8.723490972289941,0.05165145162820282,0.4508853893100857,1,1,0,1,1.0,8,0,0,7.913798730781043,5.8844805805631495,9.78448058056315
5,0.8812,19.883675228494013,17,1,0,1,0,0,0,safe_merge,17,10.244117165491518,8.064862990179405,0.38635934107483555,0.22131371021362067,0,1,0,0,1.0,17,0,0,7.197253212176187,4.891023436014422,9.415501982153097
6,0.8575,17.455678233342866,15,1,0,1,0,0,0,safe_merge,15,8.140458629971068,6.958851071764989,1.0,0.0,0,1,0,0,1.0,15,0,0,6.067942216205,2.578930077340459,8.628493902815631
7,0.8337,14.517385038857068,12,1,0,1,0,0,0,safe_merge,12,9.67943257007546,8.750790305495025,1.0,0.0,0,1,0,0,1.0,12,0,0,7.750790305495024,5.00128615755807,8.857578982592855
8,0.81,22.497865766425228,24,1,0,1,0,0,0,safe_merge,24,6.3943202977909435,4.4510153595910245,1.0,0.0,0,1,0,0,0.8333333333333334,22,2,0,3.6398035137387983,-3.7645287371426264,6.882512252623717
9,0.7863,13.45204981303797,11,1,0,1,0,0,0,safe_merge,11,9.332332004104131,8.784886918391372,1.0,0.0,0,1,0,0,1.0,11,0,0,7.784886918391373,6.582498270081516,8.582498270081516
10,0.7625,16.49228940656469,14,1,0,1,0,0,0,safe_merge,14,8.458882455202199,7.638983015472222,1.0,0.0,0,1,0,0,1.0,14,0,0,6.638983015472222,5.660662987575847,8.399959065685692
11,0.7388,6.3480004305736735,10,1,1,0,1,0,0,unsafe_merge,10,11.049552461255006,9.583016830735213,0.04413267048646445,0.44219145108235924,1,1,0,1,1.0,10,0,0,8.624575895523932,7.2212980098611865,8.982767793898802
12,0.715,16.497997581339796,14,1,0,1,0,0,0,safe_merge,14,9.085951277822476,8.102879801012149,1.0,0.0,0,1,0,0,1.0,14,0,0,7.102879801012149,3.1452011089863277,9.02670144665862
13,0.6913,17.497978712521636,15,1,0,1,0,0,0,safe_merge,15,8.269081329193211,7.51182019151392,1.0,0.0,0,1,0,0,1.0,15,0,0,6.574034378441525,3.9862413707518556,8.002317786767321
14,0.6675,15.503869723798406,13,1,0,1,0,0,0,safe_merge,13,9.095611161991473,7.995602648374566,0.8217167007872023,0.04893277289925413,0,1,0,0,1.0,13,0,0,7.103569430996988,5.081593288072867,9.668411234643752
15,0.6438,18.479585777360608,16,1,0,1,0,0,0,safe_merge,16,7.976348682846254,6.56339814654264,-1.0,0.5,0,1,0,0,1.0,16,0,0,5.75089814654264,0.5093778247604774,8.130819540932023
16,0.62,13.438586962885141,11,1,0,1,0,0,0,safe_merge,11,9.646589806306045,8.912421554346764,1.0,0.0,0,1,0,0,1.0,11,0,0,7.989579986752687,5.033727920922061,9.174617865964885
17,0.5962,14.467995904367738,12,1,0,1,0,0,0,safe_merge,12,9.430371501051093,8.503495275638572,1.0,0.0,0,1,0,0,1.0,12,0,0,7.503495275638573,2.4932857168927143,9.200790618542811
18,0.5725,15.499250812304572,13,1,0,1,0,0,0,safe_merge,13,9.184538534167784,8.430710470177148,0.4727064923854428,0.17902192675217465,0,1,0,0,1.0,13,0,0,7.626051555669496,5.913176638794241,9.813176638794225
19,0.5488,18.493544811948013,16,1,0,1,0,0,0,safe_merge,16,8.0612934959076,6.8377356185260805,0.0,0.5,0,1,0,0,1.0,16,0,0,5.9010724184211885,0.019901677222563308,8.60352211448776
20,0.525,16.490018273556725,18,1,0,1,0,0,0,safe_merge,18,7.760535258251259,5.958754052854529,-1.0,0.5,0,1,0,0,0.7777777777777778,16,2,0,5.458754052854529,-0.9856903915899125,8.014309608410088
21,0.5012,16.537603884565502,14,1,0,1,0,0,0,safe_merge,14,9.097821121760239,8.169249693188812,1.0,0.0,0,1,0,0,1.0,14,0,0,7.169249693188811,3.7300970609891806,8.608402325388454
22,0.4775,14.453990073958968,12,1,0,1,0,0,0,safe_merge,12,9.149495928030346,8.31417626346389,1.0,0.0,0,1,0,0,1.0,12,0,0,7.344600791314847,5.894849954337559,8.466327430452232
23,0.4538,14.47299830300794,12,1,0,1,0,0,0,safe_merge,12,9.374597199941727,8.657535192316653,1.0,0.0,0,1,0,0,1.0,12,0,0,7.6595705069931155,4.439455527353346,8.64510752053991
24,0.43,0.24713822237358052,6,0,1,0,0,1,0,collision_without_merge,,10.647819265702003,8.835015189141892,0.1054312906938311,0.4046242931773205,1,0,0,1,1.0,6,0,0,8.017410878186274,5.897234093076776,9.357926516954949
25,0.4062,3.3306853042152422,9,0,1,0,0,1,0,collision_without_merge,,10.545987513109301,9.643441045449187,0.07245223021533277,0.4324424639400626,1,0,0,1,1.0,9,0,0,8.643441045449187,7.522600942295782,8.783546058343376
26,0.3825,14.50167305521656,12,1,0,1,0,0,0,safe_merge,12,9.66214777807046,9.113261330852668,1.0,0.0,0,1,0,0,1.0,12,0,0,8.114176555776966,6.033207699119629,8.625336415278952
27,0.3588,14.48574707597651,12,1,0,1,0,0,0,safe_merge,12,9.402154830626877,8.793394363676532,1.0,0.0,0,1,0,0,1.0,12,0,0,7.859423870026672,4.8494424170514066,9.190695997365367
28,0.335,14.453148784222105,12,1,0,1,0,0,0,safe_merge,12,9.276592302844163,8.27766711308619,1.0,0.0,0,1,0,0,1.0,12,0,0,7.321910941183194,3.8416635063981346,8.80456122930254
29,0.3113,13.4475295200116,11,1,0,1,0,0,0,safe_merge,11,9.782083768104464,8.940778285449552,0.938431285508839,0.015881067064752674,0,1,0,0,1.0,11,0,0,7.971809264191308,4.256212884936019,9.34458278587752
30,0.2875,16.640428337082845,14,1,0,1,0,0,0,safe_merge,14,9.87302976346433,9.365634640507311,1.0,0.0,0,1,0,0,1.0,14,0,0,8.365634640507311,6.464121045622306,8.567652767020661
31,0.2638,13.466411422000846,11,1,0,1,0,0,0,safe_merge,11,9.52762211508193,8.603516794130979,0.7090172146912452,0.0683461235818823,0,1,0,0,1.0,11,0,0,7.757630431628045,4.784015308326559,9.493781664642897
32,0.24,15.488076186695155,13,1,0,1,0,0,0,safe_merge,13,8.746954942508323,7.651016047211159,0.0,0.5,0,1,0,0,1.0,13,0,0,6.75832988568549,0.8319413337715531,9.438513158950196
33,0.2163,23.98040974940127,23,1,0,1,0,0,0,safe_merge,23,9.02769324235984,8.109921718924129,1.0,0.0,0,1,0,0,0.9130434782608695,22,1,0,7.10992171892413,-5.9135576370873935,8.101095549478515
34,0.1925,3.8156475906849856,13,1,1,0,1,0,0,unsafe_merge,13,10.693475825787438,9.22907665765398,0.0015929782995160596,0.49840955524446606,1,1,0,1,1.0,13,0,0,8.22907665765398,7.11916997198918,9.119169971989209
35,0.1688,16.509762492131074,14,1,0,1,0,0,0,safe_merge,14,8.672994771749378,7.947602841111794,1.0,0.0,0,1,0,0,1.0,14,0,0,6.947602841111794,4.604723671838059,8.026980157374993
36,0.145,16.519285197009403,14,1,0,1,0,0,0,safe_merge,14,8.891907679852755,8.320479108424184,1.0,0.0,0,1,0,0,1.0,14,0,0,7.320479108424185,6.530333270584251,8.53033327058428
37,0.1212,5.525014579469431,9,1,1,0,1,0,0,unsafe_merge,9,11.352545336968241,9.020111294895282,0.5175498126861441,0.15895695260898668,0,1,0,1,1.0,9,0,0,8.143800790274542,5.674993334213525,9.574993334213554
38,0.0975,1.1986775870637283,7,0,1,0,0,1,0,collision_without_merge,,10.288236446938019,8.87130447251837,0.07772623620946348,0.4278794246646167,2,0,0,1,1.0,7,0,0,7.988772153059874,6.1570187582326525,8.979292522023188
39,0.0738,18.523895661688194,16,1,0,1,0,0,0,safe_merge,16,8.748410548531284,7.5096446804192825,1.0,0.0,0,1,0,0,1.0,16,0,0,6.538042520783274,4.705649710662996,6.88522805000932
40,0.05,16.509222578148222,14,1,0,1,0,0,0,safe_merge,14,9.097420208841358,8.253909090621285,1.0,0.0,0,1,0,0,1.0,14,0,0,7.253909090621285,5.875228666156019,7.875228666156062
41,0.05,15.89397036156618,15,1,0,1,0,0,0,safe_merge,15,10.897848657721442,7.290641349078893,0.7519744117188539,0.07078459212135679,0,1,0,0,0.8666666666666667,14,1,0,6.361139919137876,-15.0,9.02979277050487
42,0.05,12.595283259840475,10,1,0,1,0,0,0,safe_merge,10,11.632682748857695,9.670495710455373,0.3038182036832832,0.2669780933990662,0,1,0,0,1.0,10,0,0,8.670495710455373,7.171246678400834,9.171246678400848
43,0.05,15.481191136095617,13,1,0,1,0,0,0,safe_merge,13,8.81108242096562,8.402940555317148,1.0,0.0,0,1,0,0,1.0,13,0,0,7.402940555317149,5.864479016855611,7.864479016855626
44,0.05,15.761403217279202,13,1,0,1,0,0,0,safe_merge,13,10.684921887924778,8.187328084312439,0.3015943515019708,0.2682885215705286,0,1,0,0,1.0,13,0,0,7.292668845650727,5.1512257927283684,9.051225792728367
45,0.05,14.499392338197488,12,1,0,1,0,0,0,safe_merge,12,9.374381540990306,9.13822873106031,1.0,0.0,0,1,0,0,1.0,12,0,0,8.13822873106031,8.13822873106028,8.138228731060337
46,0.05,14.765302894648364,18,1,0,1,0,0,0,safe_merge,18,9.174426814320476,5.419479037984227,0.611232540541015,0.1206428773243513,0,1,0,0,0.6666666666666666,15,3,0,4.579249403554147,-15.0,9.371301134754527
47,0.05,20.925865578526953,20,1,0,1,0,0,0,safe_merge,20,9.610243796681418,7.41917749585419,0.7594619471210696,0.04451698060616316,0,1,0,0,0.9,19,1,0,6.550742421600068,-8.438105501013247,9.199897556738984
48,0.05,6.229522867483022,24,1,0,1,0,0,0,safe_merge,24,5.035555976189673,-0.011865644793567517,1.0,0.0,0,1,0,0,0.16666666666666666,14,10,0,-1.0118656447935674,-15.0,8.726813822440946
49,0.05,16.501108611323176,14,1,0,1,0,0,0,safe_merge,14,8.717493194920817,8.097352686355057,1.0,0.0,0,1,0,0,1.0,14,0,0,7.097352686355058,6.651451055886412,8.212106762526645
50,0.05,0.9081465539875797,33,1,0,1,0,0,0,safe_merge,33,1.8389955629814716,-1.8300900149041628,1.0,0.0,0,1,0,0,-0.030303030303030304,16,17,0,-2.7005673813215627,-15.0,9.487003187063914
51,0.05,16.516659113561744,14,1,0,1,0,0,0,safe_merge,14,8.767025587712036,7.908753721157731,0.5383361996518512,0.15005295996175283,0,1,0,0,1.0,14,0,0,7.048017973515136,5.892461034549825,8.670973236113667
52,0.05,-73.39122661476202,100,1,0,1,0,0,0,safe_merge,100,-6.629904597098257,-10.568884891448539,1.0,0.0,0,1,0,0,-0.7,15,85,0,-11.440663238187062,-15.0,9.132253484307974
53,0.05,3.572560467918551,40,1,0,1,0,0,0,safe_merge,40,0.4417686517230708,-2.5212156196137707,1.0,0.0,0,1,0,0,0.05,21,19,0,-3.3560024293064474,-15.0,9.056338786215173
54,0.05,11.725133723256743,15,1,1,0,1,0,0,unsafe_merge,15,10.362105352336577,8.579362595540863,0.21177419529091818,0.26715248992355733,0,1,0,1,1.0,15,0,0,7.719590888058003,5.839385271522588,9.739385271522586
55,0.05,-35.8008560804796,65,1,0,1,0,0,0,safe_merge,65,-4.857675371269604,-8.718644865968535,0.6942628180397581,0.09022720049831934,0,1,0,0,-0.5384615384615384,15,50,0,-9.626036820720845,-15.0,9.454081494963363
56,0.05,8.459783506840582,22,1,0,1,0,0,0,safe_merge,22,6.902140982553877,1.5715806927530644,1.0,0.0,0,1,0,0,0.2727272727272727,14,8,0,0.5715806927530646,-15.0,8.75534108861197
57,0.05,6.174499679079986,24,1,0,1,0,0,0,safe_merge,24,4.787515187982762,-0.3877045898728089,1.0,0.0,0,1,0,0,0.16666666666666666,14,10,0,-1.3877045898728089,-15.0,8.931759753945073
58,0.05,-60.24962609540934,84,1,0,1,0,0,0,safe_merge,84,-5.928242838032218,-10.093135927890348,1.0,0.0,0,1,0,0,-0.6904761904761905,13,71,0,-11.093135927890346,-15.000000000000114,8.603667050552815
59,0.05,-78.10379253827944,100,0,0,0,0,0,1,max_steps_unmerged,,-6.365125298673646,-9.924469244139736,0.8489793598679027,0.04083891994956779,0,0,1,0,-0.7,15,85,0,-10.908758697989274,-15.0,8.63222947646301
60,0.05,16.94631392359515,22,1,1,0,1,0,0,unsafe_merge,22,8.996524032241583,7.457974018923189,-1.0,0.5,1,1,0,1,0.9090909090909091,20,0,2,6.649605487086266,0.0,9.044223975664488
61,0.05,15.940814644551658,19,1,0,1,0,0,0,safe_merge,19,10.291727637845906,7.786422574527272,0.5700078548465253,0.13693948849558746,0,1,0,0,0.6842105263157895,16,3,0,6.804111845688368,-3.0,9.141516296054021
62,0.05,18.94187626421321,18,1,0,1,0,0,0,safe_merge,18,10.201003836744377,7.824964357576295,-1.0,0.5,0,1,0,0,0.8888888888888888,16,0,2,6.974293296623547,0.0,9.088193032048423
63,0.05,5.716933074767735,25,1,0,1,0,0,0,safe_merge,25,6.756184949906192,2.57604246757662,0.7655745908875857,0.06638785195548302,0,1,0,0,0.12,14,11,0,1.7472436794982207,-9.764176979371669,9.169618519970323
64,0.05,9.742194978858024,25,1,1,0,1,0,0,unsafe_merge,25,6.722883164668347,4.387950988752229,0.41684148716339864,0.20579525589842773,0,1,0,1,0.52,19,6,0,3.3879509887522294,-11.0,9.19320432373317
65,0.05,9.838240357140998,18,1,1,0,1,0,0,unsafe_merge,18,9.437978982081184,6.771546334656946,-2.0,0.5,1,1,0,1,0.7222222222222222,15,2,1,5.938213001323613,-1.0,8.323986168652084
66,0.05,17.876230037247986,17,1,0,1,0,0,0,safe_merge,17,9.832130761683075,7.051288810555224,-1.0,0.5,0,1,0,0,0.8823529411764706,15,0,2,6.110112339966989,0.0,8.239325814953247
67,0.05,10.928197950824211,20,1,1,0,1,0,0,unsafe_merge,20,9.448984001624922,6.6553902889500005,-3.0,0.5,1,1,0,1,0.7,16,2,2,5.955390288950001,-1.0,8.364843269928599
68,0.05,18.931136461015107,18,1,0,1,0,0,0,safe_merge,18,10.280133042481664,7.999583011235275,-1.0,0.5,0,1,0,0,0.8888888888888888,16,0,2,7.183149665256069,0.0,9.64653688291503
69,0.05,14.481327051733118,12,1,0,1,0,0,0,safe_merge,12,9.444907368485623,8.934255728883356,1.0,0.0,0,1,0,0,1.0,12,0,0,7.934255728883355,6.746285783012155,8.746285783012155
70,0.05,17.87446867691535,20,1,0,1,0,0,0,safe_merge,20,9.404933613763827,7.033052217209635,-2.0,0.5,0,1,0,0,0.75,17,2,1,6.305961252628798,-1.0,9.653783922326394
71,0.05,6.902911877567421,22,1,1,0,1,0,0,unsafe_merge,22,8.486452443022092,5.686610948586812,-3.0,0.5,0,1,0,1,0.45454545454545453,16,6,0,5.119647758702194,-4.925469848338594,9.825469848338622
72,0.05,13.455809669573089,11,1,0,1,0,0,0,safe_merge,11,9.892178715636113,9.282509598315544,0.795289297783631,0.057013290969063934,0,1,0,0,1.0,11,0,0,8.382677102967355,5.795021429361611,9.795021429361611
73,0.05,15.515089331488536,13,1,0,1,0,0,0,safe_merge,13,9.113097781186044,8.095412409367443,0.6071147424866338,0.12223310729682813,0,1,0,0,1.0,13,0,0,7.235383247909909,5.238653897007509,9.23865389700751
74,0.05,11.857783025755737,20,1,1,0,1,0,0,unsafe_merge,20,8.96919577957554,6.6998224104252575,-2.0,0.5,0,1,0,1,0.75,17,2,1,5.849822410425257,-1.0,8.100561301593729
75,0.05,14.504116954375155,12,1,0,1,0,0,0,safe_merge,12,9.351963051081972,8.468793251428066,1.0,0.0,0,1,0,0,1.0,12,0,0,7.610754529271426,5.559112438612118,9.459112438612118
76,0.05,6.477316238835066,10,1,1,0,1,0,0,unsafe_merge,10,9.935179974908289,8.636529205073753,1.0,0.0,0,1,0,1,1.0,10,0,0,7.643736659921633,4.746324776701357,8.931242627963115
77,0.05,8.898866695174204,29,1,0,1,0,0,0,safe_merge,29,4.860548255682727,2.3611739621789267,-9.0,0.5,0,1,0,0,0.20689655172413793,17,11,1,3.508946539796649,-4.8968752515291065,9.592126471081437
78,0.05,5.847549352290733,34,1,0,1,0,0,0,safe_merge,34,3.6288395042131727,1.2391853570071925,-7.0,0.5,0,1,0,0,0.08823529411764706,18,15,1,2.5496014531139806,-4.970954595507592,9.385474425100123
79,0.05,17.501773587422107,15,1,0,1,0,0,0,safe_merge,15,8.494908540871217,7.5264220104222,1.0,0.0,0,1,0,0,1.0,15,0,0,6.771700997667227,3.69981821362164,9.599818213621626
80,0.05,15.506172744107797,13,1,0,1,0,0,0,safe_merge,13,9.002252492158123,7.889982268001422,1.0,0.0,0,1,0,0,1.0,13,0,0,6.889982268001422,4.556503755504551,9.140308921119384
81,0.05,20.876969066530982,22,1,0,1,0,0,0,safe_merge,22,8.86477144527164,6.787618463120381,1.0,0.0,0,1,0,0,0.8181818181818182,20,2,0,5.902163292599547,-7.0,9.053459842467987
82,0.05,15.478358177236265,13,1,0,1,0,0,0,safe_merge,13,9.214402849842541,8.22665382162746,1.0,0.0,0,1,0,0,1.0,13,0,0,7.3948650112556304,5.8737643396943895,9.773764339694402
