episode,epsilon,episode_reward,episode_length,merge_completed,collision,safe_merge,unsafe_merge,collision_without_merge,non_merge_failure,termination_reason,time_to_merge,mean_experience,min_experience,final_min_experience,final_gini_experience,near_collision_steps,merge_bonus_applied,non_merge_penalty_applied,collision_penalty_applied,mean_rawlsian_signal,rawlsian_positive_signal_count,rawlsian_negative_signal_count,rawlsian_zero_signal_count,mean_delta_min_experience,min_delta_min_experience,max_delta_min_experience
0,1.0,7.776014587384748,33,1,0,1,0,0,0,safe_merge,33,0.6738306355265224,-2.0508853053313647,-12.0,0.5,0,1,0,0,0.16666666666666666,22,11,0,2.40366014921409,-1.0,7.9835764564124645
1,0.9762,2.6578310387526622,12,1,1,0,1,0,0,unsafe_merge,12,10.643420932024485,9.15507495158654,0.9852409691564887,0.003717188762677459,0,1,0,1,0.5,12,0,0,8.15507495158654,8.155074951586528,8.155074951586556
2,0.9525,8.466422213912725,12,1,0,1,0,0,0,safe_merge,12,9.020599935515902,8.360649995204627,0.44523726975305616,0.1919279075683311,0,1,0,0,0.5,12,0,0,7.545511813574172,5.616067924171858,9.516067924171887
3,0.9287,7.451013042035197,10,1,0,1,0,0,0,safe_merge,10,10.000821562907694,9.15701972062546,0.5285409033011054,0.05892495048725599,0,1,0,0,0.5,10,0,0,8.268608666030449,5.47673835821621,9.376738358216208
4,0.905,7.971053615224052,11,1,0,1,0,0,0,safe_merge,11,9.485514397827423,8.488663355752248,0.5892699401265081,0.1292197283492309,0,1,0,0,0.5,11,0,0,7.622214039164491,5.3045801168001105,9.20458011680011
5,0.8812,8.98850493124293,13,1,0,1,0,0,0,safe_merge,13,8.947828505922708,8.127832924801602,0.38515930985520946,0.22193861954010874,0,1,0,0,0.5,13,0,0,7.365561759194342,3.8236299373799483,9.350748501463324
6,0.8575,2.0087814106435076,11,1,1,0,1,0,0,unsafe_merge,11,9.569963884448457,7.98694080326236,0.33688642269442626,0.24800669901677286,0,1,0,1,0.5,11,0,0,7.182749589567382,3.7877251220894124,9.153753160839145
7,0.8337,5.3196455806667045,17,1,1,0,1,0,0,unsafe_merge,17,9.836637373367894,8.852464923547155,1.0,0.0,0,1,0,1,0.5,17,0,0,8.012637403435305,5.971840367222114,9.871840367222115
8,0.81,0.188896737376413,10,1,1,0,1,0,0,unsafe_merge,10,10.111998774137898,9.065885820143418,0.008147862523655808,0.49191798859419333,2,1,0,1,0.5,10,0,0,8.21621006426729,7.744148739877858,9.071111122151926
9,0.7863,10.501273107340381,16,1,0,1,0,0,0,safe_merge,16,8.204886622940927,7.11414769312726,1.0,0.0,0,1,0,0,0.5,16,0,0,6.147453197781765,5.018197291728114,8.833351212873872
10,0.7625,10.973164476390098,19,1,0,1,0,0,0,safe_merge,19,7.541309592358308,5.652226319133649,0.0,0.5,0,1,0,0,0.4473684210526316,18,1,0,5.020647371765229,-0.24251052297159958,8.757489477028386
11,0.7388,8.068627798103524,11,1,0,1,0,0,0,safe_merge,11,9.95463020663314,8.494244834759876,1.0,0.0,0,1,0,0,0.5,11,0,0,7.649835885292111,5.726164225552623,9.155663706934424
