episode,epsilon,episode_reward,episode_length,merge_completed,collision,safe_merge,unsafe_merge,collision_without_merge,non_merge_failure,termination_reason,time_to_merge,mean_experience,min_experience,final_min_experience,final_gini_experience,near_collision_steps,merge_bonus_applied,non_merge_penalty_applied,collision_penalty_applied,mean_rawlsian_signal,rawlsian_positive_signal_count,rawlsian_negative_signal_count,rawlsian_zero_signal_count,mean_delta_min_experience,min_delta_min_experience,max_delta_min_experience
0,1.0,24.276014587384743,33,1,0,1,0,0,0,safe_merge,33,0.6738306355265224,-2.0508853053313647,-12.0,0.5,0,1,0,0,0.6666666666666666,22,11,0,2.40366014921409,-1.0,7.9835764564124645
1,0.9762,20.65783103875266,12,1,1,0,1,0,0,unsafe_merge,12,10.643420932024485,9.15507495158654,0.9852409691564887,0.003717188762677459,0,1,0,1,2.0,12,0,0,8.15507495158654,8.155074951586528,8.155074951586556
2,0.9525,26.466422213912722,12,1,0,1,0,0,0,safe_merge,12,9.020599935515902,8.360649995204627,0.44523726975305616,0.1919279075683311,0,1,0,0,2.0,12,0,0,7.545511813574172,5.616067924171858,9.516067924171887
3,0.9287,22.451013042035196,10,1,0,1,0,0,0,safe_merge,10,10.000821562907694,9.15701972062546,0.5285409033011054,0.05892495048725599,0,1,0,0,2.0,10,0,0,8.268608666030449,5.47673835821621,9.376738358216208
4,0.905,24.47105361522405,11,1,0,1,0,0,0,safe_merge,11,9.485514397827423,8.488663355752248,0.5892699401265081,0.1292197283492309,0,1,0,0,2.0,11,0,0,7.622214039164491,5.3045801168001105,9.20458011680011
5,0.8812,28.488504931242932,13,1,0,1,0,0,0,safe_merge,13,8.947828505922708,8.127832924801602,0.38515930985520946,0.22193861954010874,0,1,0,0,2.0,13,0,0,7.365561759194342,3.8236299373799483,9.350748501463324
6,0.8575,24.436138761305813,11,1,0,1,0,0,0,safe_merge,11,9.108789086495419,7.978675965017013,0.19104086772756013,0.33960175263166614,1,1,0,0,2.0,11,0,0,7.174484751322035,3.7877251220894124,9.062839940140321
7,0.8337,36.733441957051376,17,1,0,1,0,0,0,safe_merge,17,9.30722560866201,8.712729192864344,1.0,0.0,0,1,0,0,2.0,17,0,0,7.872901672752492,5.971840367222114,9.871840367222115
8,0.81,26.54312104819695,15,1,1,0,1,0,0,unsafe_merge,15,9.80927873373476,8.589281753413525,0.05953381001644008,0.4438113163981845,1,1,0,1,2.0,15,0,0,7.589281753413524,5.744148739877858,8.203773140257226
9,0.7863,30.490227830381162,14,1,0,1,0,0,0,safe_merge,14,8.599021676656928,7.823308172068159,1.0,0.0,0,1,0,0,2.0,14,0,0,6.854057855004946,3.1151586713738357,8.924881458808244
10,0.7625,32.587586959627515,15,1,0,1,0,0,0,safe_merge,15,9.193941171305676,8.40484439168719,1.0,0.0,0,1,0,0,2.0,15,0,0,7.404844391687191,4.757489477028386,8.430392865582974
11,0.7388,18.26232730192681,11,1,1,0,1,0,0,unsafe_merge,11,9.494437887240755,8.312166432646716,0.056000770662184306,0.446969005877649,2,1,0,1,2.0,11,0,0,7.544484685846026,5.726164225552623,9.152801283689673
12,0.715,28.507121296755788,13,1,0,1,0,0,0,safe_merge,13,9.234280826833462,8.508989322797316,0.5213493722345663,0.1573112121715965,0,1,0,0,2.0,13,0,0,7.508989322797316,5.459266871177078,8.123037138471801
13,0.6913,14.249418909863136,9,1,1,0,1,0,0,unsafe_merge,9,10.125638909957827,8.750456065670456,0.15544813129997423,0.3654650718720862,2,1,0,1,2.0,9,0,0,8.071886684879127,6.010344338014466,9.266682749561534
14,0.6675,30.487020294332567,14,1,0,1,0,0,0,safe_merge,14,8.475703135553166,7.47370134920616,0.6523136891269912,0.10521195616817502,0,1,0,0,2.0,14,0,0,6.47370134920616,2.446197443088778,8.244329278794197
15,0.6438,26.459570556040184,12,1,0,1,0,0,0,safe_merge,12,9.153133565300339,8.662427043815656,0.7529582844966126,0.0704642311480701,0,1,0,0,2.0,12,0,0,7.673411423609093,6.405934927621615,8.537747485142866
16,0.62,10.232679277781168,8,0,1,0,0,1,0,collision_without_merge,,9.587898356446079,8.793801464804607,0.09901877219547564,0.4099025651785102,2,0,0,1,2.0,8,0,0,7.893924118280173,6.0438014648046305,8.844782692609126
17,0.5962,30.491630666904022,14,1,0,1,0,0,0,safe_merge,14,8.82091885612375,7.816249045194794,0.7231108891090826,0.08034570283346087,0,1,0,0,2.0,14,0,0,6.816249045194794,4.019615728670658,9.070571205783352
18,0.5725,24.42357408061299,11,1,0,1,0,0,0,safe_merge,11,9.509416803396109,8.7109207883644,0.2976074766933833,0.27064907374627745,0,1,0,0,2.0,11,0,0,7.765683745028638,5.496512889586768,8.970602790204179
19,0.5488,22.522702266785764,10,1,0,1,0,0,0,safe_merge,10,10.955733413002767,10.017453711276431,0.7852369873865157,0.060149720774014925,0,1,0,0,2.0,10,0,0,9.11719299780487,8.032630260269796,9.723969332625302
