episode,epsilon,episode_reward,episode_length,merge_completed,collision,safe_merge,unsafe_merge,collision_without_merge,non_merge_failure,termination_reason,time_to_merge,mean_experience,min_experience,final_min_experience,final_gini_experience,near_collision_steps,merge_bonus_applied,non_merge_penalty_applied,collision_penalty_applied,mean_rawlsian_signal,rawlsian_positive_signal_count,rawlsian_negative_signal_count,rawlsian_zero_signal_count,mean_delta_min_experience,min_delta_min_experience,max_delta_min_experience
40,0.05,12.836082475025318,16,1,1,0,1,0,0,unsafe_merge,16,10.58480928977051,8.421143817740157,0.4764535834695325,0.17729863721830674,0,1,0,1,1.0,16,0,0,7.575524549825426,5.768390035217564,9.668390035217563
41,0.05,13.851717207686576,17,1,1,0,1,0,0,unsafe_merge,17,10.13806103675923,8.954146216276357,1.0,0.0,0,1,0,1,1.0,17,0,0,8.139651964115345,5.779411265423889,9.679411265423903
42,0.05,12.854320868796961,16,1,1,0,1,0,0,unsafe_merge,16,10.626589864544655,9.501940817800826,1.0,0.0,0,1,0,1,1.0,16,0,0,8.501940817800826,8.5019408178008,8.501940817800829
43,0.05,13.38537948908218,11,1,0,1,0,0,0,safe_merge,11,9.348555476460312,8.320451618809539,0.12697172989827202,0.38733370453779425,1,1,0,0,1.0,11,0,0,7.371502590830144,6.539857493338218,8.539857493338232
44,0.05,14.441124361105384,12,1,0,1,0,0,0,safe_merge,12,9.42993082881043,8.273137660745762,0.2353728065040793,0.3094722457343473,0,1,0,0,1.0,12,0,0,7.465624232821175,5.776949661000401,9.676949661000402
45,0.05,13.331461386625252,11,1,0,1,0,0,0,safe_merge,11,9.398944018054825,8.252729513385383,0.0951520427746966,0.4131152213955449,1,1,0,0,1.0,11,0,0,7.359936357652746,6.585318960990179,9.124956604460682
46,0.05,2.2245058714476222,8,0,1,0,0,1,0,collision_without_merge,,11.127915125643502,9.788268558005543,0.05390808085295817,0.4488493523938739,1,0,0,1,1.0,8,0,0,8.915975821811397,7.573979994860423,9.453093868535317
47,0.05,2.1849328410724675,8,0,1,0,0,1,0,collision_without_merge,,10.144421916238523,9.008677831379863,0.04959358577232127,0.4527497248034065,1,0,0,1,1.0,8,0,0,8.145400479301225,5.421706280274551,8.820213936305038
48,0.05,13.368312740370703,11,1,0,1,0,0,0,safe_merge,11,9.42248816317885,8.26478082528809,0.1338886236102264,0.38192083347310257,1,1,0,0,1.0,11,0,0,7.507922086928227,5.875971120046756,9.801887800203353
49,0.05,16.48137120120121,14,1,0,1,0,0,0,safe_merge,14,8.616640024529406,7.721783452760997,1.0,0.0,0,1,0,0,1.0,14,0,0,6.854523596415949,5.204442436935395,8.892043065061866
50,0.05,9.595859059210417,13,1,1,0,1,0,0,unsafe_merge,13,10.171451312125289,8.700691864073455,0.1173638706606076,0.37502173625860546,1,1,0,1,1.0,13,0,0,7.746293945695841,4.762551007844337,8.762551007844337
51,0.05,7.364113473363362,11,1,1,0,1,0,0,unsafe_merge,11,9.724637698301075,8.931314818221322,0.273103247697347,0.2854822472636789,1,1,0,1,1.0,11,0,0,8.080033834483853,7.850533833230344,8.956116557299305
52,0.05,16.80257150858117,14,1,0,1,0,0,0,safe_merge,14,11.166279737962615,8.953833861326705,0.24001877800804117,0.30394930981637613,0,1,0,0,1.0,14,0,0,7.962350581478674,5.336234636735696,9.336234636735696
53,0.05,14.420242580171884,12,1,0,1,0,0,0,safe_merge,12,9.179043302729179,8.044961074047892,0.2793705253947373,0.2816343898429736,0,1,0,0,1.0,12,0,0,7.080627889535182,6.363019209514391,8.852121786829178
54,0.05,13.39285835080841,11,1,0,1,0,0,0,safe_merge,11,9.691663966100547,8.456288319005793,0.1667927098160551,0.35705026401617634,1,1,0,0,1.0,11,0,0,7.713021028076187,5.904587932390655,9.804587932390627
55,0.05,5.36683503295699,9,1,1,0,1,0,0,unsafe_merge,9,10.351400050293897,8.542855291026484,0.08849022838002778,0.41870369979184363,1,1,0,1,1.0,9,0,0,7.542855291026484,6.365983420262538,8.365983420262552
56,0.05,13.695656450527913,11,1,0,1,0,0,0,safe_merge,11,12.219791943134252,9.432729803552773,0.12634011586947644,0.3878312917302531,1,1,0,0,1.0,11,0,0,8.609757724194537,5.518848633285444,9.486076282252728
57,0.05,22.49332972621164,20,1,0,1,0,0,0,safe_merge,20,7.523781408116832,5.933297262116435,1.0,0.0,0,1,0,0,1.0,20,0,0,4.933297262116435,2.5332972621164345,6.5332972621164345
58,0.05,6.372915398739282,10,1,1,0,1,0,0,unsafe_merge,10,10.4735762871755,9.48215926815519,0.2067969488965352,0.3286398146054108,1,1,0,1,1.0,10,0,0,8.632237310795754,8.482159268155186,9.356214995822109
59,0.05,14.450567377276544,12,1,0,1,0,0,0,safe_merge,12,9.08858006508568,8.385967353845869,1.0,0.0,0,1,0,0,1.0,12,0,0,7.591706659626362,5.872213228089009,9.772213228089011
60,0.05,17.763578251168617,15,1,0,1,0,0,0,safe_merge,15,10.941143290573276,9.176211381730159,0.09378675532554046,0.4142549908664537,1,1,0,0,1.0,15,0,0,8.176211381730159,7.101790946150601,8.341506833357784
61,0.05,16.935627492634506,14,1,0,1,0,0,0,safe_merge,14,11.927498967720412,9.370548083600438,1.0,0.0,0,1,0,0,1.0,14,0,0,8.370548083600438,6.917462326376381,8.917462326376409
62,0.05,19.97084812113094,17,1,0,1,0,0,0,safe_merge,17,10.832861609293396,9.10045808862955,0.7409273803625654,0.07440649809973121,0,1,0,0,1.0,17,0,0,8.10045808862955,6.571046323923653,8.571046323923682
63,0.05,14.381151822882387,12,1,0,1,0,0,0,safe_merge,12,8.821194966732742,7.236853596672635,0.18170086914135944,0.34623784759218634,1,1,0,0,1.0,12,0,0,6.4691008638876655,4.2393699549322434,9.019484782266648
64,0.05,13.434027365658185,11,1,0,1,0,0,0,safe_merge,11,9.867902973215571,8.710370334548104,0.5526401219269758,0.14406425280244828,0,1,0,0,1.0,11,0,0,7.764435766925018,7.137217733553371,9.586137148607069
65,0.05,8.624984375973547,12,1,1,0,1,0,0,unsafe_merge,12,10.435584724587294,8.339146047234095,0.5315241160801638,0.15294433793144235,0,1,0,1,1.0,12,0,0,7.339146047234095,6.094866470901479,8.51363145890025
66,0.05,3.0866439846371314,9,0,1,0,0,1,0,collision_without_merge,,10.091806561977608,8.72831633684593,0.030190008840778142,0.4706947178853449,1,0,0,1,1.0,9,0,0,8.023572024124874,5.764503682361408,9.664503682361408
67,0.05,8.616813708829465,12,1,1,0,1,0,0,unsafe_merge,12,10.28425599844573,8.545870886619248,0.5339286096394188,0.10310248935246058,0,1,0,1,1.0,12,0,0,7.628220891778163,4.9464357440181175,8.846435744018118
68,0.05,7.065669483957235,11,1,1,0,1,0,0,unsafe_merge,11,9.698473741806975,8.744140861802187,0.03150928861306688,0.4694532187340428,2,1,0,1,1.0,11,0,0,7.922475766474031,6.107777225438554,9.016492953391475
69,0.05,12.63804180972519,16,1,1,0,1,0,0,unsafe_merge,16,10.017238738177445,8.187028766539022,0.06264156797840323,0.44105108451801467,1,1,0,1,1.0,16,0,0,7.187083184919017,6.623762945367218,8.750294587710826
70,0.05,14.699722594798676,12,1,0,1,0,0,0,safe_merge,12,12.160363522223681,9.620624696890198,0.0825867369475649,0.42371351492775133,1,1,0,0,1.0,12,0,0,8.620624696890198,7.219495239197144,9.219495239197158
71,0.05,14.76934331526229,18,1,1,0,1,0,0,unsafe_merge,18,10.166598628442621,9.035847323962068,0.06158641531451252,0.441986432356271,1,1,0,1,1.0,18,0,0,8.035847323962068,8.03584732396206,8.035847323962088
72,0.05,14.411294276654885,12,1,0,1,0,0,0,safe_merge,12,9.041171180003191,8.087745251850377,0.2933765307676221,0.27317005234855896,0,1,0,0,1.0,12,0,0,7.146622939921777,6.563130418370633,8.74359838804222
73,0.05,18.86467917106874,16,1,0,1,0,0,0,safe_merge,16,10.957706878867032,9.491852131385986,0.1876313712311544,0.3420121127007223,1,1,0,0,1.0,16,0,0,8.491852131385986,6.741852131385997,8.741852131385997
74,0.05,9.908095554223994,13,1,1,0,1,0,0,unsafe_merge,13,12.008041006599548,9.045381178983758,1.0,0.0,0,1,0,1,1.0,13,0,0,8.135139695135518,5.673601233597054,9.586897763340097
75,0.05,14.458157042522338,12,1,0,1,0,0,0,safe_merge,12,9.683446721200669,8.351967590985875,0.398852936908456,0.2148714304521937,0,1,0,0,1.0,12,0,0,7.413048985311907,5.173487375235368,9.224912298685021
76,0.05,15.711953084381669,13,1,0,1,0,0,0,safe_merge,13,10.392717188746074,8.291651767723868,0.4179985604439148,0.20521933371141277,0,1,0,0,1.0,13,0,0,7.373193664063622,4.66209583409271,8.66209583409271
77,0.05,12.65254880126912,10,1,0,1,0,0,0,safe_merge,10,11.776541207301824,8.922671753180511,0.3688252136434572,0.23055346294963375,0,1,0,0,1.0,10,0,0,8.088207929475796,5.788644751936658,9.688644751936659
78,0.05,23.85442976611974,21,1,0,1,0,0,0,safe_merge,21,9.53536253859161,7.738802721378662,0.08637047672103114,0.42049629608702066,1,1,0,0,1.0,21,0,0,6.908313483470421,3.729136546113054,9.468730828353495
79,0.05,16.852900679117603,18,1,0,1,0,0,0,safe_merge,18,10.178652679867978,8.097341384420693,1.0,0.0,0,1,0,0,0.7777777777777778,16,2,0,7.097341384420692,-13.4323805788149,8.880631147318212
80,0.05,19.910761103870453,17,1,0,1,0,0,0,safe_merge,17,10.815735486353827,8.903158274410691,0.16698232277395683,0.3569110092627332,1,1,0,0,1.0,17,0,0,7.903158274410691,5.91223679853303,8.496803307525056
81,0.05,16.961508329841543,14,1,0,1,0,0,0,safe_merge,14,12.357296191300739,9.887114097718053,1.0,0.0,0,1,0,0,1.0,14,0,0,8.887114097718053,7.695729079091848,8.978759099150864
82,0.05,14.448156897604688,12,1,0,1,0,0,0,safe_merge,12,9.54608277955469,8.182684654593592,0.6363186896209487,0.11112789723843397,0,1,0,0,1.0,12,0,0,7.265700272210174,5.529588608067641,9.793269918446708
83,0.05,19.907516880889567,19,1,0,1,0,0,0,safe_merge,19,9.903237507922157,8.294509559888965,0.5513299617932468,0.1446081907965333,0,1,0,0,0.8947368421052632,18,1,0,7.43259379833561,-1.501962643604795,9.80868346481807
84,0.05,15.915686693487894,15,1,0,1,0,0,0,safe_merge,15,10.982677957493467,7.39570346739589,1.0,0.0,0,1,0,0,0.8666666666666667,14,1,0,6.580284815200607,-15.0,9.307448016286367
85,0.05,17.794740395143325,19,1,0,1,0,0,0,safe_merge,19,9.079149709425787,5.891325320934223,1.0,0.0,0,1,0,0,0.7894736842105263,17,2,0,5.039549189140305,-15.0,9.209255969759463
86,0.05,14.80293362486854,16,1,0,1,0,0,0,safe_merge,16,10.068871288337803,6.279014860278014,1.0,0.0,0,1,0,0,0.75,14,2,0,5.279014860278014,-15.0,8.226072265818829
87,0.05,16.802408310169284,14,1,0,1,0,0,0,safe_merge,14,11.308153886217609,8.8088858081092,0.1908359947681704,0.28112314260242544,1,1,0,0,1.0,14,0,0,7.949597240397759,5.912143215042732,9.812143215042747
88,0.05,13.722987446327604,17,1,0,1,0,0,0,safe_merge,17,9.16850914379199,4.795369386515633,1.0,0.0,0,1,0,0,0.6470588235294118,14,3,0,3.963496084609606,-15.0,9.66411620535319
89,0.05,11.811171425202527,19,1,1,0,1,0,0,unsafe_merge,19,9.629207527500856,6.688522026121761,1.0,0.0,0,1,0,1,0.7894736842105263,17,2,0,5.688522026121761,-15.0,8.930294789711922
90,0.05,14.425292054893394,12,1,0,1,0,0,0,safe_merge,12,9.323076122200456,8.527323018098052,0.24221816800641557,0.3050115718439852,0,1,0,0,1.0,12,0,0,7.608793050002691,6.687011202825772,9.290075216155026
91,0.05,14.766912924198547,18,1,0,1,0,0,0,safe_merge,18,9.318305825824616,5.243273257858778,1.0,0.0,0,1,0,0,0.6666666666666666,15,3,0,4.418864758591368,-14.36408463193166,9.857615105731291
92,0.05,13.717341963459772,19,1,0,1,0,0,0,safe_merge,19,8.78071430498427,4.6665779459874095,1.0,0.0,0,1,0,0,0.5789473684210527,15,4,0,3.6665779459874095,-15.0,8.326250047234083
93,0.05,19.7268301176163,21,1,0,1,0,0,0,safe_merge,21,8.950497466396186,5.897924610519604,0.13459735865741213,0.36617069127820256,1,1,0,0,0.8095238095238095,19,2,0,4.919046983331755,-15.865402641342587,8.911647607735944
94,0.05,13.428919331962172,11,1,0,1,0,0,0,safe_merge,11,9.578249788694361,8.803734039858611,0.3094296654287408,0.2636912668177367,0,1,0,0,1.0,11,0,0,7.864672046742886,6.698313659449127,8.808837017083425
95,0.05,9.380565608739602,13,1,1,0,1,0,0,unsafe_merge,13,10.12978441142251,8.49281017436735,0.036241049954646845,0.4650264289797892,1,1,0,1,1.0,13,0,0,7.492810174367349,6.614730492358461,8.24544990180354
96,0.05,10.666174466887943,20,1,1,0,1,0,0,unsafe_merge,20,8.969264658197924,6.009397693887012,0.07425066309465826,0.4308814361065789,1,1,0,1,0.7,17,3,0,5.18442655493249,-15.925749336905342,9.8531230580927
97,0.05,15.484042197711819,13,1,0,1,0,0,0,safe_merge,13,9.023132385079522,8.209002282876545,0.6644010744234594,0.10081672342490822,0,1,0,0,1.0,13,0,0,7.209002282876545,6.895717175749468,8.253285973300052
98,0.05,13.398763536144711,11,1,0,1,0,0,0,safe_merge,11,9.255903802009351,8.286873194966352,0.35950869217629927,0.029581229770532458,0,1,0,0,1.0,11,0,0,7.554779301442547,3.930864359396921,9.830864359396921
99,0.05,15.801345471838424,17,1,0,1,0,0,0,safe_merge,17,9.848772830382817,6.49286770341545,1.0,0.0,0,1,0,0,0.7647058823529411,15,2,0,5.49286770341545,-15.0,8.269951874431229
