policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap
0,0.0,A,mainline,True,False,28.0,20.0,0,maintain,0.0,0.0,20.0,20.0,0,2,maintain-decelerate,0.13798540830612183,0.038241468369960785,0.01730623096227646,0,0.13798540830612183,0.038241468369960785,0.09974393993616104,0.12067917734384537,"[true, true, true]",False,False,False,67010,0,630709e39908b9092fff30212c722b94401a0f452be21f9935c9c41134b71953,validation_001,0,0,2033105054,0,
0,0.0,B,ramp,True,False,20.0,20.0,2,decelerate,0.0,-2.9999999999999716,28.0,20.0,0,2,maintain-decelerate,0.04861132800579071,-0.38039350509643555,0.20875176787376404,2,0.20875176787376404,0.04861132800579071,0.16014043986797333,0.5891452729701996,"[true, true, true]",False,False,False,67010,0,630709e39908b9092fff30212c722b94401a0f452be21f9935c9c41134b71953,validation_001,0,0,2033105054,0,
1,0.2,A,mainline,True,False,32.0,20.0,0,maintain,0.0,0.0,23.939999999999998,19.400000000000006,0,2,maintain-decelerate,0.1361062079668045,0.039016418159008026,0.018954217433929443,0,0.1361062079668045,0.039016418159008026,0.09708978980779648,0.11715199053287506,"[true, true, true]",False,False,False,67010,0,630709e39908b9092fff30212c722b94401a0f452be21f9935c9c41134b71953,validation_001,0,0,2033105054,0,
1,0.2,B,ramp,True,False,23.939999999999998,19.400000000000006,2,decelerate,-3.0,-2.9999999999999716,32.0,20.0,0,2,maintain-decelerate,0.04732123762369156,-0.38055071234703064,0.21175886690616608,2,0.21175886690616608,0.04732123762369156,0.16443762928247452,0.5923095792531967,"[true, true, true]",False,False,False,67010,0,630709e39908b9092fff30212c722b94401a0f452be21f9935c9c41134b71953,validation_001,0,0,2033105054,0,
2,0.4,A,mainline,True,False,36.0,20.0,0,maintain,0.0,0.0,27.76,18.80000000000001,0,2,maintain-decelerate,0.13446222245693207,0.039741288870573044,0.020452186465263367,0,0.13446222245693207,0.039741288870573044,0.09472093358635902,0.1140100359916687,"[true, true, true]",False,False,False,67010,0,630709e39908b9092fff30212c722b94401a0f452be21f9935c9c41134b71953,validation_001,0,0,2033105054,0,
2,0.4,B,ramp,True,False,27.76,18.80000000000001,2,decelerate,-3.0,-2.9999999999999716,36.0,20.0,0,2,maintain-decelerate,0.046095773577690125,-0.38107284903526306,0.21482905745506287,2,0.21482905745506287,0.046095773577690125,0.16873328387737274,0.5959019064903259,"[true, true, true]",False,False,False,67010,0,630709e39908b9092fff30212c722b94401a0f452be21f9935c9c41134b71953,validation_001,0,0,2033105054,0,
3,0.6000000000000001,A,mainline,True,False,40.0,20.0,0,maintain,0.0,0.0,31.460000000000004,18.200000000000017,0,2,maintain-decelerate,0.13295099139213562,0.04051515460014343,0.021848931908607483,0,0.13295099139213562,0.04051515460014343,0.09243583679199219,0.11110205948352814,"[true, true, true]",False,False,False,67010,0,630709e39908b9092fff30212c722b94401a0f452be21f9935c9c41134b71953,validation_001,0,0,2033105054,0,
3,0.6000000000000001,B,ramp,True,False,31.460000000000004,18.200000000000017,2,decelerate,-3.0,-2.9999999999999716,40.0,20.0,0,2,maintain-decelerate,0.04482172429561615,-0.38177794218063354,0.21786834299564362,2,0.21786834299564362,0.04482172429561615,0.17304661870002747,0.5996462851762772,"[true, true, true]",False,False,False,67010,0,630709e39908b9092fff30212c722b94401a0f452be21f9935c9c41134b71953,validation_001,0,0,2033105054,0,
4,0.8,A,mainline,True,False,44.0,20.0,0,maintain,0.0,0.0,35.040000000000006,17.600000000000023,0,2,maintain-decelerate,0.13155297935009003,0.04132126271724701,0.02316129207611084,0,0.13155297935009003,0.04132126271724701,0.09023171663284302,0.10839168727397919,"[true, true, true]",False,False,False,67010,0,630709e39908b9092fff30212c722b94401a0f452be21f9935c9c41134b71953,validation_001,0,0,2033105054,0,
4,0.8,B,ramp,True,False,35.040000000000006,17.600000000000023,2,decelerate,-3.0,-2.9999999999999716,44.0,20.0,0,2,maintain-decelerate,0.04350373148918152,-0.3826236128807068,0.2208731323480606,2,0.2208731323480606,0.04350373148918152,0.1773694008588791,0.6034967452287674,"[true, true, true]",False,False,False,67010,0,630709e39908b9092fff30212c722b94401a0f452be21f9935c9c41134b71953,validation_001,0,0,2033105054,0,
