policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap,minimum_TTC
0,0.0,A,mainline,True,False,28.0,20.0,1,accelerate,0.0,2.0000000000000284,20.0,20.0,1,0,accelerate-maintain,0.792313277721405,0.7957864999771118,0.7646704912185669,1,0.7957864999771118,0.792313277721405,0.003473222255706787,0.031116008758544922,"[true, true, true]",False,False,False,67012,375000,c9967abfc5e0164cbb9e93c9491261d732d128a0ada7b199342eb3dd705b4c38,validation_001,0,0,1161394089,0,,
0,0.0,B,ramp,True,False,20.0,20.0,0,maintain,0.0,0.0,28.0,20.0,1,0,accelerate-maintain,0.6157477498054504,0.612546443939209,0.6124558448791504,0,0.6157477498054504,0.612546443939209,0.003201305866241455,0.003291904926300049,"[true, true, true]",False,False,False,67012,375000,c9967abfc5e0164cbb9e93c9491261d732d128a0ada7b199342eb3dd705b4c38,validation_001,0,0,1161394089,0,,
1,0.2,A,mainline,True,False,32.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,24.0,20.0,1,2,accelerate-decelerate,0.8023632764816284,0.8039343357086182,0.7759842872619629,1,0.8039343357086182,0.8023632764816284,0.001571059226989746,0.027950048446655273,"[true, true, true]",False,False,False,67012,375000,c9967abfc5e0164cbb9e93c9491261d732d128a0ada7b199342eb3dd705b4c38,validation_001,0,0,1161394089,0,,
1,0.2,B,ramp,True,False,24.0,20.0,2,decelerate,0.0,-2.9999999999999716,32.04,20.400000000000006,1,2,accelerate-decelerate,0.5952140688896179,0.5928824543952942,0.5958737730979919,2,0.5958737730979919,0.5952140688896179,0.0006597042083740234,0.002991318702697754,"[true, true, true]",False,False,False,67012,375000,c9967abfc5e0164cbb9e93c9491261d732d128a0ada7b199342eb3dd705b4c38,validation_001,0,0,1161394089,0,,
2,0.4,A,mainline,True,False,36.160000000000004,20.80000000000001,0,maintain,2.0,0.0,27.939999999999998,19.400000000000006,0,2,maintain-decelerate,0.8203434944152832,0.8182313442230225,0.7969871759414673,0,0.8203434944152832,0.8182313442230225,0.002112150192260742,0.023356318473815918,"[true, true, true]",False,False,False,67012,375000,c9967abfc5e0164cbb9e93c9491261d732d128a0ada7b199342eb3dd705b4c38,validation_001,0,0,1161394089,0,,
2,0.4,B,ramp,True,False,27.939999999999998,19.400000000000006,2,decelerate,-3.0,-2.9999999999999716,36.160000000000004,20.80000000000001,0,2,maintain-decelerate,0.5877295136451721,0.5867195129394531,0.590527355670929,2,0.590527355670929,0.5877295136451721,0.002797842025756836,0.00380784273147583,"[true, true, true]",False,False,False,67012,375000,c9967abfc5e0164cbb9e93c9491261d732d128a0ada7b199342eb3dd705b4c38,validation_001,0,0,1161394089,0,,
3,0.6000000000000001,A,mainline,True,False,40.32,20.80000000000001,0,maintain,0.0,0.0,31.76,18.80000000000001,0,2,maintain-decelerate,0.8204482793807983,0.817808985710144,0.797199010848999,0,0.8204482793807983,0.817808985710144,0.002639293670654297,0.023249268531799316,"[true, true, true]",False,False,False,67012,375000,c9967abfc5e0164cbb9e93c9491261d732d128a0ada7b199342eb3dd705b4c38,validation_001,0,0,1161394089,0,,
3,0.6000000000000001,B,ramp,True,False,31.76,18.80000000000001,2,decelerate,-3.0,-2.9999999999999716,40.32,20.80000000000001,0,2,maintain-decelerate,0.5876939296722412,0.5867135524749756,0.5887021422386169,2,0.5887021422386169,0.5876939296722412,0.0010082125663757324,0.0019885897636413574,"[true, true, true]",False,False,False,67012,375000,c9967abfc5e0164cbb9e93c9491261d732d128a0ada7b199342eb3dd705b4c38,validation_001,0,0,1161394089,0,,
4,0.8,A,mainline,True,False,44.48,20.80000000000001,0,maintain,0.0,0.0,35.46,18.200000000000017,0,0,maintain-maintain,0.8191076517105103,0.8165078163146973,0.7947347164154053,0,0.8191076517105103,0.8165078163146973,0.0025998353958129883,0.02437293529510498,"[true, true, true]",False,False,False,67012,375000,c9967abfc5e0164cbb9e93c9491261d732d128a0ada7b199342eb3dd705b4c38,validation_001,0,0,1161394089,0,,
4,0.8,B,ramp,True,False,35.46,18.200000000000017,0,maintain,-3.0,0.0,44.48,20.80000000000001,0,0,maintain-maintain,0.5876674652099609,0.5871545076370239,0.5861296653747559,0,0.5876674652099609,0.5871545076370239,0.0005129575729370117,0.0015377998352050781,"[true, true, true]",False,False,False,67012,375000,c9967abfc5e0164cbb9e93c9491261d732d128a0ada7b199342eb3dd705b4c38,validation_001,0,0,1161394089,0,,
5,1.0,A,mainline,True,False,48.63999999999999,20.80000000000001,0,maintain,0.0,0.0,39.100000000000016,18.200000000000017,0,0,maintain-maintain,0.8162873983383179,0.8146532773971558,0.7900956869125366,0,0.8162873983383179,0.8146532773971558,0.0016341209411621094,0.02619171142578125,"[true, true, true]",False,False,False,67012,375000,c9967abfc5e0164cbb9e93c9491261d732d128a0ada7b199342eb3dd705b4c38,validation_001,0,0,1161394089,0,,
5,1.0,B,ramp,True,False,39.100000000000016,18.200000000000017,0,maintain,0.0,0.0,48.63999999999999,20.80000000000001,0,0,maintain-maintain,0.5874842405319214,0.5868963003158569,0.5857422351837158,0,0.5874842405319214,0.5868963003158569,0.0005879402160644531,0.0017420053482055664,"[true, true, true]",False,False,False,67012,375000,c9967abfc5e0164cbb9e93c9491261d732d128a0ada7b199342eb3dd705b4c38,validation_001,0,0,1161394089,0,,
6,1.2000000000000002,A,mainline,True,False,52.79999999999999,20.80000000000001,0,maintain,0.0,0.0,42.74000000000003,18.200000000000017,0,0,maintain-maintain,0.8150337934494019,0.8134021759033203,0.7887707948684692,0,0.8150337934494019,0.8134021759033203,0.001631617546081543,0.026262998580932617,"[true, true, true]",False,False,False,67012,375000,c9967abfc5e0164cbb9e93c9491261d732d128a0ada7b199342eb3dd705b4c38,validation_001,0,0,1161394089,0,,
