policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap
0,0.0,A,mainline,True,False,28.0,20.0,2,decelerate,0.0,-2.9999999999999716,20.0,20.0,2,1,decelerate-accelerate,-0.13395491242408752,-0.10140137374401093,0.2802770733833313,2,0.2802770733833313,-0.10140137374401093,0.3816784471273422,0.4142319858074188,"[true, true, true]",False,False,False,67020,0,32739ecb8f97bdefca42b15e30ba3e743b960eb59ca1e748e85465e85579d925,validation_001,0,0,667838794,0,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,2,1,decelerate-accelerate,-0.12629929184913635,-0.01800687611103058,-0.0749773383140564,1,-0.01800687611103058,-0.0749773383140564,0.05697046220302582,0.10829241573810577,"[true, true, true]",False,False,False,67020,0,32739ecb8f97bdefca42b15e30ba3e743b960eb59ca1e748e85465e85579d925,validation_001,0,0,667838794,0,
1,0.2,A,mainline,True,False,31.939999999999998,19.400000000000006,2,decelerate,-3.0,-2.9999999999999716,24.040000000000003,20.400000000000006,2,1,decelerate-accelerate,-0.13457825779914856,-0.09955223649740219,0.2781241834163666,2,0.2781241834163666,-0.09955223649740219,0.37767641991376877,0.41270244121551514,"[true, true, true]",False,False,False,67020,0,32739ecb8f97bdefca42b15e30ba3e743b960eb59ca1e748e85465e85579d925,validation_001,0,0,667838794,0,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,1,accelerate,2.0,2.0000000000000284,31.939999999999998,19.400000000000006,2,1,decelerate-accelerate,-0.1275782585144043,-0.01757827401161194,-0.07802796363830566,1,-0.01757827401161194,-0.07802796363830566,0.060449689626693726,0.10999998450279236,"[true, true, true]",False,False,False,67020,0,32739ecb8f97bdefca42b15e30ba3e743b960eb59ca1e748e85465e85579d925,validation_001,0,0,667838794,0,
2,0.4,A,mainline,True,False,35.760000000000005,18.80000000000001,2,decelerate,-3.0,-2.9999999999999716,28.160000000000004,20.80000000000001,2,1,decelerate-accelerate,-0.13550367951393127,-0.09776999801397324,0.27615436911582947,2,0.27615436911582947,-0.09776999801397324,0.3739243671298027,0.41165804862976074,"[true, true, true]",False,False,False,67020,0,32739ecb8f97bdefca42b15e30ba3e743b960eb59ca1e748e85465e85579d925,validation_001,0,0,667838794,0,
2,0.4,B,ramp,True,False,28.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,35.760000000000005,18.80000000000001,2,1,decelerate-accelerate,-0.12881776690483093,-0.01692354679107666,-0.08077593147754669,1,-0.01692354679107666,-0.08077593147754669,0.06385238468647003,0.11189422011375427,"[true, true, true]",False,False,False,67020,0,32739ecb8f97bdefca42b15e30ba3e743b960eb59ca1e748e85465e85579d925,validation_001,0,0,667838794,0,
3,0.6000000000000001,A,mainline,True,False,39.46000000000001,18.200000000000017,2,decelerate,-3.0,-2.9999999999999716,32.36000000000001,21.200000000000017,2,1,decelerate-accelerate,-0.13647359609603882,-0.09590786695480347,0.27429452538490295,2,0.27429452538490295,-0.09590786695480347,0.3702023923397064,0.4107681214809418,"[true, true, true]",False,False,False,67020,0,32739ecb8f97bdefca42b15e30ba3e743b960eb59ca1e748e85465e85579d925,validation_001,0,0,667838794,0,
3,0.6000000000000001,B,ramp,True,False,32.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,39.46000000000001,18.200000000000017,2,1,decelerate-accelerate,-0.13003310561180115,-0.016324922442436218,-0.08350662142038345,1,-0.016324922442436218,-0.08350662142038345,0.06718169897794724,0.11370818316936493,"[true, true, true]",False,False,False,67020,0,32739ecb8f97bdefca42b15e30ba3e743b960eb59ca1e748e85465e85579d925,validation_001,0,0,667838794,0,
4,0.8,A,mainline,True,False,43.040000000000006,17.600000000000023,2,decelerate,-3.0,-2.9999999999999716,36.64000000000001,21.600000000000023,2,1,decelerate-accelerate,-0.13747049868106842,-0.09397666901350021,0.2725200057029724,2,0.2725200057029724,-0.09397666901350021,0.3664966747164726,0.40999050438404083,"[true, true, true]",False,False,False,67020,0,32739ecb8f97bdefca42b15e30ba3e743b960eb59ca1e748e85465e85579d925,validation_001,0,0,667838794,0,
4,0.8,B,ramp,True,False,36.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,43.040000000000006,17.600000000000023,2,1,decelerate-accelerate,-0.1312248259782791,-0.015780143439769745,-0.08622467517852783,1,-0.015780143439769745,-0.08622467517852783,0.07044453173875809,0.11544468253850937,"[true, true, true]",False,False,False,67020,0,32739ecb8f97bdefca42b15e30ba3e743b960eb59ca1e748e85465e85579d925,validation_001,0,0,667838794,0,
