policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap,minimum_TTC
0,0.0,A,mainline,True,False,28.0,20.0,0,maintain,0.0,0.0,20.0,20.0,0,0,maintain-maintain,0.07180231809616089,-0.10142717510461807,-0.052400846034288406,0,0.07180231809616089,-0.052400846034288406,0.1242031641304493,0.17322949320077896,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
0,0.0,B,ramp,True,False,20.0,20.0,0,maintain,0.0,0.0,28.0,20.0,0,0,maintain-maintain,0.14031431078910828,-0.02149796485900879,-0.08553747087717056,0,0.14031431078910828,-0.02149796485900879,0.16181227564811707,0.22585178166627884,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
1,0.2,A,mainline,True,False,32.0,20.0,0,maintain,0.0,0.0,24.0,20.0,0,0,maintain-maintain,0.0736447125673294,-0.10199111700057983,-0.05334073305130005,0,0.0736447125673294,-0.05334073305130005,0.12698544561862946,0.17563582956790924,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
1,0.2,B,ramp,True,False,24.0,20.0,0,maintain,0.0,0.0,32.0,20.0,0,0,maintain-maintain,0.13881534337997437,-0.020392194390296936,-0.08768303692340851,0,0.13881534337997437,-0.020392194390296936,0.1592075377702713,0.22649838030338287,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
2,0.4,A,mainline,True,False,36.0,20.0,0,maintain,0.0,0.0,28.0,20.0,0,0,maintain-maintain,0.07569673657417297,-0.10230236500501633,-0.054217688739299774,0,0.07569673657417297,-0.054217688739299774,0.12991442531347275,0.1779991015791893,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
2,0.4,B,ramp,True,False,28.0,20.0,0,maintain,0.0,0.0,36.0,20.0,0,0,maintain-maintain,0.1372241973876953,-0.019487008452415466,-0.0897449180483818,0,0.1372241973876953,-0.019487008452415466,0.15671120584011078,0.22696911543607712,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
3,0.6000000000000001,A,mainline,True,False,40.0,20.0,0,maintain,0.0,0.0,32.0,20.0,0,0,maintain-maintain,0.0780380442738533,-0.10257494449615479,-0.05511339753866196,0,0.0780380442738533,-0.05511339753866196,0.13315144181251526,0.1806129887700081,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
3,0.6000000000000001,B,ramp,True,False,32.0,20.0,0,maintain,0.0,0.0,40.0,20.0,0,0,maintain-maintain,0.13559243083000183,-0.018902286887168884,-0.09166213870048523,0,0.13559243083000183,-0.018902286887168884,0.15449471771717072,0.22725456953048706,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
4,0.8,A,mainline,True,False,44.0,20.0,0,maintain,0.0,0.0,36.0,20.0,0,0,maintain-maintain,0.08065836131572723,-0.10254071652889252,-0.0556500069797039,0,0.08065836131572723,-0.0556500069797039,0.13630836829543114,0.18319907784461975,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
4,0.8,B,ramp,True,False,36.0,20.0,0,maintain,0.0,0.0,44.0,20.0,0,0,maintain-maintain,0.1349959522485733,-0.017441242933273315,-0.09402823448181152,0,0.1349959522485733,-0.017441242933273315,0.15243719518184662,0.22902418673038483,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
5,1.0,A,mainline,True,False,48.0,20.0,0,maintain,0.0,0.0,40.0,20.0,0,0,maintain-maintain,0.08336445689201355,-0.10233280062675476,-0.056058622896671295,0,0.08336445689201355,-0.056058622896671295,0.13942307978868484,0.1856972575187683,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
5,1.0,B,ramp,True,False,40.0,20.0,0,maintain,0.0,0.0,48.0,20.0,0,0,maintain-maintain,0.13468466699123383,-0.015662282705307007,-0.09649695456027985,0,0.13468466699123383,-0.015662282705307007,0.15034694969654083,0.23118162155151367,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
6,1.2000000000000002,A,mainline,True,False,52.0,20.0,0,maintain,0.0,0.0,44.0,20.0,0,0,maintain-maintain,0.08606381714344025,-0.10202018916606903,-0.05639807879924774,0,0.08606381714344025,-0.05639807879924774,0.142461895942688,0.18808400630950928,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
6,1.2000000000000002,B,ramp,True,False,44.0,20.0,0,maintain,0.0,0.0,52.0,20.0,0,0,maintain-maintain,0.13423816859722137,-0.013904239982366562,-0.09887884557247162,0,0.13423816859722137,-0.013904239982366562,0.14814240857958794,0.233117014169693,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
7,1.4000000000000001,A,mainline,True,False,56.0,20.0,0,maintain,0.0,0.0,48.0,20.0,0,0,maintain-maintain,0.0885934978723526,-0.10174759477376938,-0.0564841665327549,0,0.0885934978723526,-0.0564841665327549,0.1450776644051075,0.19034109264612198,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
7,1.4000000000000001,B,ramp,True,False,48.0,20.0,0,maintain,0.0,0.0,56.0,20.0,0,0,maintain-maintain,0.13390453159809113,-0.012244954705238342,-0.10133147984743118,0,0.13390453159809113,-0.012244954705238342,0.14614948630332947,0.2352360114455223,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
8,1.6,A,mainline,True,False,60.0,20.0,0,maintain,0.0,0.0,52.0,20.0,0,0,maintain-maintain,0.09154872596263885,-0.10111065208911896,-0.05637654662132263,0,0.09154872596263885,-0.05637654662132263,0.1479252725839615,0.1926593780517578,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
8,1.6,B,ramp,True,False,52.0,20.0,0,maintain,0.0,0.0,60.0,20.0,0,0,maintain-maintain,0.13361410796642303,-0.010608084499835968,-0.10380662977695465,0,0.13361410796642303,-0.010608084499835968,0.144222192466259,0.23742073774337769,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
9,1.8,A,mainline,True,False,64.0,20.0,0,maintain,0.0,0.0,56.0,20.0,0,0,maintain-maintain,0.09254105389118195,-0.10196568816900253,-0.05647778511047363,0,0.09254105389118195,-0.05647778511047363,0.14901883900165558,0.19450674206018448,"[true, true, true]",False,False,False,67014,0,c8e3370cd0628d3532c9b4c453a8da04e51b49a28b1471c1159824d4d2c25221,validation_001,0,0,1153022115,0,,
