policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap
0,0.0,A,mainline,True,False,28.0,20.0,1,accelerate,0.0,2.0000000000000284,20.0,20.0,1,1,accelerate-accelerate,0.5824650526046753,0.5950421094894409,0.5594396591186523,1,0.5950421094894409,0.5824650526046753,0.012577056884765625,0.035602450370788574,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,1,1,accelerate-accelerate,0.6958216428756714,0.7248412370681763,0.6624667644500732,1,0.7248412370681763,0.6958216428756714,0.029019594192504883,0.06237447261810303,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
1,0.2,A,mainline,True,False,32.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,24.040000000000003,20.400000000000006,1,1,accelerate-accelerate,0.5759813189506531,0.5855580568313599,0.5556256771087646,1,0.5855580568313599,0.5759813189506531,0.009576737880706787,0.029932379722595215,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,1,accelerate,2.0,2.0000000000000284,32.04,20.400000000000006,1,1,accelerate-accelerate,0.6926360130310059,0.7147095203399658,0.6674850583076477,1,0.7147095203399658,0.6926360130310059,0.02207350730895996,0.047224462032318115,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
2,0.4,A,mainline,True,False,36.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,28.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.5631014704704285,0.5694780945777893,0.5452858209609985,1,0.5694780945777893,0.5631014704704285,0.00637662410736084,0.02419227361679077,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
2,0.4,B,ramp,True,False,28.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,36.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.6956180930137634,0.713266909122467,0.6785051226615906,1,0.713266909122467,0.6956180930137634,0.017648816108703613,0.034761786460876465,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
3,0.6000000000000001,A,mainline,True,False,40.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,32.36000000000001,21.200000000000017,1,1,accelerate-accelerate,0.5543273687362671,0.5583983659744263,0.5382550954818726,1,0.5583983659744263,0.5543273687362671,0.00407099723815918,0.02014327049255371,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
3,0.6000000000000001,B,ramp,True,False,32.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,40.36000000000001,21.200000000000017,1,1,accelerate-accelerate,0.6882871985435486,0.7014167308807373,0.6762524843215942,1,0.7014167308807373,0.6882871985435486,0.01312953233718872,0.025164246559143066,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
4,0.8,A,mainline,True,False,44.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,36.64000000000001,21.600000000000023,1,1,accelerate-accelerate,0.5561641454696655,0.5604842305183411,0.5399412512779236,1,0.5604842305183411,0.5561641454696655,0.004320085048675537,0.02054297924041748,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
4,0.8,B,ramp,True,False,36.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,44.64000000000001,21.600000000000023,1,1,accelerate-accelerate,0.6761689186096191,0.68489670753479,0.6692177057266235,1,0.68489670753479,0.6761689186096191,0.008727788925170898,0.015679001808166504,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
5,1.0,A,mainline,True,False,49.000000000000014,22.00000000000003,1,accelerate,2.0,2.0000000000000284,41.000000000000014,22.00000000000003,1,1,accelerate-accelerate,0.5573378801345825,0.5628609657287598,0.5399253368377686,1,0.5628609657287598,0.5573378801345825,0.005523085594177246,0.02293562889099121,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
5,1.0,B,ramp,True,False,41.000000000000014,22.00000000000003,1,accelerate,2.0,2.0000000000000284,49.000000000000014,22.00000000000003,1,1,accelerate-accelerate,0.6650925874710083,0.6701072454452515,0.6616361737251282,1,0.6701072454452515,0.6650925874710083,0.005014657974243164,0.008471071720123291,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
6,1.2000000000000002,A,mainline,True,False,53.44000000000002,22.400000000000034,1,accelerate,2.0,2.0000000000000284,45.44000000000002,22.400000000000034,1,1,accelerate-accelerate,0.5433390736579895,0.5626482367515564,0.5196359157562256,1,0.5626482367515564,0.5433390736579895,0.019309163093566895,0.04301232099533081,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
6,1.2000000000000002,B,ramp,True,False,45.44000000000002,22.400000000000034,1,accelerate,2.0,2.0000000000000284,53.44000000000002,22.400000000000034,1,1,accelerate-accelerate,0.6501682996749878,0.6512459516525269,0.6497331857681274,1,0.6512459516525269,0.6501682996749878,0.0010776519775390625,0.001512765884399414,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
7,1.4000000000000001,A,mainline,True,False,57.96000000000003,22.80000000000004,1,accelerate,2.0,2.0000000000000284,49.96000000000003,22.80000000000004,1,2,accelerate-decelerate,0.510766327381134,0.5674546957015991,0.4723910987377167,1,0.5674546957015991,0.510766327381134,0.05668836832046509,0.09506359696388245,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
7,1.4000000000000001,B,ramp,True,False,49.96000000000003,22.80000000000004,2,decelerate,2.0,-2.9999999999999716,57.96000000000003,22.80000000000004,1,2,accelerate-decelerate,0.6339465379714966,0.6315873265266418,0.6345372796058655,2,0.6345372796058655,0.6339465379714966,0.0005907416343688965,0.002949953079223633,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
8,1.6,A,mainline,True,False,62.56000000000004,23.200000000000045,1,accelerate,2.0,2.0000000000000284,54.46000000000004,22.200000000000045,1,1,accelerate-accelerate,0.5643035769462585,0.5996243953704834,0.5242691040039062,1,0.5996243953704834,0.5643035769462585,0.035320818424224854,0.07535529136657715,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
8,1.6,B,ramp,True,False,54.46000000000004,22.200000000000045,1,accelerate,-3.0,2.0000000000000284,62.56000000000004,23.200000000000045,1,1,accelerate-accelerate,0.6149988174438477,0.6154326796531677,0.6091724038124084,1,0.6154326796531677,0.6149988174438477,0.00043386220932006836,0.006260275840759277,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
9,1.8,A,mainline,True,False,67.24000000000005,23.60000000000005,1,accelerate,2.0,2.0000000000000284,58.940000000000055,22.60000000000005,1,0,accelerate-maintain,0.5179231762886047,0.5912556648254395,0.46346592903137207,1,0.5912556648254395,0.5179231762886047,0.07333248853683472,0.12778973579406738,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
9,1.8,B,ramp,True,False,58.940000000000055,22.60000000000005,0,maintain,2.0,0.0,67.24000000000005,23.60000000000005,1,0,accelerate-maintain,0.6055967807769775,0.603996753692627,0.6001125574111938,0,0.6055967807769775,0.603996753692627,0.001600027084350586,0.005484223365783691,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
10,2.0,A,mainline,True,False,72.00000000000007,24.000000000000057,1,accelerate,2.0,2.0000000000000284,63.460000000000065,22.60000000000005,1,0,accelerate-maintain,0.5430204272270203,0.5822787284851074,0.5033096075057983,1,0.5822787284851074,0.5430204272270203,0.03925830125808716,0.07896912097930908,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
10,2.0,B,ramp,True,False,63.460000000000065,22.60000000000005,0,maintain,0.0,0.0,72.00000000000007,24.000000000000057,1,0,accelerate-maintain,0.596750020980835,0.5949829816818237,0.5899651646614075,0,0.596750020980835,0.5949829816818237,0.0017670392990112305,0.00678485631942749,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
11,2.2,A,mainline,True,False,76.84000000000009,24.400000000000063,1,accelerate,2.0,2.0000000000000284,67.98000000000005,22.60000000000005,1,0,accelerate-maintain,0.5704740285873413,0.5815517902374268,0.5439666509628296,1,0.5815517902374268,0.5704740285873413,0.01107776165008545,0.03758513927459717,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
11,2.2,B,ramp,True,False,67.98000000000005,22.60000000000005,0,maintain,0.0,0.0,76.84000000000009,24.400000000000063,1,0,accelerate-maintain,0.5868409276008606,0.5847213268280029,0.5789269804954529,0,0.5868409276008606,0.5847213268280029,0.002119600772857666,0.007913947105407715,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
12,2.4000000000000004,A,mainline,True,False,81.76000000000009,24.800000000000068,1,accelerate,2.0,2.0000000000000284,72.50000000000003,22.60000000000005,1,0,accelerate-maintain,0.5783857107162476,0.5878856778144836,0.5548260807991028,1,0.5878856778144836,0.5783857107162476,0.009499967098236084,0.03305959701538086,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
12,2.4000000000000004,B,ramp,True,False,72.50000000000003,22.60000000000005,0,maintain,0.0,0.0,81.76000000000009,24.800000000000068,1,0,accelerate-maintain,0.5779099464416504,0.5755257606506348,0.5688891410827637,0,0.5779099464416504,0.5755257606506348,0.002384185791015625,0.009020805358886719,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
13,2.6,A,mainline,True,False,86.7600000000001,25.200000000000074,1,accelerate,2.0,2.0000000000000284,77.02000000000001,22.60000000000005,1,0,accelerate-maintain,0.587610125541687,0.5955562591552734,0.5670576691627502,1,0.5955562591552734,0.587610125541687,0.007946133613586426,0.028498589992523193,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
13,2.6,B,ramp,True,False,77.02000000000001,22.60000000000005,0,maintain,0.0,0.0,86.7600000000001,25.200000000000074,1,0,accelerate-maintain,0.5735486745834351,0.570690393447876,0.5643038153648376,0,0.5735486745834351,0.570690393447876,0.002858281135559082,0.009244859218597412,"[true, true, true]",False,False,False,67005,350000,ed509bc173980995e552bcdf218cbe8fa931e5fbaa482d491df51b555df5aec9,validation_001,0,0,690508526,0,
