policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap,minimum_TTC
0,0.0,A,mainline,True,False,28.0,20.0,1,accelerate,0.0,2.0000000000000284,20.0,20.0,1,0,accelerate-maintain,0.9568016529083252,0.9822546243667603,0.922903299331665,1,0.9822546243667603,0.9568016529083252,0.02545297145843506,0.059351325035095215,"[true, true, true]",False,False,False,67015,350000,51587fd7614bb2d12341d9eafea9ff1b319fbb43a324a24702f5b3618021859f,validation_001,0,0,86900313,0,,
0,0.0,B,ramp,True,False,20.0,20.0,0,maintain,0.0,0.0,28.0,20.0,1,0,accelerate-maintain,0.6145827770233154,0.610130786895752,0.6101784706115723,0,0.6145827770233154,0.6101784706115723,0.004404306411743164,0.0044519901275634766,"[true, true, true]",False,False,False,67015,350000,51587fd7614bb2d12341d9eafea9ff1b319fbb43a324a24702f5b3618021859f,validation_001,0,0,86900313,0,,
1,0.2,A,mainline,True,False,32.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,24.0,20.0,1,0,accelerate-maintain,0.9787667989730835,0.9922813177108765,0.9566479921340942,1,0.9922813177108765,0.9787667989730835,0.013514518737792969,0.03563332557678223,"[true, true, true]",False,False,False,67015,350000,51587fd7614bb2d12341d9eafea9ff1b319fbb43a324a24702f5b3618021859f,validation_001,0,0,86900313,0,,
1,0.2,B,ramp,True,False,24.0,20.0,0,maintain,0.0,0.0,32.04,20.400000000000006,1,0,accelerate-maintain,0.6121600866317749,0.609082818031311,0.6060126423835754,0,0.6121600866317749,0.609082818031311,0.003077268600463867,0.006147444248199463,"[true, true, true]",False,False,False,67015,350000,51587fd7614bb2d12341d9eafea9ff1b319fbb43a324a24702f5b3618021859f,validation_001,0,0,86900313,0,,
2,0.4,A,mainline,True,False,36.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,28.0,20.0,1,0,accelerate-maintain,0.9960353970527649,0.9976053237915039,0.985828161239624,1,0.9976053237915039,0.9960353970527649,0.0015699267387390137,0.011777162551879883,"[true, true, true]",False,False,False,67015,350000,51587fd7614bb2d12341d9eafea9ff1b319fbb43a324a24702f5b3618021859f,validation_001,0,0,86900313,0,,
2,0.4,B,ramp,True,False,28.0,20.0,0,maintain,0.0,0.0,36.160000000000004,20.80000000000001,1,0,accelerate-maintain,0.6096715927124023,0.6080645322799683,0.6016669273376465,0,0.6096715927124023,0.6080645322799683,0.001607060432434082,0.00800466537475586,"[true, true, true]",False,False,False,67015,350000,51587fd7614bb2d12341d9eafea9ff1b319fbb43a324a24702f5b3618021859f,validation_001,0,0,86900313,0,,
3,0.6000000000000001,A,mainline,True,False,40.36000000000001,21.200000000000017,0,maintain,2.0,0.0,32.0,20.0,0,0,maintain-maintain,0.9972317814826965,0.9969114065170288,0.9888823628425598,0,0.9972317814826965,0.9969114065170288,0.0003203749656677246,0.008349418640136719,"[true, true, true]",False,False,False,67015,350000,51587fd7614bb2d12341d9eafea9ff1b319fbb43a324a24702f5b3618021859f,validation_001,0,0,86900313,0,,
3,0.6000000000000001,B,ramp,True,False,32.0,20.0,0,maintain,0.0,0.0,40.36000000000001,21.200000000000017,0,0,maintain-maintain,0.6070917248725891,0.607071042060852,0.5970825552940369,0,0.6070917248725891,0.607071042060852,2.0682811737060547e-05,0.010009169578552246,"[true, true, true]",False,False,False,67015,350000,51587fd7614bb2d12341d9eafea9ff1b319fbb43a324a24702f5b3618021859f,validation_001,0,0,86900313,0,,
4,0.8,A,mainline,True,False,44.600000000000016,21.200000000000017,1,accelerate,0.0,2.0000000000000284,36.0,20.0,1,0,accelerate-maintain,0.9886409640312195,0.98967444896698,0.9789228439331055,1,0.98967444896698,0.9886409640312195,0.001033484935760498,0.010751605033874512,"[true, true, true]",False,False,False,67015,350000,51587fd7614bb2d12341d9eafea9ff1b319fbb43a324a24702f5b3618021859f,validation_001,0,0,86900313,0,,
4,0.8,B,ramp,True,False,36.0,20.0,0,maintain,0.0,0.0,44.600000000000016,21.200000000000017,1,0,accelerate-maintain,0.6012517213821411,0.600592851638794,0.5919631123542786,0,0.6012517213821411,0.600592851638794,0.000658869743347168,0.009288609027862549,"[true, true, true]",False,False,False,67015,350000,51587fd7614bb2d12341d9eafea9ff1b319fbb43a324a24702f5b3618021859f,validation_001,0,0,86900313,0,,
