policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap
0,0.0,A,mainline,True,False,28.0,20.0,1,accelerate,0.0,2.0000000000000284,20.0,20.0,1,1,accelerate-accelerate,0.8089332580566406,0.8311240077018738,0.7466043829917908,1,0.8311240077018738,0.8089332580566406,0.022190749645233154,0.08451962471008301,"[true, true, true]",False,False,False,67011,350000,e5909ed0cf795e635effddae949df0eb46a7b600c4b0f6a0e396dc75e25ddeb5,validation_001,0,0,289710421,0,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,1,1,accelerate-accelerate,0.6535246968269348,0.6545045375823975,0.6460092067718506,1,0.6545045375823975,0.6535246968269348,0.0009798407554626465,0.008495330810546875,"[true, true, true]",False,False,False,67011,350000,e5909ed0cf795e635effddae949df0eb46a7b600c4b0f6a0e396dc75e25ddeb5,validation_001,0,0,289710421,0,
1,0.2,A,mainline,True,False,32.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,24.040000000000003,20.400000000000006,1,0,accelerate-maintain,0.8077070713043213,0.8256357312202454,0.7527888417243958,1,0.8256357312202454,0.8077070713043213,0.017928659915924072,0.07284688949584961,"[true, true, true]",False,False,False,67011,350000,e5909ed0cf795e635effddae949df0eb46a7b600c4b0f6a0e396dc75e25ddeb5,validation_001,0,0,289710421,0,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,0,maintain,2.0,0.0,32.04,20.400000000000006,1,0,accelerate-maintain,0.6425983905792236,0.6423419713973999,0.6355618238449097,0,0.6425983905792236,0.6423419713973999,0.00025641918182373047,0.007036566734313965,"[true, true, true]",False,False,False,67011,350000,e5909ed0cf795e635effddae949df0eb46a7b600c4b0f6a0e396dc75e25ddeb5,validation_001,0,0,289710421,0,
2,0.4,A,mainline,True,False,36.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,28.12,20.400000000000006,1,1,accelerate-accelerate,0.8083958029747009,0.8212212920188904,0.7623409628868103,1,0.8212212920188904,0.8083958029747009,0.012825489044189453,0.05888032913208008,"[true, true, true]",False,False,False,67011,350000,e5909ed0cf795e635effddae949df0eb46a7b600c4b0f6a0e396dc75e25ddeb5,validation_001,0,0,289710421,0,
2,0.4,B,ramp,True,False,28.12,20.400000000000006,1,accelerate,0.0,2.0000000000000284,36.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.6332680583000183,0.6337496042251587,0.6249510049819946,1,0.6337496042251587,0.6332680583000183,0.00048154592514038086,0.008798599243164062,"[true, true, true]",False,False,False,67011,350000,e5909ed0cf795e635effddae949df0eb46a7b600c4b0f6a0e396dc75e25ddeb5,validation_001,0,0,289710421,0,
3,0.6000000000000001,A,mainline,True,False,40.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,32.24,20.80000000000001,1,0,accelerate-maintain,0.8027816414833069,0.8148146867752075,0.7600733637809753,1,0.8148146867752075,0.8027816414833069,0.012033045291900635,0.05474132299423218,"[true, true, true]",False,False,False,67011,350000,e5909ed0cf795e635effddae949df0eb46a7b600c4b0f6a0e396dc75e25ddeb5,validation_001,0,0,289710421,0,
3,0.6000000000000001,B,ramp,True,False,32.24,20.80000000000001,0,maintain,2.0,0.0,40.36000000000001,21.200000000000017,1,0,accelerate-maintain,0.622009813785553,0.6213933825492859,0.6130975484848022,0,0.622009813785553,0.6213933825492859,0.0006164312362670898,0.008912265300750732,"[true, true, true]",False,False,False,67011,350000,e5909ed0cf795e635effddae949df0eb46a7b600c4b0f6a0e396dc75e25ddeb5,validation_001,0,0,289710421,0,
4,0.8,A,mainline,True,False,44.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,36.4,20.80000000000001,1,0,accelerate-maintain,0.7959229350090027,0.807056188583374,0.7573621869087219,1,0.807056188583374,0.7959229350090027,0.011133253574371338,0.0496940016746521,"[true, true, true]",False,False,False,67011,350000,e5909ed0cf795e635effddae949df0eb46a7b600c4b0f6a0e396dc75e25ddeb5,validation_001,0,0,289710421,0,
4,0.8,B,ramp,True,False,36.4,20.80000000000001,0,maintain,0.0,0.0,44.64000000000001,21.600000000000023,1,0,accelerate-maintain,0.6092931032180786,0.6090731620788574,0.5985937118530273,0,0.6092931032180786,0.6090731620788574,0.0002199411392211914,0.01069939136505127,"[true, true, true]",False,False,False,67011,350000,e5909ed0cf795e635effddae949df0eb46a7b600c4b0f6a0e396dc75e25ddeb5,validation_001,0,0,289710421,0,
5,1.0,A,mainline,True,False,49.000000000000014,22.00000000000003,1,accelerate,2.0,2.0000000000000284,40.559999999999995,20.80000000000001,1,1,accelerate-accelerate,0.782833456993103,0.7932897210121155,0.7482725977897644,1,0.7932897210121155,0.782833456993103,0.010456264019012451,0.045017123222351074,"[true, true, true]",False,False,False,67011,350000,e5909ed0cf795e635effddae949df0eb46a7b600c4b0f6a0e396dc75e25ddeb5,validation_001,0,0,289710421,0,
5,1.0,B,ramp,True,False,40.559999999999995,20.80000000000001,1,accelerate,0.0,2.0000000000000284,49.000000000000014,22.00000000000003,1,1,accelerate-accelerate,0.5964990854263306,0.5966641902923584,0.5839194655418396,1,0.5966641902923584,0.5964990854263306,0.00016510486602783203,0.012744724750518799,"[true, true, true]",False,False,False,67011,350000,e5909ed0cf795e635effddae949df0eb46a7b600c4b0f6a0e396dc75e25ddeb5,validation_001,0,0,289710421,0,
