policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap,minimum_TTC
0,0.0,A,mainline,True,False,28.0,20.0,1,accelerate,0.0,2.0000000000000284,20.0,20.0,1,0,accelerate-maintain,0.7966306805610657,0.8079662919044495,0.7777508497238159,1,0.8079662919044495,0.7966306805610657,0.011335611343383789,0.030215442180633545,"[true, true, true]",False,False,False,67009,400000,6fb206907722adefaa77f45462387ddf4a4dd7ec015bed576b29b5364ba8c269,validation_001,0,0,834602648,0,,
0,0.0,B,ramp,True,False,20.0,20.0,0,maintain,0.0,0.0,28.0,20.0,1,0,accelerate-maintain,0.568007230758667,0.5654082298278809,0.5500922203063965,0,0.568007230758667,0.5654082298278809,0.002599000930786133,0.017915010452270508,"[true, true, true]",False,False,False,67009,400000,6fb206907722adefaa77f45462387ddf4a4dd7ec015bed576b29b5364ba8c269,validation_001,0,0,834602648,0,,
1,0.2,A,mainline,True,False,32.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,24.0,20.0,1,0,accelerate-maintain,0.7982239723205566,0.8088323473930359,0.7814571857452393,1,0.8088323473930359,0.7982239723205566,0.010608375072479248,0.02737516164779663,"[true, true, true]",False,False,False,67009,400000,6fb206907722adefaa77f45462387ddf4a4dd7ec015bed576b29b5364ba8c269,validation_001,0,0,834602648,0,,
1,0.2,B,ramp,True,False,24.0,20.0,0,maintain,0.0,0.0,32.04,20.400000000000006,1,0,accelerate-maintain,0.5767220854759216,0.5738908052444458,0.5594250559806824,0,0.5767220854759216,0.5738908052444458,0.00283128023147583,0.017297029495239258,"[true, true, true]",False,False,False,67009,400000,6fb206907722adefaa77f45462387ddf4a4dd7ec015bed576b29b5364ba8c269,validation_001,0,0,834602648,0,,
2,0.4,A,mainline,True,False,36.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,28.0,20.0,1,0,accelerate-maintain,0.8016525506973267,0.8079943656921387,0.7903417944908142,1,0.8079943656921387,0.8016525506973267,0.006341814994812012,0.017652571201324463,"[true, true, true]",False,False,False,67009,400000,6fb206907722adefaa77f45462387ddf4a4dd7ec015bed576b29b5364ba8c269,validation_001,0,0,834602648,0,,
2,0.4,B,ramp,True,False,28.0,20.0,0,maintain,0.0,0.0,36.160000000000004,20.80000000000001,1,0,accelerate-maintain,0.5835167169570923,0.5807880759239197,0.567057728767395,0,0.5835167169570923,0.5807880759239197,0.0027286410331726074,0.016458988189697266,"[true, true, true]",False,False,False,67009,400000,6fb206907722adefaa77f45462387ddf4a4dd7ec015bed576b29b5364ba8c269,validation_001,0,0,834602648,0,,
3,0.6000000000000001,A,mainline,True,False,40.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,32.0,20.0,1,0,accelerate-maintain,0.7987393736839294,0.8042678833007812,0.7882906794548035,1,0.8042678833007812,0.7987393736839294,0.005528509616851807,0.015977203845977783,"[true, true, true]",False,False,False,67009,400000,6fb206907722adefaa77f45462387ddf4a4dd7ec015bed576b29b5364ba8c269,validation_001,0,0,834602648,0,,
3,0.6000000000000001,B,ramp,True,False,32.0,20.0,0,maintain,0.0,0.0,40.36000000000001,21.200000000000017,1,0,accelerate-maintain,0.5896873474121094,0.5870726108551025,0.5741413235664368,0,0.5896873474121094,0.5870726108551025,0.002614736557006836,0.015546023845672607,"[true, true, true]",False,False,False,67009,400000,6fb206907722adefaa77f45462387ddf4a4dd7ec015bed576b29b5364ba8c269,validation_001,0,0,834602648,0,,
4,0.8,A,mainline,True,False,44.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,36.0,20.0,1,0,accelerate-maintain,0.7952836155891418,0.7998718023300171,0.785875678062439,1,0.7998718023300171,0.7952836155891418,0.004588186740875244,0.013996124267578125,"[true, true, true]",False,False,False,67009,400000,6fb206907722adefaa77f45462387ddf4a4dd7ec015bed576b29b5364ba8c269,validation_001,0,0,834602648,0,,
4,0.8,B,ramp,True,False,36.0,20.0,0,maintain,0.0,0.0,44.64000000000001,21.600000000000023,1,0,accelerate-maintain,0.5968350172042847,0.5945394039154053,0.5819199085235596,0,0.5968350172042847,0.5945394039154053,0.0022956132888793945,0.014915108680725098,"[true, true, true]",False,False,False,67009,400000,6fb206907722adefaa77f45462387ddf4a4dd7ec015bed576b29b5364ba8c269,validation_001,0,0,834602648,0,,
