seed,condition,regime,group,opp_worse,opp_better,yield_worse,yield_better,recv_opp_worse,recv_yield_worse,priority_pairs,priority_to_worse_off,burden_opp_worse,burden_opp_better,burden_event_worse,burden_event_better,worst_off_samples,recovery_n_k10,recovery_sum_k10,gapclosure_sum_k10,recovery_n_k25,recovery_sum_k25,gapclosure_sum_k25,recovery_n_k50,recovery_sum_k50,gapclosure_sum_k50
920104,maximin,original,mainline-fast,138.0,24858.0,0.0,819.0,562.0,133.0,0.0,0.0,138.0,24858.0,0.0,458.0,583.5,321.0,-1.5069546283036974,-0.7572519785966408,94.0,-0.3903494596591325,-0.39989573396429645,0.0,0.0,0.0
920104,maximin,original,mainline-slow,92.0,26773.0,29.0,1506.0,1261.0,78.0,0.0,0.0,92.0,26773.0,20.0,438.0,929.5,842.0,-0.8059201437309715,0.6412647636038696,467.0,1.787585151933345,2.097129201661501,23.0,0.965497159350258,0.965497159350258
920104,maximin,original,ramp-fast,679.0,23206.0,130.0,579.0,40.0,4.0,0.0,0.0,679.0,23206.0,142.0,222.0,105.5,85.0,-1.0859222052881858,-0.2980954726554714,2.0,-0.03505918319043877,-0.012032221034708579,0.0,0.0,0.0
920104,maximin,original,ramp-slow,1153.0,25524.0,78.0,870.0,199.0,22.0,0.0,0.0,1153.0,25524.0,75.0,163.0,128.5,128.0,0.7036597387703161,1.3271096968765685,89.0,1.3385043982167326,2.281165222315714,13.0,0.9643701932731202,0.9643701932731202
920104,maximin,wsc,ALL,10425.0,127261.0,606.0,4676.0,10425.0,606.0,109.0,0,10425.0,127261.0,112.0,210.0,3039.0,2942.0,10.931131985750726,9.66350272847124,1927.0,16.81223154272486,15.154610256674877,138.0,3.7497047951800617,3.6724411241241866
920104,maximin,wsc,mainline-fast,611.0,33435.0,27.0,1349.0,7174.0,453.0,56.0,0.0,611.0,33435.0,39.0,157.0,2710.0,2616.0,9.975028578993225,8.82121589625632,1708.0,15.280581803223106,13.780931276304889,126.0,3.323371412550046,3.2352816862330886
920104,maximin,wsc,mainline-slow,3048.0,31720.0,109.0,631.0,569.0,49.0,0.0,0.0,3048.0,31720.0,0.0,4.0,140.0,140.0,0.056879698183911476,0.056879698183911476,96.0,0.08595591412210135,0.08595591412210135,0.0,0.0,0.0
920104,maximin,wsc,ramp-fast,3870.0,30050.0,313.0,1245.0,2253.0,68.0,53.0,0.0,3870.0,30050.0,67.0,48.0,189.0,186.0,0.8992237085735897,0.7854071340310099,123.0,1.445693825379653,1.287723066247887,12.0,0.42633338263001563,0.4371594378910981
920104,maximin,wsc,ramp-slow,2896.0,32056.0,157.0,1451.0,429.0,36.0,0.0,0.0,2896.0,32056.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920105,baseline,original,ALL,15468.0,120437.0,3612.0,11924.0,15468.0,3612.0,28.0,0,15468.0,120437.0,112.0,287.0,4682.0,4281.0,20.055573942296533,19.723223895056197,2449.0,29.053410371165228,28.582078947539085,38.0,1.5518736647536941,1.5212080165094304
920105,baseline,original,mainline-fast,1412.0,31485.0,0.0,1516.0,10509.0,2395.0,10.0,0.0,1412.0,31485.0,0.0,118.0,3580.0,3239.0,17.996460262298193,17.763054299191325,1870.0,26.21808574081563,25.8768892164035,35.0,1.5080207603999,1.4790341120268558
920105,baseline,original,mainline-slow,4855.0,29051.0,1572.0,4406.0,1.0,1.0,0.0,0.0,4855.0,29051.0,66.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920105,baseline,original,ramp-fast,4610.0,30412.0,47.0,978.0,4958.0,1216.0,18.0,0.0,4610.0,30412.0,0.0,58.0,1102.0,1042.0,2.05911367999834,1.960169595864874,579.0,2.8353246303495983,2.7051897311355817,3.0,0.043852904353794075,0.04217390448257452
920105,baseline,original,ramp-slow,4591.0,29489.0,1993.0,5024.0,0.0,0.0,0.0,0.0,4591.0,29489.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920105,baseline,wsc,ALL,26527.0,104515.0,4789.0,9033.0,26527.0,4789.0,19.0,19.0,26527.0,104515.0,402.0,666.0,5579.0,5250.0,77.48229229490575,78.35997572370091,3480.0,123.99377869681835,124.85756457479313,511.0,43.479213936430256,53.28316663144724
