seed,condition,regime,group,opp_worse,opp_better,yield_worse,yield_better,P_yield_given_worse,P_yield_given_better,RY,priority_pairs,priority_to_worse_off,P_priority_worse,burden_opp_worse,burden_opp_better,burden_event_worse,burden_event_better,rate_burden_worse,rate_burden_better,BC,worst_off_samples,recovery_n_k10,Recovery_k10,GapClosure_k10,recovery_n_k25,Recovery_k25,GapClosure_k25,recovery_n_k50,Recovery_k50,GapClosure_k50
900101,maximin,wsc,mainline-slow,1047.0,28908.0,1.0,529.0,0.0009551098376313276,0.018299432682994325,0.052193412450371304,0.0,0.0,nan,1047.0,28908.0,2.0,29.0,0.0019102196752626551,0.0010031825100318252,1.904159668016994,184.5,39.0,0.0013161900911652198,0.0014712364340780453,27.0,0.0031049415038843778,0.0034408240577605584,2.0,0.005093446108835886,0.005226556146013972
900101,maximin,wsc,ramp-fast,348.0,30371.0,0.0,712.0,0.0,0.023443416416976722,0.0,0.0,0.0,nan,348.0,30371.0,0.0,58.0,0.0,0.0019097165058773171,0.0,678.0,577.0,0.0005599451214688225,0.0005529809227560226,322.0,0.0013378944050843808,0.0013094290179259407,0.0,nan,nan
900101,maximin,wsc,ramp-slow,1008.0,31322.0,3.0,942.0,0.002976190476190476,0.03007470787306047,0.09895991305226973,0.0,0.0,nan,1008.0,31322.0,3.0,74.0,0.002976190476190476,0.002362556669433625,1.2597329472329473,229.5,375.0,0.0005516464060628399,0.0008683835457929365,281.0,0.0017354009032115227,0.00215364588212088,56.0,0.0019506596320271066,0.0035099295624747818
900102,baseline,original,mainline-fast,1611.0,31501.0,320.0,1961.0,0.19863438857852267,0.06225199200025396,3.190811766757798,102.0,0.0,0.0,1611.0,31501.0,329.0,442.0,0.2042209807572936,0.014031300593631947,14.554672205510196,2036.0,1974.0,0.0026933191527537424,0.0063517437041407075,1444.0,0.005663507229234421,0.013436142165231252,325.0,-0.014820168441749371,0.03219516461220669
900102,baseline,original,mainline-slow,4984.0,28101.0,390.0,2060.0,0.07825040128410915,0.07330699975089855,1.067434236157646,0.0,0.0,nan,4984.0,28101.0,238.0,619.0,0.047752808988764044,0.022027685847478738,2.1678540959503367,172.0,166.0,-0.0036999422536780555,-0.0035912135275508496,81.0,-0.0036979887568850613,-0.00020031394459031198,2.0,-0.027620693314270806,0.019670094267209837
900102,baseline,original,ramp-fast,2474.0,30475.0,274.0,1077.0,0.11075181891673404,0.03534044298605414,3.1338548574628318,108.0,0.0,0.0,2474.0,30475.0,287.0,297.0,0.11600646725949879,0.009745693191140279,11.903357204488975,1005.0,994.0,0.004352919268709768,0.007631108325134373,758.0,0.00991771033485163,0.01819008524559863,258.0,0.008800194671982066,0.03957766377290949
900102,baseline,original,ramp-slow,5186.0,28465.0,481.0,1744.0,0.09274971075973776,0.06126822413490251,1.5138305715458344,0.0,0.0,nan,5186.0,28465.0,290.0,275.0,0.05591978403393753,0.009660987177235202,5.788206009185569,473.0,458.0,-0.0019123953512043344,-0.0005634238241354361,203.0,-0.002258938041608876,0.0007973919999101648,3.0,-0.044110074839286785,-0.0025592022068940587
900102,baseline,wsc,mainline-fast,1242.0,33170.0,0.0,3355.0,0.0,0.10114561350618029,0.0,0.0,0.0,nan,1242.0,33170.0,0.0,400.0,0.0,0.012059089538739826,0.0,633.0,562.0,0.0006607087912241708,0.0006607087912241708,307.0,0.0016032996495679872,0.0016032996495679872,0.0,nan,nan
900102,baseline,wsc,mainline-slow,1742.0,32273.0,95.0,3228.0,0.05453501722158439,0.10002168995754965,0.5452319116456608,0.0,0.0,nan,1742.0,32273.0,4.0,172.0,0.002296211251435132,0.005329532426486537,0.4308466611486396,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
900102,baseline,wsc,ramp-fast,757.0,33637.0,0.0,2235.0,0.0,0.06644468888426436,0.0,0.0,0.0,nan,757.0,33637.0,0.0,252.0,0.0,0.007491750156078128,0.0,1075.0,943.0,0.0007173752513725104,0.0007173752513725104,523.0,0.0017452386250108956,0.0017452386250108956,0.0,nan,nan
