seed,condition,regime,group,opp_worse,opp_better,yield_worse,yield_better,recv_opp_worse,recv_yield_worse,priority_pairs,priority_to_worse_off,burden_opp_worse,burden_opp_better,burden_event_worse,burden_event_better,worst_off_samples,recovery_n_k10,recovery_sum_k10,gapclosure_sum_k10,recovery_n_k25,recovery_sum_k25,gapclosure_sum_k25,recovery_n_k50,recovery_sum_k50,gapclosure_sum_k50
900102,maximin,wsc,ramp-slow,0.0,31396.0,0.0,4572.0,0.0,0.0,0.0,0.0,0.0,31396.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900103,baseline,original,ALL,0,123338.0,0,3.0,0,0,0,0,0,123338.0,0,0,0,0,0,0,0,0,0,0,0,0
900103,baseline,original,mainline-fast,0.0,28665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900103,baseline,original,mainline-slow,0.0,33262.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,33262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900103,baseline,original,ramp-fast,0.0,27774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900103,baseline,original,ramp-slow,0.0,33637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900103,baseline,wsc,ALL,11124.0,117626.0,44.0,464.0,11124.0,44.0,0,0,11124.0,117626.0,36.0,108.0,5883.0,5455.0,42.620811524560295,57.15876833724777,3838.0,80.0337657610809,93.43070773238684,1138.0,46.55996578865441,62.849388217203185
900103,baseline,wsc,mainline-fast,4846.0,25360.0,44.0,44.0,330.0,0.0,0.0,0.0,4846.0,25360.0,36.0,0.0,53.0,53.0,0.1997706928062416,0.1888683482164406,41.0,0.8214900559916377,0.791805692500351,16.0,0.46690524306172543,0.45397892376726323
900103,baseline,wsc,mainline-slow,1685.0,31299.0,0.0,141.0,3592.0,0.0,0.0,0.0,1685.0,31299.0,0.0,36.0,1870.0,1765.0,12.064296796762928,12.064296796762928,1225.0,19.32120842616184,19.32120842616184,325.0,11.280118189468688,11.280118189468688
900103,baseline,wsc,ramp-fast,3548.0,27491.0,0.0,0.0,0.0,0.0,0.0,0.0,3548.0,27491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900103,baseline,wsc,ramp-slow,1045.0,33476.0,0.0,279.0,7202.0,44.0,0.0,0.0,1045.0,33476.0,0.0,72.0,3960.0,3637.0,30.356744034991127,44.9056031922684,2572.0,59.89106727892743,73.31769361372464,797.0,34.812942356124,51.11529110396723
900103,mean,original,ALL,2711.0,116254.0,0,84.0,2711.0,0,0,0,2711.0,116254.0,0,27.0,1070.0,1070.0,1.4066316700001267,1.4066316700001267,687.0,2.0900797410319427,2.0900797410319427,13.0,0.09535371490687516,0.09535371490687516
900103,mean,original,mainline-fast,1223.0,27449.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.0,27449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900103,mean,original,mainline-slow,871.0,29824.0,0.0,9.0,316.0,0.0,0.0,0.0,871.0,29824.0,0.0,3.0,119.0,119.0,0.08274521624111597,0.08274521624111597,76.0,0.12271297740540121,0.12271297740540121,1.0,0.003882549742227126,0.003882549742227126
900103,mean,original,ramp-fast,494.0,26657.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,26657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900103,mean,original,ramp-slow,123.0,32324.0,0.0,75.0,2395.0,0.0,0.0,0.0,123.0,32324.0,0.0,24.0,951.0,951.0,1.3238864537590107,1.3238864537590107,611.0,1.9673667636265415,1.9673667636265415,12.0,0.09147116516464804,0.09147116516464804
900103,mean,wsc,ALL,6089.0,122692.0,1585.0,7871.0,6089.0,1585.0,0,0,6089.0,122692.0,227.0,225.0,1867.0,1367.0,-61.46825227537188,-8.952704215665301,951.0,-103.1445125036308,12.895268561765494,776.0,-173.12250430177141,35.68993847607371
900103,mean,wsc,mainline-fast,1268.0,28649.0,484.0,2705.0,1806.0,374.0,0.0,0.0,1268.0,28649.0,77.0,57.0,544.0,488.0,-19.76186392352273,4.613374872432395,420.0,-41.03336755265008,8.255097727763502,320.0,-60.06186985620901,9.014268111175747
900103,mean,wsc,mainline-slow,2000.0,32828.0,357.0,1170.0,1083.0,301.0,0.0,0.0,2000.0,32828.0,12.0,18.0,363.0,213.0,-12.102955920790293,-7.711362210903193,122.0,-18.65494076473446,-1.4060267435939653,122.0,-39.62255602475747,9.340137470890031
900103,mean,wsc,ramp-fast,1435.0,27856.0,664.0,2274.0,1541.0,291.0,0.0,0.0,1435.0,27856.0,136.0,106.0,420.0,390.0,-15.62907123620446,2.9840997484228904,324.0,-32.59599803189632,8.29453227736997,249.0,-48.01620129419366,9.651875150695036
900103,mean,wsc,ramp-slow,1386.0,33359.0,80.0,1722.0,1659.0,619.0,0.0,0.0,1386.0,33359.0,2.0,44.0,540.0,276.0,-13.974361194854403,-8.838816625617394,85.0,-10.860206154349948,-2.248334699774013,85.0,-25.421877126611278,7.6836577433128985
900103,ggi,original,ALL,10789.0,108386.0,679.0,20007.0,10789.0,679.0,0,0,10789.0,108386.0,7.0,1740.0,5456.0,5389.0,8.591667316319747,8.621934899288872,3354.0,12.279022361708547,12.307863288212516,0,0,0
900103,ggi,original,mainline-fast,4487.0,27155.0,24.0,5079.0,0.0,0.0,0.0,0.0,4487.0,27155.0,4.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900103,ggi,original,mainline-slow,1170.0,24997.0,357.0,4550.0,4988.0,239.0,0.0,0.0,1170.0,24997.0,2.0,432.0,2524.0,2484.0,4.334241702342169,4.338473217711531,1536.0,6.15759443324734,6.160445025942796,0.0,0.0,0.0
900103,ggi,original,ramp-fast,3885.0,27815.0,77.0,5705.0,176.0,21.0,0.0,0.0,3885.0,27815.0,1.0,489.0,67.0,65.0,0.02307756165938024,0.02295074357272542,35.0,0.032875589489097856,0.03270303761119153,0.0,0.0,0.0
900103,ggi,original,ramp-slow,1247.0,28419.0,221.0,4673.0,5625.0,419.0,0.0,0.0,1247.0,28419.0,0.0,358.0,2865.0,2840.0,4.234348052318197,4.260510938004616,1783.0,6.08855233897211,6.1147152246585295,0.0,0.0,0.0
900103,ggi,wsc,ALL,18696.0,102843.0,636.0,4222.0,18696.0,636.0,75.0,72.0,18696.0,102843.0,226.0,599.0,6676.0,6427.0,56.36682237222339,56.36682237222339,4383.0,86.45904271585654,86.45904271585654,674.0,25.72782170377091,25.72782170377091
