master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,block_index,evaluation_seed,controller_A_role,controller_B_role,success,collision,terminated,truncated,termination_reason,episode_length,passing_order,first_exit_controller,first_exit_step,second_exit_step,merge_entry_step_A,merge_entry_step_B,final_progress_A,final_progress_B,final_speed_A,final_speed_B,minimum_TTC,minimum_bumper_gap,mean_stakeholder_utility,minimum_stakeholder_utility,utility_A,utility_B,roles0_A,roles0_B,evaluation_guard,condition
61004,100000,a52ed6d4bd69dfffdc07d6236d70fedaff01f555cd6e54ad45acbffe30216f7a,validation_001,1,0,566005,ramp,mainline,True,False,True,False,success,64,mainline_first,B,53.0,64.0,,,261.14000000000027,260.4525000000005,0.0,0.0,,12.345450004667327,0.9517957530913643,0.8704966916107373,0.9368750000000029,0.9998113207547171,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61004,100000,a52ed6d4bd69dfffdc07d6236d70fedaff01f555cd6e54ad45acbffe30216f7a,validation_002,0,1,566006,mainline,ramp,True,False,True,False,success,71,mainline_first,A,61.0,71.0,,,260.4200000000013,260.9300000000009,0.0,0.0,,3.8629997510095535,0.8662425678996377,0.759154062870775,0.9422950819672139,0.7635211267605619,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61004,100000,a52ed6d4bd69dfffdc07d6236d70fedaff01f555cd6e54ad45acbffe30216f7a,validation_002,1,1,566007,ramp,mainline,True,False,True,False,success,60,ramp_first,A,45.0,60.0,,,261.3000000000007,260.20000000000016,0.0,0.0,,7.974173914946022,0.9438474266061851,0.8545008175358506,0.9755555555555558,0.945333333333334,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61004,100000,a52ed6d4bd69dfffdc07d6236d70fedaff01f555cd6e54ad45acbffe30216f7a,validation_003,0,2,566008,mainline,ramp,True,False,True,False,success,121,mainline_first,A,85.0,121.0,,,261.0500000000003,260.4399999999994,0.0,0.0,,37.010063091907895,0.6928881837680594,0.4620661157024772,0.6698823529411769,0.4620661157024772,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61004,100000,a52ed6d4bd69dfffdc07d6236d70fedaff01f555cd6e54ad45acbffe30216f7a,validation_003,1,2,566009,ramp,mainline,True,False,True,False,success,61,mainline_first,B,49.0,61.0,,,260.9800000000006,260.01000000000056,0.0,0.0,,9.680864364507087,0.938686244787204,0.8765047650303809,0.8888524590163939,0.989387755102041,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61004,100000,a52ed6d4bd69dfffdc07d6236d70fedaff01f555cd6e54ad45acbffe30216f7a,validation_004,0,3,566010,mainline,ramp,True,False,True,False,success,125,mainline_first,A,88.0,125.0,,,260.67999999999995,260.4799999999997,0.0,0.0,,41.33065335161302,0.6816106315880196,0.4769599999999998,0.629318181818181,0.4769599999999998,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61004,100000,a52ed6d4bd69dfffdc07d6236d70fedaff01f555cd6e54ad45acbffe30216f7a,validation_004,1,3,566011,ramp,mainline,True,False,True,False,success,60,ramp_first,A,44.0,60.0,,,261.50000000000034,260.3600000000015,0.0,0.0,,1.9137824657144193,0.9636860727430325,0.8967442909721295,1.0,0.9580000000000007,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61004,100000,a52ed6d4bd69dfffdc07d6236d70fedaff01f555cd6e54ad45acbffe30216f7a,validation_005,0,4,566012,mainline,ramp,True,False,True,False,success,48,ramp_first,B,43.0,48.0,,,261.320000000001,261.48000000000036,0.0,0.0,,5.789780631650956,0.9576042018152459,0.8733334739276496,0.9570833333333337,1.0,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61004,100000,a52ed6d4bd69dfffdc07d6236d70fedaff01f555cd6e54ad45acbffe30216f7a,validation_005,1,4,566013,ramp,mainline,True,False,True,False,success,62,ramp_first,A,43.0,62.0,,,261.5000000000004,260.305,0.0,0.0,,7.54391444096791,0.9327176431352087,0.8295802499601881,1.0,0.9012903225806465,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61004,100000,a52ed6d4bd69dfffdc07d6236d70fedaff01f555cd6e54ad45acbffe30216f7a,validation_006,0,5,566014,mainline,ramp,True,False,True,False,success,127,mainline_first,A,89.0,127.0,,,260.4924999999997,260.7299999999992,0.0,0.0,,41.33021053036401,0.6601009569435479,0.44999999999999885,0.6086516853932575,0.44999999999999885,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61004,100000,a52ed6d4bd69dfffdc07d6236d70fedaff01f555cd6e54ad45acbffe30216f7a,validation_006,1,5,566015,ramp,mainline,True,False,True,False,success,62,ramp_first,A,44.0,62.0,,,261.2000000000005,260.14500000000004,0.0,0.0,,4.738361680540592,0.9298429387552744,0.8255447755489551,0.9931818181818183,0.9006451612903239,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61004,100000,a52ed6d4bd69dfffdc07d6236d70fedaff01f555cd6e54ad45acbffe30216f7a,validation_007,0,6,566016,mainline,ramp,True,False,True,False,success,57,mainline_first,A,48.0,57.0,,,260.1225000000011,261.12000000000194,0.0,0.0,,0.5314533678042892,0.9700518993452794,0.9284532114162045,1.0,0.9517543859649132,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61004,100000,a52ed6d4bd69dfffdc07d6236d70fedaff01f555cd6e54ad45acbffe30216f7a,validation_007,1,6,566017,ramp,mainline,True,False,True,False,success,58,ramp_first,A,43.0,58.0,,,260.90000000000055,260.7000000000007,0.0,0.0,,11.159287816157303,0.9759418899742888,0.9107443040832016,0.9930232558139536,1.0,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61004,100000,a52ed6d4bd69dfffdc07d6236d70fedaff01f555cd6e54ad45acbffe30216f7a,validation_008,0,7,566018,mainline,ramp,True,False,True,False,success,128,mainline_first,A,91.0,128.0,,,260.60999999999916,260.4799999999996,0.0,0.0,,43.76727836242708,0.6597654678921219,0.45304687499999874,0.5962637362637341,0.45304687499999874,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61004,100000,a52ed6d4bd69dfffdc07d6236d70fedaff01f555cd6e54ad45acbffe30216f7a,validation_008,1,7,566019,ramp,mainline,True,False,True,False,success,62,ramp_first,A,45.0,62.0,,,260.6000000000005,260.5449999999999,0.0,0.0,,1.1659279415778059,0.9368441554424617,0.8517852239203827,0.9933333333333334,0.9022580645161304,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_001,0,0,566005,mainline,ramp,True,False,True,False,success,48,mainline_first,A,46.0,48.0,,,260.3100000000008,261.2800000000004,0.0,0.0,8.016552065796423,1.4683704237391026,0.9902388914631169,0.9609555658524679,1.0,1.0,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_001,1,0,566006,ramp,mainline,False,True,True,False,collision,33,,,,,,,107.81250000000011,112.13625000000023,5.500000000000009,4.250000000000037,0.0,-0.5987781140611474,0.43177999340914264,0.0,0.0,0.0,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_002,0,1,566007,mainline,ramp,False,False,False,True,truncation,400,,B,54.0,,,,95.24000000000004,260.79999999999984,0.0,0.0,,23.17959202980866,0.5164322950333802,0.03990000000000001,0.03990000000000001,0.9766666666666673,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_002,1,1,566008,ramp,mainline,False,False,False,True,truncation,400,,,,,,,124.03999999999984,87.19999999999999,0.0,0.0,,14.914318610977077,0.2823841514913888,0.03487500000000001,0.050524999999999765,0.03487500000000001,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_003,0,2,566009,mainline,ramp,False,True,True,False,collision,20,,,,,,,108.38500000000015,112.98500000000035,21.300000000000082,19.50000000000007,0.0,-0.517016165569018,0.48098380423164716,0.0,0.0,0.0,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_003,1,2,566010,ramp,mainline,False,True,True,False,collision,307,,B,289.0,,,,255.6399999999991,260.66666666666634,19.60000000000001,0.0,,47.138059700739035,0.30087370242214534,0.0,0.0,0.20349480968858133,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_004,0,3,566011,mainline,ramp,True,False,True,False,success,69,ramp_first,B,50.0,69.0,,,260.3450000000009,260.58500000000134,0.0,0.0,,14.933782465714728,0.9115605044373433,0.8166768003580659,0.8295652173913071,1.0,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_004,1,3,566012,ramp,mainline,False,False,False,True,truncation,400,,A,61.0,,,,260.73999999999984,140.9600000000002,0.0,0.0,,8.670243125235103,0.5309873532435151,0.06847500000000016,0.9704918032786888,0.06847500000000016,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_005,0,4,566013,mainline,ramp,True,False,True,False,success,62,ramp_first,B,43.0,62.0,,,260.48,260.5000000000004,0.0,0.0,,13.854173914945918,0.9269195241641024,0.8057426127854417,0.9019354838709679,1.0,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_005,1,4,566014,ramp,mainline,False,False,False,True,truncation,400,,A,97.0,,,,260.2062500000014,122.59999999999994,0.0,0.0,,12.865329360787413,0.4279544866254487,0.05362500000000004,0.5926804123711349,0.05362500000000004,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_006,0,5,566015,mainline,ramp,True,False,True,False,success,158,ramp_first,B,51.0,158.0,,,260.13249999999664,261.1600000000011,0.0,0.0,,16.19806904189801,0.6774414433964171,0.3541772151898723,0.3541772151898723,0.9941176470588236,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_006,1,5,566016,ramp,mainline,False,False,False,True,truncation,400,,A,82.0,,,,260.50999999999925,128.9866666666665,0.0,0.0,,10.37344897602334,0.4566555465630758,0.05762500000000004,0.7002439024390247,0.05762500000000004,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_007,0,6,566017,mainline,ramp,True,False,True,False,success,154,ramp_first,B,45.0,154.0,,,260.38250000000005,261.500000000001,0.0,0.0,,26.519287816157245,0.6923376935896981,0.381298701298702,0.381298701298702,0.9933333333333334,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_007,1,6,566018,ramp,mainline,False,False,False,True,truncation,400,,A,89.0,,,,260.34499999999855,124.60000000000046,0.0,0.0,,19.767270525824443,0.4398256298678064,0.06162500000000014,0.6229213483146069,0.06162500000000014,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_008,0,7,566019,mainline,ramp,True,False,True,False,success,70,ramp_first,B,52.0,70.0,,,260.10000000000076,261.18500000000125,0.0,0.0,,13.403914440967654,0.8926897760627949,0.7826711921632667,0.7938571428571436,0.9942307692307693,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61005,100000,37cca9b1c1253db4ca4befd9eb67e83d587383f2b369c05bf988af2d0bf7fd51,validation_008,1,7,566020,ramp,mainline,False,False,False,True,truncation,400,,A,79.0,,,,260.4499999999996,128.70666666666662,0.0,0.0,,12.234318610977297,0.4673766815175569,0.05744999999999992,0.7382278481012665,0.05744999999999992,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_001,0,0,566006,mainline,ramp,False,False,False,True,truncation,400,,B,65.0,,,,111.06666666666696,260.80000000000024,0.0,0.0,,10.115010123182145,0.5113297174285943,0.0531750000000001,0.0531750000000001,0.9258461538461549,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_001,1,0,566007,ramp,mainline,True,False,True,False,success,336,ramp_first,A,52.0,336.0,,,261.1000000000007,260.06666666666905,0.0,0.0,,19.147466235529137,0.5883830354732792,0.1738988095238093,0.9986538461538463,0.1738988095238093,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_002,0,1,566008,mainline,ramp,False,False,False,True,truncation,400,,,,,,,144.07999999999956,232.26666666666665,0.0,0.0,5.938944341736203,4.578026662088774,0.31707168361012084,0.0704249999999999,0.0704249999999999,0.11817499999999953,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_002,1,1,566009,ramp,mainline,True,False,True,False,success,88,ramp_first,A,49.0,88.0,,,260.7625000000007,260.14625,0.0,0.0,,27.60762060741358,0.7832252720145578,0.521713704013705,0.9775510204081636,0.6336363636363631,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_003,0,2,566010,mainline,ramp,True,False,True,False,success,79,mainline_first,A,65.0,79.0,,,260.4500000000017,260.2400000000012,0.0,0.0,,2.2731763377189935,0.8282011918437959,0.7087341772151922,0.8478461538461568,0.7087341772151922,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_003,1,2,566011,ramp,mainline,True,False,True,False,success,267,ramp_first,A,52.0,267.0,,,260.40000000000094,260.34666666666396,0.0,0.0,,19.040199851823274,0.5978332666175807,0.21981273408239693,0.9444230769230775,0.21981273408239693,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_004,0,3,566012,mainline,ramp,False,False,False,True,truncation,400,,B,48.0,,,,120.31999999999991,260.7199999999996,0.0,0.0,,16.563914440967864,0.5319143716429324,0.05557500000000003,0.05557500000000003,1.0,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_004,1,3,566013,ramp,mainline,True,False,True,False,success,90,ramp_first,A,50.0,90.0,,,260.4600000000003,260.1462499999998,0.0,0.0,,24.56885521577489,0.7900810566449843,0.5426575599132709,1.0,0.6176666666666661,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_005,0,4,566014,mainline,ramp,False,False,False,True,truncation,400,,B,58.0,,,,125.46666666666644,260.6200000000021,0.0,0.0,,15.013014180896121,0.5153373821088363,0.05542499999999993,0.05542499999999993,0.9386206896551769,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_005,1,4,566015,ramp,mainline,True,False,True,False,success,96,ramp_first,A,47.0,96.0,,,260.2000000000007,260.0229166666666,0.0,0.0,,27.024429417483603,0.7566656703128068,0.460100181251228,1.0,0.5665624999999995,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_006,0,5,566016,mainline,ramp,False,False,False,True,truncation,400,,B,50.0,,,,110.82666666666668,260.87000000000097,0.0,0.0,,19.269163746154575,0.5239196873201566,0.04627499999999993,0.04627499999999993,0.992,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_006,1,5,566017,ramp,mainline,True,False,True,False,success,96,ramp_first,A,52.0,96.0,,,260.6900000000005,260.52666666666664,0.0,0.0,,22.39504059405627,0.7540154274350458,0.45641427384274785,0.9942307692307693,0.5654166666666661,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_007,0,6,566018,mainline,ramp,False,False,False,True,truncation,400,,,,,,,215.92000000000326,240.34666666666965,1.2,0.4,4.854455605016971,3.7052800716249266,0.34383273495099537,0.11862500000000012,0.11862500000000012,0.12607499999999994,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_007,1,6,566019,ramp,mainline,True,False,True,False,success,84,ramp_first,A,45.0,84.0,,,261.17000000000075,260.04,0.0,0.0,,25.24890308299568,0.8137485926436895,0.5893594499398369,0.9911111111111112,0.6745238095238096,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_008,0,7,566020,mainline,ramp,False,False,False,True,truncation,400,,B,46.0,,,,88.66666666666646,260.3000000000005,0.0,0.0,,25.429163746154842,0.5175897743437738,0.03242499999999993,0.03242499999999993,0.9891304347826086,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61006,100000,1b427c4c02839683d57c1fb7d6108496b99a5c5b79a51a217c003cae5adf9e39,validation_008,1,7,566021,ramp,mainline,True,False,True,False,success,66,ramp_first,A,47.0,66.0,,,261.3600000000014,260.9762500000007,0.0,0.0,,16.27316789530248,0.8842207754562565,0.7409933532757034,0.9936170212765958,0.8022727272727271,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61007,100000,d8a23c1923e38e4291ef5f720e3af2a104b41d30b80de8fbdbaa89ba9c3c59b7,validation_001,0,0,566007,mainline,ramp,True,False,True,False,success,54,mainline_first,A,44.0,54.0,,,260.8200000000004,260.9800000000013,0.0,0.0,,16.041321195357654,0.9903948849643932,0.9615795398575728,1.0,1.0,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61007,100000,d8a23c1923e38e4291ef5f720e3af2a104b41d30b80de8fbdbaa89ba9c3c59b7,validation_001,1,0,566008,ramp,mainline,True,False,True,False,success,70,mainline_first,B,58.0,70.0,,,260.60000000000105,260.0,0.0,0.0,,19.634670639211976,0.9141122600539437,0.7994490402157732,0.8570000000000016,1.0,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61007,100000,d8a23c1923e38e4291ef5f720e3af2a104b41d30b80de8fbdbaa89ba9c3c59b7,validation_002,0,1,566009,mainline,ramp,True,False,True,False,success,89,mainline_first,A,81.0,89.0,,,260.2800000000012,260.35249999999894,0.0,0.0,,3.9252478992351882,0.7357320301614076,0.6121348314606722,0.7064197530864197,0.6121348314606722,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61007,100000,d8a23c1923e38e4291ef5f720e3af2a104b41d30b80de8fbdbaa89ba9c3c59b7,validation_002,1,1,566010,ramp,mainline,True,False,True,False,success,63,ramp_first,A,55.0,63.0,,,261.0799999999999,260.2800000000001,0.0,0.0,,6.008310529028407,0.9217571833282703,0.8240734663578089,0.963272727272729,0.8996825396825431,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61007,100000,d8a23c1923e38e4291ef5f720e3af2a104b41d30b80de8fbdbaa89ba9c3c59b7,validation_003,0,2,566011,mainline,ramp,True,False,True,False,success,53,mainline_first,A,44.0,53.0,,,261.4400000000005,260.3200000000015,0.0,0.0,,6.945536793630225,0.980136083171343,0.9592452830188682,1.0,0.9592452830188682,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61007,100000,d8a23c1923e38e4291ef5f720e3af2a104b41d30b80de8fbdbaa89ba9c3c59b7,validation_003,1,2,566012,ramp,mainline,True,False,True,False,success,65,mainline_first,B,51.0,65.0,,,260.74500000000165,260.4799999999997,0.0,0.0,,12.20498987681799,0.9323736825920327,0.8613846153846165,0.8613846153846165,1.0,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61007,100000,d8a23c1923e38e4291ef5f720e3af2a104b41d30b80de8fbdbaa89ba9c3c59b7,validation_004,0,3,566013,mainline,ramp,True,False,True,False,success,54,mainline_first,A,45.0,54.0,,,261.32000000000056,261.0400000000013,0.0,0.0,,12.682541438860412,0.9853743401877693,0.9481640274177439,0.9933333333333334,1.0,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61007,100000,d8a23c1923e38e4291ef5f720e3af2a104b41d30b80de8fbdbaa89ba9c3c59b7,validation_004,1,3,566014,ramp,mainline,True,False,True,False,success,73,mainline_first,B,62.0,73.0,,,260.4499999999997,260.9199999999984,0.0,0.0,,14.427293329663954,0.8778447855146281,0.7767392834637243,0.8165753424657552,0.9180645161290325,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61007,100000,d8a23c1923e38e4291ef5f720e3af2a104b41d30b80de8fbdbaa89ba9c3c59b7,validation_005,0,4,566015,mainline,ramp,True,False,True,False,success,74,ramp_first,B,56.0,74.0,,,260.5799999999986,260.96000000000186,0.0,0.0,,13.052138078561953,0.8586407187214004,0.7102626818354087,0.7516216216216207,0.9726785714285721,mainline,ramp,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
61007,100000,d8a23c1923e38e4291ef5f720e3af2a104b41d30b80de8fbdbaa89ba9c3c59b7,validation_005,1,4,566016,ramp,mainline,True,False,True,False,success,72,ramp_first,A,59.0,72.0,,,261.02500000000157,260.7625000000001,0.0,0.0,22.025034380264145,18.29417391494576,0.8490443987302246,0.7173452032071465,0.9066101694915303,0.7722222222222219,ramp,mainline,"{'optimizer_steps': 0, 'replay_writes': 0, 'target_syncs': 0, 'epsilon_updates': 0, 'network_updates': 0}",baseline
