policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap,minimum_TTC
0,0.0,A,mainline,True,False,28.0,20.0,0,maintain,0.0,0.0,20.0,20.0,0,1,maintain-accelerate,0.09094974398612976,0.06592816114425659,0.07013456523418427,0,0.09094974398612976,0.07013456523418427,0.020815178751945496,0.02502158284187317,"[true, true, true]",False,False,False,65039,0,b944235faaebeec44c256e7f1bc2a27c362c3d1760f9443360ce83edb81a4929,validation_001,0,0,449745767,0,,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,0,1,maintain-accelerate,-0.113497793674469,0.00947112962603569,0.008828818798065186,1,0.00947112962603569,0.008828818798065186,0.0006423108279705048,0.12296892330050468,"[true, true, true]",False,False,False,65039,0,b944235faaebeec44c256e7f1bc2a27c362c3d1760f9443360ce83edb81a4929,validation_001,0,0,449745767,0,,
0,0.0,B_front,background_mainline,True,,120.0,20.0,,,,,,,,,,,,,,,,,,,,,,65039,0,b944235faaebeec44c256e7f1bc2a27c362c3d1760f9443360ce83edb81a4929,validation_001,0,0,449745767,0,,
0,0.0,B_rear,background_mainline,True,,3.945792890543582,19.483844969091912,,,,,,,,,,,,,,,,,,,,,,65039,0,b944235faaebeec44c256e7f1bc2a27c362c3d1760f9443360ce83edb81a4929,validation_001,0,0,449745767,0,,
1,0.2,A,mainline,True,False,32.0,20.0,0,maintain,0.0,0.0,24.040000000000003,20.400000000000006,0,2,maintain-decelerate,0.09146645665168762,0.06547151505947113,0.07017514854669571,0,0.09146645665168762,0.07017514854669571,0.021291308104991913,0.02599494159221649,"[true, true, true]",False,False,False,65039,0,b944235faaebeec44c256e7f1bc2a27c362c3d1760f9443360ce83edb81a4929,validation_001,0,0,449745767,0,,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,2,decelerate,2.0,-2.9999999999999716,32.0,20.0,0,2,maintain-decelerate,-0.1117643341422081,0.010063111782073975,0.01067349687218666,2,0.01067349687218666,0.010063111782073975,0.0006103850901126862,0.12243783101439476,"[true, true, true]",False,False,False,65039,0,b944235faaebeec44c256e7f1bc2a27c362c3d1760f9443360ce83edb81a4929,validation_001,0,0,449745767,0,,
1,0.2,B_front,background_mainline,True,,124.0,20.0,,,,,,,,,,,,,,,,,,,,,,65039,0,b944235faaebeec44c256e7f1bc2a27c362c3d1760f9443360ce83edb81a4929,validation_001,0,0,449745767,0,,
1,0.2,B_rear,background_mainline,True,,7.802789976125999,19.103228823167687,,,,,,,,,,,,,,,,,,,,,,65039,0,b944235faaebeec44c256e7f1bc2a27c362c3d1760f9443360ce83edb81a4929,validation_001,0,0,449745767,0,,
2,0.4,A,mainline,True,False,36.0,20.0,0,maintain,0.0,0.0,28.060000000000002,19.80000000000001,0,2,maintain-decelerate,0.09076390415430069,0.06542330980300903,0.06929710507392883,0,0.09076390415430069,0.06929710507392883,0.021466799080371857,0.025340594351291656,"[true, true, true]",False,False,False,65039,0,b944235faaebeec44c256e7f1bc2a27c362c3d1760f9443360ce83edb81a4929,validation_001,0,0,449745767,0,,
2,0.4,B,ramp,True,False,28.060000000000002,19.80000000000001,2,decelerate,-3.0,-2.9999999999999716,36.0,20.0,0,2,maintain-decelerate,-0.1115223839879036,0.010625077411532402,0.011123452335596085,2,0.011123452335596085,0.010625077411532402,0.0004983749240636826,0.12264583632349968,"[true, true, true]",False,False,False,65039,0,b944235faaebeec44c256e7f1bc2a27c362c3d1760f9443360ce83edb81a4929,validation_001,0,0,449745767,0,,
