policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap,minimum_TTC
0,0.0,A,mainline,True,False,28.0,20.0,0,maintain,0.0,0.0,20.0,20.0,0,1,maintain-accelerate,0.6309981346130371,0.6259984970092773,0.6243619918823242,0,0.6309981346130371,0.6259984970092773,0.004999637603759766,0.006636142730712891,"[true, true, true]",False,False,False,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,0,1,maintain-accelerate,0.7009941339492798,0.7457103133201599,0.6560841798782349,1,0.7457103133201599,0.7009941339492798,0.04471617937088013,0.08962613344192505,"[true, true, true]",False,False,False,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
0,0.0,B_front,background_mainline,True,,120.0,20.0,,,,,,,,,,,,,,,,,,,,,,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
0,0.0,B_rear,background_mainline,True,,3.945792890543582,19.483844969091912,,,,,,,,,,,,,,,,,,,,,,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
1,0.2,A,mainline,True,False,32.0,20.0,0,maintain,0.0,0.0,24.040000000000003,20.400000000000006,0,1,maintain-accelerate,0.6214724779129028,0.6153599619865417,0.6140140295028687,0,0.6214724779129028,0.6153599619865417,0.006112515926361084,0.00745844841003418,"[true, true, true]",False,False,False,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,1,accelerate,2.0,2.0000000000000284,32.0,20.0,0,1,maintain-accelerate,0.7313085794448853,0.7795180082321167,0.6997177004814148,1,0.7795180082321167,0.7313085794448853,0.048209428787231445,0.0798003077507019,"[true, true, true]",False,False,False,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
1,0.2,B_front,background_mainline,True,,124.0,20.0,,,,,,,,,,,,,,,,,,,,,,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
1,0.2,B_rear,background_mainline,True,,7.802789976125999,19.103228823167687,,,,,,,,,,,,,,,,,,,,,,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
2,0.4,A,mainline,True,False,36.0,20.0,0,maintain,0.0,0.0,28.160000000000004,20.80000000000001,0,1,maintain-accelerate,0.629844069480896,0.6213585138320923,0.6241044998168945,0,0.629844069480896,0.6241044998168945,0.005739569664001465,0.008485555648803711,"[true, true, true]",False,False,False,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
2,0.4,B,ramp,True,False,28.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,36.0,20.0,0,1,maintain-accelerate,0.6958887577056885,0.743279218673706,0.6585425734519958,1,0.743279218673706,0.6958887577056885,0.04739046096801758,0.0847366452217102,"[true, true, true]",False,False,False,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
2,0.4,B_front,background_mainline,True,,128.0,20.0,,,,,,,,,,,,,,,,,,,,,,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
2,0.4,B_rear,background_mainline,True,,11.593368401039545,18.814498512244633,,,,,,,,,,,,,,,,,,,,,,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
3,0.6000000000000001,A,mainline,True,False,40.0,20.0,0,maintain,0.0,0.0,32.36000000000001,21.200000000000017,0,1,maintain-accelerate,0.6466022729873657,0.6346145868301392,0.6441330909729004,0,0.6466022729873657,0.6441330909729004,0.002469182014465332,0.011987686157226562,"[true, true, true]",False,False,False,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
3,0.6000000000000001,B,ramp,True,False,32.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,40.0,20.0,0,1,maintain-accelerate,0.6805166006088257,0.7234066724777222,0.6418923139572144,1,0.7234066724777222,0.6805166006088257,0.042890071868896484,0.08151435852050781,"[true, true, true]",False,False,False,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
3,0.6000000000000001,B_front,background_mainline,True,,132.0,20.0,,,,,,,,,,,,,,,,,,,,,,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
3,0.6000000000000001,B_rear,background_mainline,True,,15.333070330500611,18.591211668736282,,,,,,,,,,,,,,,,,,,,,,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
4,0.8,A,mainline,True,False,44.0,20.0,2,decelerate,0.0,-2.9999999999999716,36.64000000000001,21.600000000000023,2,1,decelerate-accelerate,0.6647371053695679,0.6493338346481323,0.6650205254554749,2,0.6650205254554749,0.6647371053695679,0.0002834200859069824,0.01568669080734253,"[true, true, true]",False,False,False,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
4,0.8,B,ramp,True,False,36.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,44.0,20.0,2,1,decelerate-accelerate,0.6740617752075195,0.7129547595977783,0.6357498168945312,1,0.7129547595977783,0.6740617752075195,0.03889298439025879,0.07720494270324707,"[true, true, true]",False,False,False,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
4,0.8,B_front,background_mainline,True,,136.0,20.0,,,,,,,,,,,,,,,,,,,,,,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
4,0.8,B_rear,background_mainline,True,,19.03151660312712,18.3883281103715,,,,,,,,,,,,,,,,,,,,,,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
5,1.0,A,mainline,True,False,47.94000000000001,19.400000000000006,2,decelerate,-3.0,-2.9999999999999716,41.000000000000014,22.00000000000003,2,1,decelerate-accelerate,0.6817557215690613,0.6650812029838562,0.682449460029602,2,0.682449460029602,0.6817557215690613,0.0006937384605407715,0.01736825704574585,"[true, true, true]",False,False,False,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
5,1.0,B,ramp,True,False,41.000000000000014,22.00000000000003,1,accelerate,2.0,2.0000000000000284,47.94000000000001,19.400000000000006,2,1,decelerate-accelerate,0.6982580423355103,0.7286745309829712,0.6608169674873352,1,0.7286745309829712,0.6982580423355103,0.030416488647460938,0.06785756349563599,"[true, true, true]",False,False,False,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
5,1.0,B_front,background_mainline,True,,140.0,20.0,,,,,,,,,,,,,,,,,,,,,,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
5,1.0,B_rear,background_mainline,True,,22.686351538025633,18.15562205716371,,,,,,,,,,,,,,,,,,,,,,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
6,1.2000000000000002,A,mainline,True,False,51.76000000000002,18.80000000000001,0,maintain,-3.0,0.0,45.44000000000002,22.400000000000034,0,1,maintain-accelerate,0.704816460609436,0.6885597705841064,0.7047748565673828,0,0.704816460609436,0.7047748565673828,4.1604042053222656e-05,0.01625669002532959,"[true, true, true]",False,False,False,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
6,1.2000000000000002,B,ramp,True,False,45.44000000000002,22.400000000000034,1,accelerate,2.0,2.0000000000000284,51.76000000000002,18.80000000000001,0,1,maintain-accelerate,0.7320741415023804,0.7537344098091125,0.6944957971572876,1,0.7537344098091125,0.7320741415023804,0.021660268306732178,0.05923861265182495,"[true, true, true]",False,False,False,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
6,1.2000000000000002,B_front,background_mainline,True,,144.0,20.0,,,,,,,,,,,,,,,,,,,,,,65033,375000,acf5c103082feb18e8ae631e8eac3aa826d20105fafc0c81406df3aafb6c8aad,validation_001,0,0,1019211483,0,,
