policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap
0,0.0,A,mainline,True,False,28.0,20.0,0,maintain,0.0,0.0,20.0,20.0,0,1,maintain-accelerate,0.7488880753517151,0.7438051700592041,0.7430513501167297,0,0.7488880753517151,0.7438051700592041,0.005082905292510986,0.0058367252349853516,"[true, true, true]",False,False,False,65027,400000,1903f2cc0f138125a5a2a81ed9b9112ed2211d33e205182614b522808c32f66f,validation_001,0,0,1418952544,0,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,0,1,maintain-accelerate,0.732283353805542,0.7359928488731384,0.7230783700942993,1,0.7359928488731384,0.732283353805542,0.0037094950675964355,0.012914478778839111,"[true, true, true]",False,False,False,65027,400000,1903f2cc0f138125a5a2a81ed9b9112ed2211d33e205182614b522808c32f66f,validation_001,0,0,1418952544,0,
0,0.0,B_front,background_mainline,True,,120.0,20.0,,,,,,,,,,,,,,,,,,,,,,65027,400000,1903f2cc0f138125a5a2a81ed9b9112ed2211d33e205182614b522808c32f66f,validation_001,0,0,1418952544,0,
0,0.0,B_rear,background_mainline,True,,3.945792890543582,19.483844969091912,,,,,,,,,,,,,,,,,,,,,,65027,400000,1903f2cc0f138125a5a2a81ed9b9112ed2211d33e205182614b522808c32f66f,validation_001,0,0,1418952544,0,
1,0.2,A,mainline,True,False,32.0,20.0,2,decelerate,0.0,-2.9999999999999716,24.040000000000003,20.400000000000006,2,1,decelerate-accelerate,0.7818063497543335,0.768548846244812,0.7841103076934814,2,0.7841103076934814,0.7818063497543335,0.0023039579391479492,0.015561461448669434,"[true, true, true]",False,False,False,65027,400000,1903f2cc0f138125a5a2a81ed9b9112ed2211d33e205182614b522808c32f66f,validation_001,0,0,1418952544,0,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,1,accelerate,2.0,2.0000000000000284,32.0,20.0,2,1,decelerate-accelerate,0.7607842683792114,0.763210117816925,0.7506824731826782,1,0.763210117816925,0.7607842683792114,0.002425849437713623,0.012527644634246826,"[true, true, true]",False,False,False,65027,400000,1903f2cc0f138125a5a2a81ed9b9112ed2211d33e205182614b522808c32f66f,validation_001,0,0,1418952544,0,
1,0.2,B_front,background_mainline,True,,124.0,20.0,,,,,,,,,,,,,,,,,,,,,,65027,400000,1903f2cc0f138125a5a2a81ed9b9112ed2211d33e205182614b522808c32f66f,validation_001,0,0,1418952544,0,
1,0.2,B_rear,background_mainline,True,,7.800551519134484,19.06568722393375,,,,,,,,,,,,,,,,,,,,,,65027,400000,1903f2cc0f138125a5a2a81ed9b9112ed2211d33e205182614b522808c32f66f,validation_001,0,0,1418952544,0,
2,0.4,A,mainline,True,False,35.94000000000001,19.400000000000006,2,decelerate,-3.0,-2.9999999999999716,28.160000000000004,20.80000000000001,2,0,decelerate-maintain,0.8043574094772339,0.792184591293335,0.8088427186012268,2,0.8088427186012268,0.8043574094772339,0.00448530912399292,0.016658127307891846,"[true, true, true]",False,False,False,65027,400000,1903f2cc0f138125a5a2a81ed9b9112ed2211d33e205182614b522808c32f66f,validation_001,0,0,1418952544,0,
2,0.4,B,ramp,True,False,28.160000000000004,20.80000000000001,0,maintain,2.0,0.0,35.94000000000001,19.400000000000006,2,0,decelerate-maintain,0.7810940742492676,0.7803431153297424,0.7683411836624146,0,0.7810940742492676,0.7803431153297424,0.0007509589195251465,0.012752890586853027,"[true, true, true]",False,False,False,65027,400000,1903f2cc0f138125a5a2a81ed9b9112ed2211d33e205182614b522808c32f66f,validation_001,0,0,1418952544,0,
2,0.4,B_front,background_mainline,True,,128.0,20.0,,,,,,,,,,,,,,,,,,,,,,65027,400000,1903f2cc0f138125a5a2a81ed9b9112ed2211d33e205182614b522808c32f66f,validation_001,0,0,1418952544,0,
2,0.4,B_rear,background_mainline,True,,11.572761463467947,18.65765837278956,,,,,,,,,,,,,,,,,,,,,,65027,400000,1903f2cc0f138125a5a2a81ed9b9112ed2211d33e205182614b522808c32f66f,validation_001,0,0,1418952544,0,
3,0.6000000000000001,A,mainline,True,False,39.76000000000002,18.80000000000001,0,maintain,-3.0,0.0,32.32,20.80000000000001,0,0,maintain-maintain,0.7828738689422607,0.7778832316398621,0.7823060154914856,0,0.7828738689422607,0.7823060154914856,0.0005678534507751465,0.004990637302398682,"[true, true, true]",False,False,False,65027,400000,1903f2cc0f138125a5a2a81ed9b9112ed2211d33e205182614b522808c32f66f,validation_001,0,0,1418952544,0,
