policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap,minimum_TTC
0,0.0,A,mainline,True,False,28.0,20.0,1,accelerate,0.0,2.0000000000000284,20.0,20.0,1,0,accelerate-maintain,0.7574001550674438,0.7602706551551819,0.7466030120849609,1,0.7602706551551819,0.7574001550674438,0.002870500087738037,0.013667643070220947,"[true, true, true]",False,False,False,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
0,0.0,B,ramp,True,False,20.0,20.0,0,maintain,0.0,0.0,28.0,20.0,1,0,accelerate-maintain,0.8198895454406738,0.8180217146873474,0.8026822209358215,0,0.8198895454406738,0.8180217146873474,0.001867830753326416,0.017207324504852295,"[true, true, true]",False,False,False,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
0,0.0,B_front,background_mainline,True,,120.0,20.0,,,,,,,,,,,,,,,,,,,,,,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
0,0.0,B_rear,background_mainline,True,,3.947431380829863,19.510886076666747,,,,,,,,,,,,,,,,,,,,,,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
1,0.2,A,mainline,True,False,32.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,24.0,20.0,1,0,accelerate-maintain,0.748379111289978,0.7515386343002319,0.7377520799636841,1,0.7515386343002319,0.748379111289978,0.0031595230102539062,0.013786554336547852,"[true, true, true]",False,False,False,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
1,0.2,B,ramp,True,False,24.0,20.0,0,maintain,0.0,0.0,32.04,20.400000000000006,1,0,accelerate-maintain,0.8182231187820435,0.8167341947555542,0.8002811074256897,0,0.8182231187820435,0.8167341947555542,0.0014889240264892578,0.01794201135635376,"[true, true, true]",False,False,False,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
1,0.2,B_front,background_mainline,True,,124.0,20.0,,,,,,,,,,,,,,,,,,,,,,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
1,0.2,B_rear,background_mainline,True,,7.817030369943869,19.207819996757216,,,,,,,,,,,,,,,,,,,,,,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
2,0.4,A,mainline,True,False,36.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,28.0,20.0,1,0,accelerate-maintain,0.7495071887969971,0.7526724934577942,0.7387447357177734,1,0.7526724934577942,0.7495071887969971,0.003165304660797119,0.013927757740020752,"[true, true, true]",False,False,False,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
2,0.4,B,ramp,True,False,28.0,20.0,0,maintain,0.0,0.0,36.160000000000004,20.80000000000001,1,0,accelerate-maintain,0.815689206123352,0.8146463632583618,0.7968841195106506,0,0.815689206123352,0.8146463632583618,0.0010428428649902344,0.018805086612701416,"[true, true, true]",False,False,False,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
2,0.4,B_front,background_mainline,True,,128.0,20.0,,,,,,,,,,,,,,,,,,,,,,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
2,0.4,B_rear,background_mainline,True,,11.638681751220439,19.023670782632877,,,,,,,,,,,,,,,,,,,,,,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
3,0.6000000000000001,A,mainline,True,False,40.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,32.0,20.0,1,0,accelerate-maintain,0.7533925175666809,0.7565034627914429,0.7424230575561523,1,0.7565034627914429,0.7533925175666809,0.003110945224761963,0.014080405235290527,"[true, true, true]",False,False,False,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
3,0.6000000000000001,B,ramp,True,False,32.0,20.0,0,maintain,0.0,0.0,40.36000000000001,21.200000000000017,1,0,accelerate-maintain,0.8124220371246338,0.8118671178817749,0.7926631569862366,0,0.8124220371246338,0.8118671178817749,0.0005549192428588867,0.019758880138397217,"[true, true, true]",False,False,False,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
3,0.6000000000000001,B_front,background_mainline,True,,132.0,20.0,,,,,,,,,,,,,,,,,,,,,,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
3,0.6000000000000001,B_rear,background_mainline,True,,15.431954034371113,18.919276915308803,,,,,,,,,,,,,,,,,,,,,,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
4,0.8,A,mainline,True,False,44.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,36.0,20.0,1,0,accelerate-maintain,0.7567406296730042,0.7597392797470093,0.7456170320510864,1,0.7597392797470093,0.7567406296730042,0.002998650074005127,0.014122247695922852,"[true, true, true]",False,False,False,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
4,0.8,B,ramp,True,False,36.0,20.0,0,maintain,0.0,0.0,44.64000000000001,21.600000000000023,1,0,accelerate-maintain,0.8084993362426758,0.8084593415260315,0.7877174019813538,0,0.8084993362426758,0.8084593415260315,3.999471664428711e-05,0.02078193426132202,"[true, true, true]",False,False,False,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
4,0.8,B_front,background_mainline,True,,136.0,20.0,,,,,,,,,,,,,,,,,,,,,,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
4,0.8,B_rear,background_mainline,True,,19.21015294496658,18.869811826831636,,,,,,,,,,,,,,,,,,,,,,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
5,1.0,A,mainline,True,False,49.000000000000014,22.00000000000003,1,accelerate,2.0,2.0000000000000284,40.0,20.0,1,1,accelerate-accelerate,0.7588719129562378,0.7616995573043823,0.7475356459617615,1,0.7616995573043823,0.7588719129562378,0.0028276443481445312,0.01416391134262085,"[true, true, true]",False,False,False,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
5,1.0,B,ramp,True,False,40.0,20.0,1,accelerate,0.0,2.0000000000000284,49.000000000000014,22.00000000000003,1,1,accelerate-accelerate,0.8033033609390259,0.8038283586502075,0.7813482880592346,1,0.8038283586502075,0.8033033609390259,0.0005249977111816406,0.0224800705909729,"[true, true, true]",False,False,False,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
5,1.0,B_front,background_mainline,True,,140.0,20.0,,,,,,,,,,,,,,,,,,,,,,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
5,1.0,B_rear,background_mainline,True,,22.982495064768763,18.858543950116044,,,,,,,,,,,,,,,,,,,,,,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
6,1.2000000000000002,A,mainline,True,False,53.44000000000002,22.400000000000034,1,accelerate,2.0,2.0000000000000284,44.04,20.400000000000006,1,0,accelerate-maintain,0.7591549158096313,0.7618527412414551,0.7476529479026794,1,0.7618527412414551,0.7591549158096313,0.0026978254318237305,0.014199793338775635,"[true, true, true]",False,False,False,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
6,1.2000000000000002,B,ramp,True,False,44.04,20.400000000000006,0,maintain,2.0,0.0,53.44000000000002,22.400000000000034,1,0,accelerate-maintain,0.8035002946853638,0.8025373816490173,0.7848061919212341,0,0.8035002946853638,0.8025373816490173,0.0009629130363464355,0.01869410276412964,"[true, true, true]",False,False,False,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
6,1.2000000000000002,B_front,background_mainline,True,,144.0,20.0,,,,,,,,,,,,,,,,,,,,,,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
6,1.2000000000000002,B_rear,background_mainline,True,,26.755377931069873,18.8736575091406,,,,,,,,,,,,,,,,,,,,,,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
7,1.4000000000000001,A,mainline,True,False,57.96000000000003,22.80000000000004,1,accelerate,2.0,2.0000000000000284,48.12000000000001,20.400000000000006,1,0,accelerate-maintain,0.7560172080993652,0.7585219144821167,0.7444055080413818,1,0.7585219144821167,0.7560172080993652,0.002504706382751465,0.014116406440734863,"[true, true, true]",False,False,False,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
7,1.4000000000000001,B,ramp,True,False,48.12000000000001,20.400000000000006,0,maintain,0.0,0.0,57.96000000000003,22.80000000000004,1,0,accelerate-maintain,0.7947248220443726,0.7942290306091309,0.7744524478912354,0,0.7947248220443726,0.7942290306091309,0.0004957914352416992,0.020272374153137207,"[true, true, true]",False,False,False,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
7,1.4000000000000001,B_front,background_mainline,True,,148.0,20.0,,,,,,,,,,,,,,,,,,,,,,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
7,1.4000000000000001,B_rear,background_mainline,True,,30.533172569358648,18.906498857181067,,,,,,,,,,,,,,,,,,,,,,65022,375000,ecc7ef37c191db915bf4dee327e34e9c9982523ba583e40476d71daef0401c0e,validation_001,0,0,1223219112,0,,
