policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap
0,0.0,A,mainline,True,False,28.0,20.0,1,accelerate,0.0,2.0000000000000284,20.0,20.0,1,1,accelerate-accelerate,0.791486382484436,0.7940050959587097,0.7785845994949341,1,0.7940050959587097,0.791486382484436,0.0025187134742736816,0.015420496463775635,"[true, true, true]",False,False,False,65037,375000,e1607e5e73e9aec40a0d561ea09bd2caec60f889402cf957331481b5ae6f2a70,validation_001,0,0,1358949731,0,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,1,1,accelerate-accelerate,0.8090218305587769,0.8220704793930054,0.7969998121261597,1,0.8220704793930054,0.8090218305587769,0.013048648834228516,0.025070667266845703,"[true, true, true]",False,False,False,65037,375000,e1607e5e73e9aec40a0d561ea09bd2caec60f889402cf957331481b5ae6f2a70,validation_001,0,0,1358949731,0,
0,0.0,B_front,background_mainline,True,,120.0,20.0,,,,,,,,,,,,,,,,,,,,,,65037,375000,e1607e5e73e9aec40a0d561ea09bd2caec60f889402cf957331481b5ae6f2a70,validation_001,0,0,1358949731,0,
0,0.0,B_rear,background_mainline,True,,3.947431380829863,19.510886076666747,,,,,,,,,,,,,,,,,,,,,,65037,375000,e1607e5e73e9aec40a0d561ea09bd2caec60f889402cf957331481b5ae6f2a70,validation_001,0,0,1358949731,0,
1,0.2,A,mainline,True,False,32.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,24.040000000000003,20.400000000000006,1,1,accelerate-accelerate,0.7914637923240662,0.7931397557258606,0.7797614336013794,1,0.7931397557258606,0.7914637923240662,0.0016759634017944336,0.013378322124481201,"[true, true, true]",False,False,False,65037,375000,e1607e5e73e9aec40a0d561ea09bd2caec60f889402cf957331481b5ae6f2a70,validation_001,0,0,1358949731,0,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,1,accelerate,2.0,2.0000000000000284,32.04,20.400000000000006,1,1,accelerate-accelerate,0.8121484518051147,0.8221597671508789,0.802703320980072,1,0.8221597671508789,0.8121484518051147,0.01001131534576416,0.019456446170806885,"[true, true, true]",False,False,False,65037,375000,e1607e5e73e9aec40a0d561ea09bd2caec60f889402cf957331481b5ae6f2a70,validation_001,0,0,1358949731,0,
1,0.2,B_front,background_mainline,True,,124.0,20.0,,,,,,,,,,,,,,,,,,,,,,65037,375000,e1607e5e73e9aec40a0d561ea09bd2caec60f889402cf957331481b5ae6f2a70,validation_001,0,0,1358949731,0,
1,0.2,B_rear,background_mainline,True,,7.817030369943869,19.207819996757216,,,,,,,,,,,,,,,,,,,,,,65037,375000,e1607e5e73e9aec40a0d561ea09bd2caec60f889402cf957331481b5ae6f2a70,validation_001,0,0,1358949731,0,
2,0.4,A,mainline,True,False,36.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,28.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.7907978296279907,0.791723906993866,0.7800923585891724,1,0.791723906993866,0.7907978296279907,0.0009260773658752441,0.011631548404693604,"[true, true, true]",False,False,False,65037,375000,e1607e5e73e9aec40a0d561ea09bd2caec60f889402cf957331481b5ae6f2a70,validation_001,0,0,1358949731,0,
2,0.4,B,ramp,True,False,28.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,36.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.8064436316490173,0.8120918273925781,0.8004353642463684,1,0.8120918273925781,0.8064436316490173,0.005648195743560791,0.011656463146209717,"[true, true, true]",False,False,False,65037,375000,e1607e5e73e9aec40a0d561ea09bd2caec60f889402cf957331481b5ae6f2a70,validation_001,0,0,1358949731,0,
