policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index,front_gap,minimum_TTC
0,0.0,A,mainline,True,False,28.0,20.0,1,accelerate,0.0,2.0000000000000284,20.0,20.0,1,1,accelerate-accelerate,0.7652095556259155,0.7658300995826721,0.7549929618835449,1,0.7658300995826721,0.7652095556259155,0.0006205439567565918,0.010837137699127197,"[true, true, true]",False,False,False,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
0,0.0,B,ramp,True,False,20.0,20.0,1,accelerate,0.0,2.0000000000000284,28.0,20.0,1,1,accelerate-accelerate,0.7803294062614441,0.797123908996582,0.7510275840759277,1,0.797123908996582,0.7803294062614441,0.01679450273513794,0.0460963249206543,"[true, true, true]",False,False,False,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
0,0.0,B_front,background_mainline,True,,120.0,20.0,,,,,,,,,,,,,,,,,,,,,,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
0,0.0,B_rear,background_mainline,True,,3.947431380829863,19.510886076666747,,,,,,,,,,,,,,,,,,,,,,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
1,0.2,A,mainline,True,False,32.04,20.400000000000006,1,accelerate,2.0,2.0000000000000284,24.040000000000003,20.400000000000006,1,1,accelerate-accelerate,0.7648912668228149,0.7653853297233582,0.7558757066726685,1,0.7653853297233582,0.7648912668228149,0.0004940629005432129,0.009509623050689697,"[true, true, true]",False,False,False,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
1,0.2,B,ramp,True,False,24.040000000000003,20.400000000000006,1,accelerate,2.0,2.0000000000000284,32.04,20.400000000000006,1,1,accelerate-accelerate,0.7735389471054077,0.7896941900253296,0.7429200410842896,1,0.7896941900253296,0.7735389471054077,0.016155242919921875,0.04677414894104004,"[true, true, true]",False,False,False,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
1,0.2,B_front,background_mainline,True,,124.0,20.0,,,,,,,,,,,,,,,,,,,,,,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
1,0.2,B_rear,background_mainline,True,,7.817030369943869,19.207819996757216,,,,,,,,,,,,,,,,,,,,,,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
2,0.4,A,mainline,True,False,36.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,28.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.7651029825210571,0.7654727697372437,0.7569937705993652,1,0.7654727697372437,0.7651029825210571,0.00036978721618652344,0.008478999137878418,"[true, true, true]",False,False,False,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
2,0.4,B,ramp,True,False,28.160000000000004,20.80000000000001,1,accelerate,2.0,2.0000000000000284,36.160000000000004,20.80000000000001,1,1,accelerate-accelerate,0.7683860659599304,0.7838411331176758,0.7369636297225952,1,0.7838411331176758,0.7683860659599304,0.015455067157745361,0.046877503395080566,"[true, true, true]",False,False,False,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
2,0.4,B_front,background_mainline,True,,128.0,20.0,,,,,,,,,,,,,,,,,,,,,,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
2,0.4,B_rear,background_mainline,True,,11.638681751220439,19.023670782632877,,,,,,,,,,,,,,,,,,,,,,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
3,0.6000000000000001,A,mainline,True,False,40.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,32.36000000000001,21.200000000000017,1,1,accelerate-accelerate,0.7640502452850342,0.7643463611602783,0.7560514211654663,1,0.7643463611602783,0.7640502452850342,0.0002961158752441406,0.008294939994812012,"[true, true, true]",False,False,False,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
3,0.6000000000000001,B,ramp,True,False,32.36000000000001,21.200000000000017,1,accelerate,2.0,2.0000000000000284,40.36000000000001,21.200000000000017,1,1,accelerate-accelerate,0.7638670206069946,0.7779968976974487,0.7332906126976013,1,0.7779968976974487,0.7638670206069946,0.014129877090454102,0.04470628499984741,"[true, true, true]",False,False,False,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
3,0.6000000000000001,B_front,background_mainline,True,,132.0,20.0,,,,,,,,,,,,,,,,,,,,,,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
3,0.6000000000000001,B_rear,background_mainline,True,,15.431954034371113,18.919276915308803,,,,,,,,,,,,,,,,,,,,,,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
4,0.8,A,mainline,True,False,44.64000000000001,21.600000000000023,1,accelerate,2.0,2.0000000000000284,36.64000000000001,21.600000000000023,1,1,accelerate-accelerate,0.7624802589416504,0.7627062797546387,0.7545570135116577,1,0.7627062797546387,0.7624802589416504,0.00022602081298828125,0.008149266242980957,"[true, true, true]",False,False,False,65023,350000,01bdb6e940f7a1e5de8fe2fbd421e059249c2f1e29e44b4889427849ffab64eb,validation_001,0,0,185501592,0,,
