policy_step,simulation_time,controller,controller_role,active,exited,route_progress,speed,commanded_action,commanded_action_name,commanded_acceleration,realised_acceleration,peer_progress,peer_speed,action_A,action_B,joint_action_category,Q_maintain,Q_accelerate,Q_decelerate,greedy_action,best_Q,second_best_Q,Q_margin,Q_range,action_mask,collision_flag,termination_flag,truncation_flag,master_seed,checkpoint_step,checkpoint_sha256,validation_block_id,assignment,scenario_block,eval_seed,episode_index
102,20.400000000000002,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276247441768646,-0.09551878273487091,-0.03971457481384277,2,-0.03971457481384277,-0.07276247441768646,0.03304789960384369,0.05580420792102814,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
102,20.400000000000002,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
102,20.400000000000002,B_rear,background_mainline,True,,171.28028680009166,0.0004240736612285332,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
103,20.6,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.0559798926115036,-0.033145561814308167,0.0324566513299942,2,0.0324566513299942,-0.033145561814308167,0.06560221314430237,0.0884365439414978,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
103,20.6,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276245951652527,-0.0955192893743515,-0.03971495479345322,2,-0.03971495479345322,-0.07276245951652527,0.03304750472307205,0.055804334580898285,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
103,20.6,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
103,20.6,B_rear,background_mainline,True,,171.28034606349723,0.00018325466215348449,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
104,20.8,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.055979762226343155,-0.033145472407341,0.03245669603347778,2,0.03245669603347778,-0.033145472407341,0.06560216844081879,0.08843645825982094,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
104,20.8,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276244461536407,-0.09551963210105896,-0.03971521556377411,2,-0.03971521556377411,-0.07276244461536407,0.033047229051589966,0.05580441653728485,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
104,20.8,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
104,20.8,B_rear,background_mainline,True,,171.2803656519596,2.3364467802542148e-05,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
105,21.0,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.055979687720537186,-0.03314540907740593,0.032456688582897186,2,0.032456688582897186,-0.03314540907740593,0.06560209766030312,0.08843637630343437,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
105,21.0,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276246696710587,-0.09551986306905746,-0.039715394377708435,2,-0.039715394377708435,-0.07276246696710587,0.03304707258939743,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
105,21.0,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
105,21.0,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
106,21.200000000000003,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
106,21.200000000000003,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
106,21.200000000000003,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
106,21.200000000000003,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
107,21.400000000000002,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
107,21.400000000000002,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
107,21.400000000000002,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
107,21.400000000000002,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
108,21.6,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
108,21.6,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
108,21.6,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
108,21.6,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
109,21.8,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
109,21.8,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
109,21.8,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
109,21.8,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
110,22.0,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
110,22.0,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
110,22.0,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
110,22.0,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
111,22.200000000000003,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
111,22.200000000000003,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
111,22.200000000000003,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
111,22.200000000000003,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
112,22.400000000000002,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
112,22.400000000000002,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
112,22.400000000000002,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
112,22.400000000000002,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
113,22.6,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
113,22.6,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
113,22.6,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
113,22.6,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
114,22.8,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
114,22.8,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
114,22.8,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
114,22.8,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
115,23.0,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
115,23.0,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
115,23.0,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
115,23.0,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
116,23.200000000000003,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
116,23.200000000000003,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
116,23.200000000000003,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
116,23.200000000000003,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
117,23.400000000000002,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
117,23.400000000000002,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
117,23.400000000000002,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
117,23.400000000000002,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
118,23.6,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
118,23.6,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
118,23.6,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
118,23.6,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
119,23.8,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
119,23.8,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
119,23.8,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
119,23.8,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
120,24.0,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
120,24.0,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
120,24.0,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
120,24.0,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
121,24.200000000000003,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
121,24.200000000000003,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
121,24.200000000000003,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
121,24.200000000000003,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
122,24.400000000000002,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
122,24.400000000000002,B,mainline,True,False,178.27999999999975,0.0,2,decelerate,-3.0,0.0,87.46666666666657,0.0,2,2,decelerate-decelerate,-0.07276248186826706,-0.09551990032196045,-0.03971543163061142,2,-0.03971543163061142,-0.07276248186826706,0.03304705023765564,0.05580446869134903,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
122,24.400000000000002,B_front,background_mainline,True,,260.0,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
122,24.400000000000002,B_rear,background_mainline,True,,171.28036610595302,0.0,,,,,,,,,,,,,,,,,,,,,,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
123,24.6,A,ramp,True,False,87.46666666666657,0.0,2,decelerate,-3.0,0.0,178.27999999999975,0.0,2,2,decelerate-decelerate,-0.05597968399524689,-0.033145397901535034,0.03245671093463898,2,0.03245671093463898,-0.033145397901535034,0.06560210883617401,0.08843639492988586,"[true, true, true]",False,False,False,65035,0,450796d44e20b1da04408a71b608e55311655dee19f40a31e718e6b6a2362c89,validation_002,1,1,886537233,3
